drp_azon,drp_group1,drp_group2,drp_chance1,drp_chance2,drp_item,drp_monst,drp_rev
3319,69,2,2.2,0.2,230,123,"Expert Archers"
3320,69,2,2.2,0.5,229,123,
3321,69,2,2.2,0.80000001,230,123,
3322,69,2,2.2,0.1,234,123,
3323,69,3,0.60000002,0.30000001,350,123,
3324,69,3,0.60000002,0.30000001,356,123,
3325,69,3,0.60000002,0.30000001,353,123,
3326,69,3,0.60000002,0.30000001,359,123,
3327,69,3,0.60000002,0.30000001,362,123,
3328,69,3,0.60000002,0.30000001,330,123,
3329,69,3,0.60000002,0.30000001,331,123,
3330,69,3,0.60000002,0.30000001,337,123,
3331,69,3,0.60000002,0.30000001,338,123,
3332,69,3,0.60000002,0.30000001,339,123,
3333,69,3,0.60000002,0.30000001,340,123,
3334,69,3,0.60000002,0.30000001,341,123,
3335,69,3,0.60000002,0.1,367,123,
3336,69,3,0.60000002,0.1,368,123,
3337,69,3,0.60000002,0.1,369,123,
3338,69,3,0.60000002,0.1,370,123,
3339,69,3,0.60000002,0.1,371,123,
3340,69,3,0.60000002,0.1,342,123,
3341,69,3,0.60000002,0.1,343,123,
3342,69,3,0.60000002,0.1,344,123,
3343,69,3,0.60000002,0.1,345,123,
3344,69,3,0.60000002,0.1,346,123,
3345,69,3,0.60000002,0.1,347,123,
3346,69,3,0.60000002,4.8000002,378,123,
3347,69,3,0.60000002,4.8000002,377,123,
3348,69,3,0.60000002,8,379,123,
3349,69,4,0.1,0.1,380,123,
3350,69,4,0.1,0.2,235,123,
3351,69,4,0.1,0.2,236,123,
3352,69,4,0.1,0.1,237,123,
3353,69,5,5,14,293,123,
3354,69,5,5,14,309,123,
3355,69,5,5,6,294,123,
3356,69,5,5,6,310,123,
3357,70,1,80,65,276,99,"156"
3358,70,1,80,7,279,99,
3359,70,1,80,3,277,99,
3360,70,2,1.9,0.1,104,99,
3361,70,2,1.9,0.1,107,99,
3362,70,2,1.9,0.1,106,99,
3363,70,2,1.9,0.1,105,99,
3364,70,2,1.9,0.1,108,99,
3365,70,2,1.9,0.1,259,99,"Veteran Scholars"
3366,70,2,1.9,0.2,260,99,"Veteran Scholars"
3367,70,2,1.9,0.5,259,99,
3368,70,2,1.9,0.80000001,260,99,
3369,70,2,1.9,0.1,264,99,
3370,70,3,0.60000002,0.30000001,350,99,
3371,70,3,0.60000002,0.30000001,356,99,
3372,70,3,0.60000002,0.30000001,353,99,
3373,70,3,0.60000002,0.30000001,359,99,
3374,70,3,0.60000002,0.30000001,362,99,
3375,70,3,0.60000002,0.30000001,330,99,
3376,70,3,0.60000002,0.30000001,331,99,
3377,70,3,0.60000002,0.30000001,337,99,
3378,70,3,0.60000002,0.30000001,338,99,
3379,70,3,0.60000002,0.30000001,339,99,
3380,70,3,0.60000002,0.30000001,340,99,
3381,70,3,0.60000002,0.30000001,341,99,
3382,70,3,0.60000002,0.1,367,99,
3383,70,3,0.60000002,0.1,368,99,
3384,70,3,0.60000002,0.1,369,99,
3385,70,3,0.60000002,0.1,370,99,
3386,70,3,0.60000002,0.1,371,99,
3387,70,3,0.60000002,0.1,342,99,
3388,70,3,0.60000002,0.1,343,99,
3389,70,3,0.60000002,0.1,344,99,
3390,70,3,0.60000002,0.1,345,99,
3391,70,3,0.60000002,0.1,346,99,
3392,70,3,0.60000002,0.1,347,99,
3393,70,3,0.60000002,4.8000002,378,99,
3394,70,3,0.60000002,4.8000002,377,99,
3395,70,3,0.60000002,8,379,99,
3396,70,4,0.1,0.1,380,99,
3397,70,4,0.1,0.2,265,99,
3398,70,4,0.1,0.2,266,99,
3399,70,5,5,14,293,99,
3400,70,5,5,14,309,99,
3401,70,5,5,6,294,99,
3402,70,5,5,6,310,99,
3403,71,1,80,65,276,109,"158"
3404,71,1,80,7,279,109,
3405,71,1,80,3,277,109,
3406,71,2,2,0.1,104,109,
3407,71,2,2,0.1,107,109,
3408,71,2,2,0.1,106,109,
3409,71,2,2,0.1,105,109,
3410,71,2,2,0.1,108,109,
3411,71,2,2,0.1,259,109,"Skillful Scholars"
3412,71,2,2,0.2,260,109,"Skillful Scholars"
3413,71,2,2,0.5,259,109,
3414,71,2,2,0.80000001,260,109,
3415,71,2,2,0.1,264,109,
3416,71,3,0.60000002,0.30000001,350,109,
3417,71,3,0.60000002,0.30000001,356,109,
3418,71,3,0.60000002,0.30000001,353,109,
3419,71,3,0.60000002,0.30000001,359,109,
3420,71,3,0.60000002,0.30000001,362,109,
3421,71,3,0.60000002,0.30000001,330,109,
3422,71,3,0.60000002,0.30000001,331,109,
3423,71,3,0.60000002,0.30000001,337,109,
3424,71,3,0.60000002,0.30000001,338,109,
3425,71,3,0.60000002,0.30000001,339,109,
3426,71,3,0.60000002,0.30000001,340,109,
3427,71,3,0.60000002,0.30000001,341,109,
3428,71,3,0.60000002,0.1,367,109,
3429,71,3,0.60000002,0.1,368,109,
3430,71,3,0.60000002,0.1,369,109,
3431,71,3,0.60000002,0.1,370,109,
3432,71,3,0.60000002,0.1,371,109,
3433,71,3,0.60000002,0.1,342,109,
3434,71,3,0.60000002,0.1,343,109,
3435,71,3,0.60000002,0.1,344,109,
3436,71,3,0.60000002,0.1,345,109,
3437,71,3,0.60000002,0.1,346,109,
3438,71,3,0.60000002,0.1,347,109,
3439,71,3,0.60000002,4.8000002,378,109,
3440,71,3,0.60000002,4.8000002,377,109,
3441,71,3,0.60000002,8,379,109,
3442,71,4,0.1,0.1,380,109,
3443,71,4,0.1,0.2,265,109,
3444,71,4,0.1,0.2,266,109,
3445,71,5,5,14,293,109,
3446,71,5,5,14,309,109,
3447,71,5,5,6,294,109,
3448,71,5,5,6,310,109,
3449,72,1,80,65,276,114,"160"
3450,72,1,80,7,279,114,
3451,72,1,80,3,277,114,
3452,72,2,2.0999999,0.1,104,114,
3453,72,2,2.0999999,0.1,107,114,
3454,72,2,2.0999999,0.1,106,114,
3455,72,2,2.0999999,0.1,105,114,
3456,72,2,2.0999999,0.1,108,114,
3457,72,2,2.0999999,0.1,259,114,"Skillful Scholars"
3458,72,2,2.0999999,0.2,260,114,"Skillful Scholars"
3459,72,2,2.0999999,0.1,259,114,"Expert Scholars"
3460,72,2,2.0999999,0.2,260,114,"Expert Scholars"
3461,72,2,2.0999999,0.30000001,259,114,
3462,72,2,2.0999999,0.69999999,260,114,
3463,72,2,2.0999999,0.1,264,114,
3464,72,3,0.60000002,0.30000001,350,114,
3465,72,3,0.60000002,0.30000001,356,114,
3466,72,3,0.60000002,0.30000001,353,114,
3467,72,3,0.60000002,0.30000001,359,114,
3468,72,3,0.60000002,0.30000001,362,114,
3469,72,3,0.60000002,0.30000001,330,114,
3470,72,3,0.60000002,0.30000001,331,114,
3471,72,3,0.60000002,0.30000001,337,114,
3472,72,3,0.60000002,0.30000001,338,114,
3473,72,3,0.60000002,0.30000001,339,114,
3474,72,3,0.60000002,0.30000001,340,114,
3475,72,3,0.60000002,0.30000001,341,114,
3476,72,3,0.60000002,0.1,367,114,
3477,72,3,0.60000002,0.1,368,114,
3478,72,3,0.60000002,0.1,369,114,
3479,72,3,0.60000002,0.1,370,114,
3480,72,3,0.60000002,0.1,371,114,
3481,72,3,0.60000002,0.1,342,114,
3482,72,3,0.60000002,0.1,343,114,
3483,72,3,0.60000002,0.1,344,114,
3484,72,3,0.60000002,0.1,345,114,
3485,72,3,0.60000002,0.1,346,114,
3486,72,3,0.60000002,0.1,347,114,
3487,72,3,0.60000002,4.8000002,378,114,
3488,72,3,0.60000002,4.8000002,377,114,
3489,72,3,0.60000002,8,379,114,
3490,72,4,0.1,0.1,380,114,
3491,72,4,0.1,0.2,265,114,
3492,72,4,0.1,0.2,266,114,
3493,72,4,0.1,0.1,267,114,
3494,72,5,5,14,293,114,
3495,72,5,5,14,309,114,
3496,72,5,5,6,294,114,
3497,72,5,5,6,310,114,
3498,73,1,80,65,276,124,"162"
3499,73,1,80,7,279,124,
3500,73,1,80,3,277,124,
3501,73,2,2.2,0.1,104,124,
3502,73,2,2.2,0.1,107,124,
3503,73,2,2.2,0.1,106,124,
3504,73,2,2.2,0.1,105,124,
3505,73,2,2.2,0.1,108,124,
3506,73,2,2.2,0.1,259,124,"Expert Scholars"
3507,73,2,2.2,0.2,260,124,"Expert Scholars"
3508,73,2,2.2,0.5,259,124,
3509,73,2,2.2,0.80000001,260,124,
3510,73,2,2.2,0.1,264,124,
3511,73,3,0.60000002,0.30000001,350,124,
3512,73,3,0.60000002,0.30000001,356,124,
3513,73,3,0.60000002,0.30000001,353,124,
3514,73,3,0.60000002,0.30000001,359,124,
3515,73,3,0.60000002,0.30000001,362,124,
3516,73,3,0.60000002,0.30000001,330,124,
3517,73,3,0.60000002,0.30000001,331,124,
3518,73,3,0.60000002,0.30000001,337,124,
3519,73,3,0.60000002,0.30000001,338,124,
3520,73,3,0.60000002,0.30000001,339,124,
3521,73,3,0.60000002,0.30000001,340,124,
3522,73,3,0.60000002,0.30000001,341,124,
3523,73,3,0.60000002,0.1,367,124,
3524,73,3,0.60000002,0.1,368,124,
3525,73,3,0.60000002,0.1,369,124,
3526,73,3,0.60000002,0.1,370,124,
3527,73,3,0.60000002,0.1,371,124,
3528,73,3,0.60000002,0.1,342,124,
3529,73,3,0.60000002,0.1,343,124,
3530,73,3,0.60000002,0.1,344,124,
3531,73,3,0.60000002,0.1,345,124,
3532,73,3,0.60000002,0.1,346,124,
3533,73,3,0.60000002,0.1,347,124,
3534,73,3,0.60000002,4.8000002,378,124,
3535,73,3,0.60000002,4.8000002,377,124,
3536,73,3,0.60000002,8,379,124,
3537,73,4,0.1,0.1,380,124,
3538,73,4,0.1,0.2,265,124,
3539,73,4,0.1,0.2,266,124,
3540,73,4,0.1,0.1,267,124,
3541,73,5,5,14,293,124,
3542,73,5,5,14,309,124,
3543,73,5,5,6,294,124,
3544,73,5,5,6,310,124,
3545,74,1,80,65,276,101,"156"
3546,74,1,80,7,279,101,
3547,74,1,80,3,277,101,
3548,74,2,0.60000002,0.1,98,101,
3549,74,2,0.60000002,0.1,99,101,
3550,74,2,0.60000002,0.1,100,101,
3551,74,2,0.60000002,0.1,101,101,
3552,74,2,0.60000002,0.1,102,101,
3553,74,2,0.60000002,0.1,92,101,
3554,74,2,0.60000002,0.1,95,101,
3555,74,2,0.60000002,0.1,94,101,
3556,74,2,0.60000002,0.1,93,101,
3557,74,2,0.60000002,0.1,96,101,
3558,74,2,0.60000002,0.1,104,101,
3559,74,2,0.60000002,0.1,107,101,
3560,74,2,0.60000002,0.1,106,101,
3561,74,2,0.60000002,0.1,105,101,
3562,74,2,0.60000002,0.1,108,101,
3563,74,2,0.60000002,0.1,187,101,"Veteran Knights"
3564,74,2,0.60000002,0.2,188,101,"Veteran Knights"
3565,74,2,0.60000002,0.1,229,101,"Veteran Archers"
3566,74,2,0.60000002,0.2,230,101,"Veteran Archers"
3567,74,2,0.60000002,0.1,259,101,"Veteran Scholars"
3568,74,2,0.60000002,0.2,260,101,"Veteran Scholars"
3569,74,2,0.60000002,0.40000001,187,101,
3570,74,2,0.60000002,0.60000002,188,101,
3571,74,2,0.60000002,0.40000001,229,101,
3572,74,2,0.60000002,0.60000002,230,101,
3573,74,2,0.60000002,0.40000001,259,101,
3574,74,2,0.60000002,0.60000002,260,101,
3575,74,2,0.60000002,0.1,192,101,
3576,74,2,0.60000002,0.1,195,101,
3577,74,2,0.60000002,0.1,234,101,
3578,74,2,0.60000002,0.1,264,101,
3579,74,3,0.60000002,0.30000001,350,101,
3580,74,3,0.60000002,0.30000001,356,101,
3581,74,3,0.60000002,0.30000001,353,101,
3582,74,3,0.60000002,0.30000001,359,101,
3583,74,3,0.60000002,0.30000001,362,101,
3584,74,3,0.60000002,0.30000001,330,101,
3585,74,3,0.60000002,0.30000001,331,101,
3586,74,3,0.60000002,0.30000001,337,101,
3587,74,3,0.60000002,0.30000001,338,101,
3588,74,3,0.60000002,0.30000001,339,101,
3589,74,3,0.60000002,0.30000001,340,101,
3590,74,3,0.60000002,0.30000001,341,101,
3591,74,3,0.60000002,0.1,367,101,
3592,74,3,0.60000002,0.1,368,101,
3593,74,3,0.60000002,0.1,369,101,
3594,74,3,0.60000002,0.1,370,101,
3595,74,3,0.60000002,0.1,371,101,
3596,74,3,0.60000002,0.1,342,101,
3597,74,3,0.60000002,0.1,343,101,
3598,74,3,0.60000002,0.1,344,101,
3599,74,3,0.60000002,0.1,345,101,
3600,74,3,0.60000002,0.1,346,101,
3601,74,3,0.60000002,0.1,347,101,
3602,74,3,0.60000002,4.8000002,378,101,
3603,74,3,0.60000002,4.8000002,377,101,
3604,74,3,0.60000002,8,379,101,
3605,74,4,0.1,0.1,380,101,
3606,74,4,0.1,0.1,193,101,
3607,74,4,0.1,0.1,196,101,
3608,74,4,0.1,0.1,235,101,
3609,74,4,0.1,0.1,265,101,
3610,74,5,5,14,293,101,
3611,74,5,5,14,309,101,
3612,74,5,5,6,294,101,
3613,74,5,5,6,310,101,
3614,75,1,80,65,276,110,"158"
3615,75,1,80,7,279,110,
3616,75,1,80,3,277,110,
3617,75,2,0.69999999,0.1,98,110,
3618,75,2,0.69999999,0.1,99,110,
3619,75,2,0.69999999,0.1,100,110,
3620,75,2,0.69999999,0.1,101,110,
3621,75,2,0.69999999,0.1,102,110,
3622,75,2,0.69999999,0.1,92,110,
3623,75,2,0.69999999,0.1,95,110,
3624,75,2,0.69999999,0.1,94,110,
3625,75,2,0.69999999,0.1,93,110,
3626,75,2,0.69999999,0.1,96,110,
3627,75,2,0.69999999,0.1,104,110,
3628,75,2,0.69999999,0.1,107,110,
3629,75,2,0.69999999,0.1,106,110,
3630,75,2,0.69999999,0.1,105,110,
3631,75,2,0.69999999,0.1,108,110,
3632,75,2,0.69999999,0.1,187,110,"Strong Knights"
3633,75,2,0.69999999,0.2,188,110,"Strong Knights"
3634,75,2,0.69999999,0.1,229,110,"Skillful Archers "
3635,75,2,0.69999999,0.2,230,110,"Skillful Archers "
3636,75,2,0.69999999,0.1,259,110,"Skillful Scholars"
3637,75,2,0.69999999,0.2,260,110,"Skillful Scholars"
3638,75,2,0.69999999,0.40000001,187,110,
3639,75,2,0.69999999,0.60000002,188,110,
3640,75,2,0.69999999,0.40000001,229,110,
3641,75,2,0.69999999,0.60000002,230,110,
3642,75,2,0.69999999,0.40000001,259,110,
3643,75,2,0.69999999,0.60000002,260,110,
3644,75,2,0.69999999,0.1,192,110,
3645,75,2,0.69999999,0.1,195,110,
3646,75,2,0.69999999,0.1,234,110,
3647,75,2,0.69999999,0.1,264,110,
3648,75,3,0.60000002,0.30000001,350,110,
3649,75,3,0.60000002,0.30000001,356,110,
3650,75,3,0.60000002,0.30000001,353,110,
3651,75,3,0.60000002,0.30000001,359,110,
3652,75,3,0.60000002,0.30000001,362,110,
3653,75,3,0.60000002,0.30000001,330,110,
3654,75,3,0.60000002,0.30000001,331,110,
3655,75,3,0.60000002,0.30000001,337,110,
3656,75,3,0.60000002,0.30000001,338,110,
3657,75,3,0.60000002,0.30000001,339,110,
3658,75,3,0.60000002,0.30000001,340,110,
3659,75,3,0.60000002,0.30000001,341,110,
3660,75,3,0.60000002,0.1,367,110,
3661,75,3,0.60000002,0.1,368,110,
3662,75,3,0.60000002,0.1,369,110,
3663,75,3,0.60000002,0.1,370,110,
3664,75,3,0.60000002,0.1,371,110,
3665,75,3,0.60000002,0.1,342,110,
3666,75,3,0.60000002,0.1,343,110,
3667,75,3,0.60000002,0.1,344,110,
3668,75,3,0.60000002,0.1,345,110,
3669,75,3,0.60000002,0.1,346,110,
3670,75,3,0.60000002,0.1,347,110,
3671,75,3,0.60000002,4.8000002,378,110,
3672,75,3,0.60000002,4.8000002,377,110,
3673,75,3,0.60000002,8,379,110,
3674,75,4,0.1,0.1,380,110,
3675,75,4,0.1,0.1,194,110,
3676,75,4,0.1,0.1,197,110,
3677,75,4,0.1,0.1,236,110,
3678,75,4,0.1,0.1,266,110,
3679,75,5,5,14,293,110,
3680,75,5,5,14,309,110,
3681,75,5,5,6,294,110,
3682,75,5,5,6,310,110,
3683,76,1,80,65,276,115,"160"
3684,76,1,80,7,279,115,
3685,76,1,80,3,277,115,
3686,76,2,0.80000001,0.1,98,115,
3687,76,2,0.80000001,0.1,99,115,
3688,76,2,0.80000001,0.1,100,115,
3689,76,2,0.80000001,0.1,101,115,
3690,76,2,0.80000001,0.1,102,115,
3691,76,2,0.80000001,0.1,92,115,
3692,76,2,0.80000001,0.1,95,115,
3693,76,2,0.80000001,0.1,94,115,
3694,76,2,0.80000001,0.1,93,115,
3695,76,2,0.80000001,0.1,96,115,
3696,76,2,0.80000001,0.1,104,115,
3697,76,2,0.80000001,0.1,107,115,
3698,76,2,0.80000001,0.1,106,115,
3699,76,2,0.80000001,0.1,105,115,
3700,76,2,0.80000001,0.1,108,115,
3701,76,2,0.80000001,0.1,187,115,"Strong Knights"
3702,76,2,0.80000001,0.2,188,115,"Strong Knights"
3703,76,2,0.80000001,0.1,187,115,"Expert Knights"
3704,76,2,0.80000001,0.2,188,115,"Expert Knights"
3705,76,2,0.80000001,0.1,229,115,"Skillful Archers "
3706,76,2,0.80000001,0.2,230,115,"Skillful Archers "
3707,76,2,0.80000001,0.1,229,115,"Expert Archers"
3708,76,2,0.80000001,0.2,230,115,"Expert Archers"
3709,76,2,0.80000001,0.1,259,115,"Skillful Scholars"
3710,76,2,0.80000001,0.2,260,115,"Skillful Scholars"
3711,76,2,0.80000001,0.1,259,115,"Expert Scholars"
3712,76,2,0.80000001,0.2,260,115,"Expert Scholars"
3713,76,2,0.80000001,0.30000001,187,115,
3714,76,2,0.80000001,0.5,188,115,
3715,76,2,0.80000001,0.30000001,229,115,
3716,76,2,0.80000001,0.5,230,115,
3717,76,2,0.80000001,0.30000001,259,115,
3718,76,2,0.80000001,0.5,260,115,
3719,76,2,0.80000001,0.1,192,115,
3720,76,2,0.80000001,0.1,195,115,
3721,76,2,0.80000001,0.1,234,115,
3722,76,2,0.80000001,0.1,264,115,
3723,76,3,0.60000002,0.30000001,350,115,
3724,76,3,0.60000002,0.30000001,356,115,
3725,76,3,0.60000002,0.30000001,353,115,
3726,76,3,0.60000002,0.30000001,359,115,
3727,76,3,0.60000002,0.30000001,362,115,
3728,76,3,0.60000002,0.30000001,330,115,
3729,76,3,0.60000002,0.30000001,331,115,
3730,76,3,0.60000002,0.30000001,337,115,
3731,76,3,0.60000002,0.30000001,338,115,
3732,76,3,0.60000002,0.30000001,339,115,
3733,76,3,0.60000002,0.30000001,340,115,
3734,76,3,0.60000002,0.30000001,341,115,
3735,76,3,0.60000002,0.1,367,115,
3736,76,3,0.60000002,0.1,368,115,
3737,76,3,0.60000002,0.1,369,115,
3738,76,3,0.60000002,0.1,370,115,
3739,76,3,0.60000002,0.1,371,115,
3740,76,3,0.60000002,0.1,342,115,
3741,76,3,0.60000002,0.1,343,115,
3742,76,3,0.60000002,0.1,344,115,
3743,76,3,0.60000002,0.1,345,115,
3744,76,3,0.60000002,0.1,346,115,
3745,76,3,0.60000002,0.1,347,115,
3746,76,3,0.60000002,4.8000002,378,115,
3747,76,3,0.60000002,4.8000002,377,115,
3748,76,3,0.60000002,8,379,115,
3749,76,4,0.1,0.1,380,115,
3750,76,4,0.1,0.1,193,115,
3751,76,4,0.1,0.1,196,115,
3752,76,4,0.1,0.1,235,115,
3753,76,4,0.1,0.1,265,115,
3754,76,5,5,14,293,115,
3755,76,5,5,14,309,115,
3756,76,5,5,6,294,115,
3757,76,5,5,6,310,115,
3758,77,1,80,65,276,125,"162"
3759,77,1,80,7,279,125,
3760,77,1,80,3,277,125,
3761,77,2,0.80000001,0.1,98,125,
3762,77,2,0.80000001,0.1,99,125,
3763,77,2,0.80000001,0.1,100,125,
3764,77,2,0.80000001,0.1,101,125,
3765,77,2,0.80000001,0.1,102,125,
3766,77,2,0.80000001,0.1,92,125,
3767,77,2,0.80000001,0.1,95,125,
3768,77,2,0.80000001,0.1,94,125,
3769,77,2,0.80000001,0.1,93,125,
3770,77,2,0.80000001,0.1,96,125,
3771,77,2,0.80000001,0.1,104,125,
3772,77,2,0.80000001,0.1,107,125,
3773,77,2,0.80000001,0.1,106,125,
3774,77,2,0.80000001,0.1,105,125,
3775,77,2,0.80000001,0.1,108,125,
3776,77,2,0.80000001,0.1,187,125,"Expert Knights"
3777,77,2,0.80000001,0.2,188,125,"Expert Knights"
3778,77,2,0.80000001,0.1,229,125,"Expert Archers"
3779,77,2,0.80000001,0.2,230,125,"Expert Archers"
3780,77,2,0.80000001,0.1,259,125,"Expert Scholars"
3781,77,2,0.80000001,0.2,260,125,"Expert Scholars"
3782,77,2,0.80000001,0.30000001,187,125,
3783,77,2,0.80000001,0.60000002,188,125,
3784,77,2,0.80000001,0.30000001,229,125,
3785,77,2,0.80000001,0.60000002,230,125,
3786,77,2,0.80000001,0.30000001,259,125,
3787,77,2,0.80000001,0.60000002,260,125,
3788,77,2,0.80000001,0.1,192,125,
3789,77,2,0.80000001,0.1,195,125,
3790,77,2,0.80000001,0.1,234,125,
3791,77,2,0.80000001,0.1,264,125,
3792,77,3,0.60000002,0.30000001,350,125,
3793,77,3,0.60000002,0.30000001,356,125,
3794,77,3,0.60000002,0.30000001,353,125,
3795,77,3,0.60000002,0.30000001,359,125,
3796,77,3,0.60000002,0.30000001,362,125,
3797,77,3,0.60000002,0.30000001,330,125,
3798,77,3,0.60000002,0.30000001,331,125,
3799,77,3,0.60000002,0.30000001,337,125,
3800,77,3,0.60000002,0.30000001,338,125,
3801,77,3,0.60000002,0.30000001,339,125,
3802,77,3,0.60000002,0.30000001,340,125,
3803,77,3,0.60000002,0.30000001,341,125,
3804,77,3,0.60000002,0.1,367,125,
3805,77,3,0.60000002,0.1,368,125,
3806,77,3,0.60000002,0.1,369,125,
3807,77,3,0.60000002,0.1,370,125,
3808,77,3,0.60000002,0.1,371,125,
3809,77,3,0.60000002,0.1,342,125,
3810,77,3,0.60000002,0.1,343,125,
3811,77,3,0.60000002,0.1,344,125,
3812,77,3,0.60000002,0.1,345,125,
3813,77,3,0.60000002,0.1,346,125,
3814,77,3,0.60000002,0.1,347,125,
3815,77,3,0.60000002,4.8000002,378,125,
3816,77,3,0.60000002,4.8000002,377,125,
3817,77,3,0.60000002,8,379,125,
3818,77,4,0.1,0.1,380,125,
3819,77,4,0.1,0.1,194,125,
3820,77,4,0.1,0.1,197,125,
3821,77,4,0.1,0.1,236,125,
3822,77,4,0.1,0.1,266,125,
3823,77,5,5,14,293,125,
3824,77,5,5,14,309,125,
3825,77,5,5,6,294,125,
3826,77,5,5,6,310,125,
3827,78,1,80,75,276,126,"196"
3828,78,1,80,5,279,126,
3829,78,2,0.1,0.80000001,92,126,
3830,78,2,0.1,0.80000001,95,126,
3831,78,2,0.1,0.80000001,94,126,
3832,78,2,0.1,0.80000001,93,126,
3833,78,2,0.1,0.80000001,96,126,
3834,78,2,0.1,0.1,110,126,
3835,78,2,0.1,0.1,113,126,
3836,78,2,0.1,0.1,112,126,
3837,78,2,0.1,0.1,111,126,
3838,78,2,0.1,0.1,114,126,
3839,78,2,0.1,7,229,126,
3840,78,2,0.1,13,230,126,
3841,78,2,0.1,2,229,126,"Expert Archers"
3842,78,2,0.1,3,230,126,"Expert Archers"
3843,78,2,0.1,0.30000001,234,126,
3844,78,2,0.1,0.30000001,235,126,
3845,78,2,0.1,0.30000001,236,126,
3846,78,3,0.60000002,0.30000001,350,126,
3847,78,3,0.60000002,0.30000001,356,126,
3848,78,3,0.60000002,0.30000001,353,126,
3849,78,3,0.60000002,0.30000001,359,126,
3850,78,3,0.60000002,0.30000001,362,126,
3851,78,3,0.60000002,0.30000001,330,126,
3852,78,3,0.60000002,0.30000001,331,126,
3853,78,3,0.60000002,0.30000001,337,126,
3854,78,3,0.60000002,0.30000001,338,126,
3855,78,3,0.60000002,0.30000001,339,126,
3856,78,3,0.60000002,0.30000001,340,126,
3857,78,3,0.60000002,0.30000001,341,126,
3858,78,3,0.60000002,0.1,367,126,
3859,78,3,0.60000002,0.1,368,126,
3860,78,3,0.60000002,0.1,369,126,
3861,78,3,0.60000002,0.1,370,126,
3862,78,3,0.60000002,0.1,371,126,
3863,78,3,0.60000002,0.1,342,126,
3864,78,3,0.60000002,0.1,343,126,
3865,78,3,0.60000002,0.1,344,126,
3866,78,3,0.60000002,0.1,345,126,
3867,78,3,0.60000002,0.1,346,126,
3868,78,3,0.60000002,0.1,347,126,
3869,78,3,0.60000002,8,379,126,
3870,78,4,0.1,0.1,380,126,
3871,78,4,0.1,0.1,237,126,
3872,79,1,80,75,276,131,"196"
3873,79,1,80,5,279,131,
3874,79,2,0.1,0.80000001,98,131,
3875,79,2,0.1,0.80000001,99,131,
3876,79,2,0.1,0.80000001,100,131,
3877,79,2,0.1,0.80000001,101,131,
3878,79,2,0.1,0.80000001,102,131,
3879,79,2,0.1,0.1,116,131,
3880,79,2,0.1,0.1,119,131,
3881,79,2,0.1,0.1,118,131,
3882,79,2,0.1,0.1,117,131,
3883,79,2,0.1,0.1,120,131,
3884,79,2,0.1,7,187,131,
3885,79,2,0.1,13,188,131,
3886,79,2,0.1,2,187,131,"Expert Knights"
3887,79,2,0.1,3,188,131,"Expert Knights"
3888,79,2,0.1,0.30000001,192,131,
3889,79,2,0.1,0.30000001,193,131,
3890,79,2,0.1,0.30000001,194,131,
3891,79,3,0.60000002,0.30000001,350,131,
3892,79,3,0.60000002,0.30000001,356,131,
3893,79,3,0.60000002,0.30000001,353,131,
3894,79,3,0.60000002,0.30000001,359,131,
3895,79,3,0.60000002,0.30000001,362,131,
3896,79,3,0.60000002,0.30000001,330,131,
3897,79,3,0.60000002,0.30000001,331,131,
3898,79,3,0.60000002,0.30000001,337,131,
3899,79,3,0.60000002,0.30000001,338,131,
3900,79,3,0.60000002,0.30000001,339,131,
3901,79,3,0.60000002,0.30000001,340,131,
3902,79,3,0.60000002,0.30000001,341,131,
3903,79,3,0.60000002,0.1,367,131,
3904,79,3,0.60000002,0.1,368,131,
3905,79,3,0.60000002,0.1,369,131,
3906,79,3,0.60000002,0.1,370,131,
3907,79,3,0.60000002,0.1,371,131,
3908,79,3,0.60000002,0.1,342,131,
3909,79,3,0.60000002,0.1,343,131,
3910,79,3,0.60000002,0.1,344,131,
3911,79,3,0.60000002,0.1,345,131,
3912,79,3,0.60000002,0.1,346,131,
3913,79,3,0.60000002,0.1,347,131,
3914,79,3,0.60000002,8,379,131,
3915,79,4,0.1,0.1,380,131,
3916,79,4,0.1,0.1,198,131,
3917,80,1,80,75,276,140,"196"
3918,80,1,80,5,279,140,
3919,80,2,0.1,0.80000001,104,140,
3920,80,2,0.1,0.80000001,107,140,
3921,80,2,0.1,0.80000001,106,140,
3922,80,2,0.1,0.80000001,105,140,
3923,80,2,0.1,0.80000001,108,140,
3924,80,2,0.1,0.1,122,140,
3925,80,2,0.1,0.1,125,140,
3926,80,2,0.1,0.1,124,140,
3927,80,2,0.1,0.1,123,140,
3928,80,2,0.1,0.1,126,140,
3929,80,2,0.1,7,259,140,
3930,80,2,0.1,13,260,140,
3931,80,2,0.1,2,259,140,"Expert Scholars"
3932,80,2,0.1,3,260,140,"Expert Scholars"
3933,80,2,0.1,0.30000001,264,140,
3934,80,2,0.1,0.30000001,265,140,
3935,80,2,0.1,0.30000001,266,140,
3936,80,3,0.60000002,0.30000001,350,140,
3937,80,3,0.60000002,0.30000001,356,140,
3938,80,3,0.60000002,0.30000001,353,140,
3939,80,3,0.60000002,0.30000001,359,140,
3940,80,3,0.60000002,0.30000001,362,140,
3941,80,3,0.60000002,0.30000001,330,140,
3942,80,3,0.60000002,0.30000001,331,140,
3943,80,3,0.60000002,0.30000001,337,140,
3944,80,3,0.60000002,0.30000001,338,140,
3945,80,3,0.60000002,0.30000001,339,140,
