normalized_name,status,legacy_ids,bango_ids,legacy_names,bango_names,legacy_grades,bango_grades,grade_equal,legacy_levels,bango_levels,level_equal,legacy_buy_prices,bango_buy_prices,price_equal
skillbookbowmastery,bango-only-name,,1070,,Skill Book [Bow Mastery],,,,,60,,,0,
skillbookconcentration,bango-only-name,,1074,,Skill Book [Concentration],,,,,60,,,0,
skillbookcriticalhit,bango-only-name,,1065,,Skill Book [Critical Hit],,,,,60,,,0,
skillbookdefense,bango-only-name,,1068,,Skill Book [Defense],,,,,60,,,0,
skillbookdefensiveincantation6,bango-only-name,,1087,,Skill Book [Defensive incantation 6],,,,,60,,,0,
skillbookdevinesuction,bango-only-name,,1089,,Skill Book [Devine Suction],,,,,75,,,0,
skillbookfatalblow,bango-only-name,,1072,,Skill Book [Fatal Blow],,,,,60,,,0,
skillbookincreasecriticaldamage,bango-only-name,,1688,,Skill Book [Increase Critical Damage],,,,,60,,,0,
skillbookincreasecriticalrate,bango-only-name,,1686,,Skill Book [Increase Critical Rate],,,,,60,,,0,
skillbookincreasetargetrate,bango-only-name,,1684,,Skill Book [Increase Target Rate],,,,,60,,,0,
skillbookincreasingconcentration,bango-only-name,,1067,,Skill Book [Increasing Concentration],,,,,60,,,0,
skillbookmagicmasteryfire,bango-only-name,,1082,,Skill Book [Magic Mastery  : Fire],,,,,60,,,0,
skillbookmagicmasteryice,bango-only-name,,1080,,Skill Book [Magic Mastery : Ice],,,,,60,,,0,
skillbookmagicmasterylightning,bango-only-name,,1078,,Skill Book [Magic Mastery : Lightning],,,,,60,,,0,
skillbookmeditation,bango-only-name,,1084,,Skill Book [Meditation],,,,,60,,,0,
skillbookperfectevasion,bango-only-name,,1076,,Skill Book [Perfect Evasion],,,,,60,,,0,
skillbookrevival,bango-only-name,,1086,,Skill Book [Revival],,,,,60,,,0,
skillbookweaponmastery,bango-only-name,,1063,,Skill Book [Weapon Mastery],,,,,60,,,0,
smallboilingwater,matched-name,310,426,Small Boiling Water,Small Boiling Water,G56,G56,True,0,56,False,,822,False
smallbrownemoogisteeth,bango-only-name,,1393,,Small Brown E-Moogi's teeth,,,,,,,,0,
smallgreenbeancake,bango-only-name,,2376,,small green bean cake,,,,,,,,0,
smallgreenemoogisteeth,bango-only-name,,1389,,Small Green E-Moogi's teeth,,,,,,,,0,
smallironshield,matched-name,163,28,Small Iron Shield,Small Iron Shield,G10,G10,True,1,1,True,80,80,True
smallmagicpotion,bango-only-name,,1318,,Small Magic Potion,,,,,,,,0,
smallmedicine,matched-name,278,47,Small Medicine,Small Medicine,,,True,0,,False,70,20,False
smallnaturalregenerationpotion,bango-only-name,,2070,,Small natural regeneration potion,,,,,,,,0,
smallpotato,matched-name,281,399,Small Potato,Small Potato,G08,G08,True,0,8,False,,9,False
smallrefiningwater,matched-name,306,422,Small Refining Water,Small Refining Water,G40,G40,True,0,40,False,,558,False
smallsteelsword,matched-name,176,3,Small Steel Sword,Small Steel Sword,G09,G09,True,1,1,True,1.650,1650,False
smallsweetpotato,matched-name,285,403,Small Sweet Potato,Small Sweet Potato,G24,G24,True,0,24,False,,45,False
smallwaterofgeumohmountain,matched-name,298,414,Small Water of Geum-Oh Mountain,Small Water of Geum-Oh Mountain,G8,G08,False,0,8,False,,18,False
smallwaterofgeumohvalley,matched-name,302,418,Small Water of Geum-Oh Valley,Small Water of Geum-Oh Valley,G24,G24,True,0,24,False,,216,False
smilepumpkinhead,bango-only-name,,994|1009,,Smile Pumpkin Head,,G01,,,1,,,30000,
smokedsalmon,bango-only-name,,269,,Smoked Salmon,,,,,,,,0,
soorablooddragonsbow,bango-only-name,,1803,,Soo-Ra Blood Dragon's Bow,,G70,,,56,,,0,
soorablooddragonsdagger,bango-only-name,,1804,,Soo-Ra Blood Dragon's Dagger,,G70,,,56,,,0,
soorablooddragonsstick,bango-only-name,,1805,,Soo-Ra Blood Dragon's Stick,,G70,,,56,,,0,
soorablooddragonssword,bango-only-name,,1801,,Soo-Ra Blood Dragon's Sword,,G70,,,56,,,0,
sooradragongiantswordofsky,bango-only-name,,1807,,Soo-Ra Dragon Giant Sword of Sky,,G65,,,56,,,0,
sooradragonsbowofsky,bango-only-name,,1808,,Soo-Ra Dragons Bow of Sky,,G65,,,56,,,0,
sooradragonsdaggerofsky,bango-only-name,,1809,,Soo-Ra Dragons Dagger of Sky,,G65,,,56,,,0,
sooradragonsgiantsword,bango-only-name,,1802,,Soo-Ra Dragon's Giant Sword,,G70,,,56,,,0,
sooradragonsstickofsky,bango-only-name,,1810,,Soo-Ra Dragons Stick of Sky,,G65,,,56,,,0,
sooradragonswordofsky,bango-only-name,,1806,,Soo-Ra Dragon Sword of Sky,,G65,,,56,,,0,
sooraprotectiontalisman,bango-only-name,,1812,,Soo-Ra Protection Talisman,,,,,56,,,0,
sooraring,bango-only-name,,1811,,Soo-Ra Ring,,,,,56,,,0,
sooratrinket,bango-only-name,,1813,,Soo-Ra Trinket,,,,,56,,,0,
sooryunsletter,bango-only-name,,1714,,Soo-Ryun's Letter,,,,,,,,0,
soowooganggakbow,matched-name,223,63,SooWoo GangGak Bow,SooWoo GangGak Bow,G29,G29,True,1,1,True,27.120,27120,False
soowooyeongakbow,matched-name,221,62,SooWoo YeonGak Bow,SooWoo YeonGak Bow,G21,G21,True,1,1,True,10.826,10826,False
spain,bango-only-name,,937,,Spain,,,,,,,,0,
speedupmedicine,bango-only-name,,447,,Speed up Medicine,,,,,,,,0,
spiritofdoggebiofmonsterface,bango-only-name,,449,,Spirit of Doggebi of Monster Face,,,,,,,,0,
spiritofdoggebiwithagong,bango-only-name,,450,,Spirit of Doggebi with a Gong,,,,,,,,0,
spiritofdoggebiwithamaskofblackcrow,bango-only-name,,452,,Spirit of Doggebi with a Mask of Black Crow,,,,,,,,0,
spiritofdoggebiwithamaskofblackpanther,bango-only-name,,453,,Spirit of Doggebi with a Mask of Black Panther,,,,,,,,0,
spiritofdrunkendoggebi,bango-only-name,,451,,Spirit of Drunken Doggebi,,,,,,,,0,
spiritofgiantdoggebi,bango-only-name,,454,,Spirit of Giant Doggebi,,,,,,,,0,
spiritofguardianofdoggebi,bango-only-name,,455,,Spirit of Guardian of Doggebi,,,,,,,,0,
statue,bango-only-name,,160,,Statue,,,,,,,,0,
statueofblackcrow,bango-only-name,,185,,Statue of Black Crow,,,,,,,,0,
steelarmor,matched-name,61|62,49,Steel Armor,Steel Armor,G32,G32,True,1,1,True,28.629|73.002,28629,False
steelarmorboots,matched-name,63,52,Steel Armor Boots,Steel Armor Boots,G32,G32,True,1,1,True,15.745,15745,False
steelarmorgloves,matched-name,64,51,Steel Armor Gloves,Steel Armor Gloves,G32,G32,True,1,1,True,7.157,7157,False
steelarmorhelmet,matched-name,65,50,Steel Armor Helmet,Steel Armor Helmet,G32,G32,True,1,1,True,12.883,12883,False
steelarmorshorts,matched-name,66,53,Steel Armor Shorts,Steel Armor Shorts,G32,G32,True,1,1,True,8.588,8588,False
steelbow,matched-name,234,245,Steel Bow,Steel Bow,G50,G50,True,50,50,True,0,0,True
steelbowwithcrowfeatherimperial,legacy-only-name,405,,Steel Bow with Crow Feather (Imperial),,G50,,,50,,,0,,
steelbowwithcrowsfeather,matched-name,235,246,Steel Bow with Crows Feather,Steel Bow with Crow's Feather,G50,G50,True,50,50,True,0,0,True
steelbowwithgoldencrowsfeather,matched-name,236,247,Steel Bow with Golden Crows Feather,Steel Bow with Golden Crow's Feather,G50,G50,True,50,50,True,0,0,True
steeldagger,matched-name,577,1406,Steel Dagger,Steel dagger,G09,G09,True,1,1,True,,1650,False
steeldaggerwithpatternofleaf,matched-name,582,1412,Steel Dagger with Pattern of Leaf,Steel dagger with Pattern of Leaf,G33,G33,True,1,1,True,,39560,False
steelsvigorous,legacy-only-name,321,,"""Steels"" / ""Vigorous""",,,,,0,,,,,
steelsword,matched-name,179,59,Steel Sword,Steel Sword,G21,G21,True,1,1,True,10.826,10826,False
steelyablaze,legacy-only-name,343,,"""Steely"" / ""Ablaze""",,,,,0,,,,,
stickofdarkness,bango-only-name,,2617,,Stick of Darkness,,G62,,,60,,,0,
stickofdoggebi,matched-name,273,593|754|865|1227,Stick of Doggebi,Stick of Doggebi,G59,G59,True,59,59,True,0,0,True
stickofdoggebilord,matched-name,275,595|756|867|1229,Stick of Doggebi Lord,Stick of Doggebi Lord,G59,G59,True,59,59,True,0,0,True
stickofhighclassdoggebi,matched-name,274,594|755|866|1228,Stick of High Class Doggebi,Stick of High Class Doggebi,G59,G59,True,59,59,True,0,0,True
stickofhighclassdoggebiimperial,legacy-only-name,418,,Stick of High Class Doggebi (Imperial),,G59,,,59,,,0,,
stickwithblackcrowsfeather,matched-name,264,248,Stick with Black Crows Feather,Stick with Black Crow's Feather,G50,G50,True,50,50,True,0,0,True
stickwithbluecrowsfeather,matched-name,266,250,Stick with Blue Crows Feather,Stick with Blue Crow's Feather,G50,G50,True,50,50,True,0,0,True
stickwithbluecrowsfeatherimperial,legacy-only-name,406,,Stick with Blue Crows Feather (Imperial),,G50,,,50,,,0,,
stoneofbirth,bango-only-name,,361|1157,,Stone of Birth,,,,,,,,0,
stoneofchance,matched-name,380,362|1158,Stone of Chance,Stone of Chance,,,True,0,,False,,0,False
stoneofdemonsblood,matched-name,433,905|1167,Stone of Demons Blood,Stone of Demon's Blood,,,True,0,,False,,0,False
stoneofexp15days,bango-only-name,,471|1139,,Stone of EXP - 15 days,,,,,,,,0,
stoneofexp1day,bango-only-name,,469|1169|1294,,Stone of EXP - 1 day,,,,,,,,0,
stoneofexp30days,bango-only-name,,472,,Stone of EXP - 30 days,,,,,,,,0,
stoneofexp7days,bango-only-name,,470,,Stone of EXP - 7 days,,,,,,,,0,
stoneofexpforancientanimal15day,bango-only-name,,1986,,Stone of EXP for Ancient Animal (15 day),,,,,,,,0,
stoneoffishery15days,bango-only-name,,479|1141,,Stone of Fishery - 15 days,,,,,,,,0,
stoneoffishery1day,bango-only-name,,477,,Stone of Fishery - 1 day,,,,,,,,0,
stoneoffishery30days,bango-only-name,,480,,Stone of Fishery - 30 days,,,,,,,,0,
stoneoffishery7days,bango-only-name,,478,,Stone of Fishery - 7 days,,,,,,,,0,
stoneofflame,matched-name,425,897,Stone of Flame,Stone of Flame,,,True,0,,False,,0,False
stoneofholy,matched-name,424,896,Stone of Holy,Stone of Holy,,,True,0,,False,,0,False
stoneofice,matched-name,426,898,Stone of Ice,Stone of Ice,,,True,0,,False,,0,False
stoneofjob,bango-only-name,,657,,Stone of Job,,,,,,,,0,
stoneoflightening,matched-name,427,899,Stone of Lightening,Stone of Lightening,,,True,0,,False,,0,False
stoneofmystery,matched-name,432,904|1166,Stone of Mystery,Stone of Mystery,,,True,0,,False,,0,False
stoneofparalysis,bango-only-name,,901,,Stone of Paralysis,,,,,,,,0,
stoneofparalyzis,legacy-only-name,429,,Stone of Paralyzis,,,,,0,,,,,
stoneofpoison,matched-name,428,900,Stone of Poison,Stone of Poison,,,True,0,,False,,0,False
stoneofrevision,bango-only-name,,517,,Stone of Revision,,,,,,,,0,
stoneofshadow,matched-name,423,895,Stone of Shadow,Stone of Shadow,,,True,0,,False,,0,False
stoneofskill,matched-name,431,903,Stone of Skill,Stone of Skill,,,True,0,,False,,0,False
stoneofstrength,matched-name,430,902,Stone of Strength,Stone of Strength,,,True,0,,False,,0,False
stoneofwealth15days,bango-only-name,,475|1140,,Stone of Wealth - 15 days,,,,,,,,0,
stoneofwealth1day,bango-only-name,,473|1170|1295,,Stone of Wealth - 1 day,,,,,,,,0,
stoneofwealth30days,bango-only-name,,476,,Stone of Wealth - 30 days,,,,,,,,0,
stoneofwealth7days,bango-only-name,,474,,Stone of Wealth - 7 days,,,,,,,,0,
strawricebag,bango-only-name,,151,,Straw Rice Bag,,,,,,,,0,
strengtheningmagicscroll,bango-only-name,,1456|1460,,Strengthening Magic Scroll,,,,,,,,0,
string,bango-only-name,,1285,,String,,,,,,,,0,
strongestmansforced,legacy-only-name,351,,"""Strongest Mans"" / ""Forced""",,,,,0,,,,,
strongmansforced,legacy-only-name,350,,"""Strong Mans"" / ""Forced""",,,,,0,,,,,
sublimesharp,legacy-only-name,326,,"""Sublime"" / ""Sharp""",,,,,0,,,,,
suicidebombersoil,bango-only-name,,148,,Suicide Bomber's Oil,,,,,,,,0,
suitofarmor,bango-only-name,,1777,,Suit of armor.,,,,,,,,0,
supportsofwhitetigercannon,bango-only-name,,766,,Supports of White Tiger Cannon,,,,,,,,0,
sweden,bango-only-name,,915,,Sweden,,,,,,,,0,
sweetpotato,matched-name,286,404,Sweet Potato,Sweet Potato,G28,G28,True,0,28,False,,57,False
switzerland,bango-only-name,,934,,Switzerland,,,,,,,,0,
swordofdarkness,bango-only-name,,2614,,Sword of Darkness,,G62,,,60,,,0,
swordofthechiefdefender,bango-only-name,,1496,,Sword of the Chief Defender,,,,,,,,0,
swordpumpkinhead,bango-only-name,,995|1010,,Sword Pumpkin Head,,G01,,,1,,,30000,
t,bango-only-name,,1107,,[ T ],,,,,,,,0,
taewoonganggakbow,matched-name,224,64,TaeWoon GangGak Bow,TaeWoon GangGak Bow,G33,G33,True,1,1,True,39.560,39560,False
tailofdesertscorpion,bango-only-name,,2089,,Tail of Desert Scorpion,,,,,,,,0,
talismanofaccuracy,matched-name,374,220,Talisman of Accuracy,Talisman of Accuracy,,,True,0,,False,,0,False
talismanofattack,matched-name,372,218,Talisman of Attack,Talisman of Attack,,,True,0,,False,,4500,False
talismanofdefense,matched-name,375,221,Talisman of Defense,Talisman of Defense,,,True,0,,False,,0,False
talismanofevasion,bango-only-name,,222,,Talisman of Evasion,,,,,,,,0,
talismanofintensification,bango-only-name,,278|279|280|281|282|286|287|288|289|290|294|295|296|297|298|302|303|304|305|306|310|311|312|313|314|315|316|317|318|327|328|329|330|331|332|523,,Talisman of Intensification,,,,,,,,0,
talismanofmagic,matched-name,373,219,Talisman of Magic,Talisman of Magic,,,True,0,,False,,4500,False
talismanofprotection,bango-only-name,,319|320|321|322|323|324|325|326,,Talisman of Protection,,,,,,,,0,
talismanofpurification,bango-only-name,,217,,Talisman of Purification,,,,,,,,0,
talismanoftransmigration,bango-only-name,,1611|1667,,Talisman of Transmigration,,,,,,,,0,
talismanofwonder,bango-only-name,,275|276|277|283|284|285|291|292|293|299|300|301|307|308|309|1816|1817|1818|1819|1820,,Talisman of Wonder,,,,,,,,0,
tastyeelskewer,bango-only-name,,2077,,Tasty eel skewer,,G70,,,70,,,0,
teleportscroll,bango-only-name,,1540|1541,,Teleport Scroll ,,,,,,,,0,
thecaveofthegiantbirddemonshead,bango-only-name,,1371,,The Cave of The Giant Bird Demon's Head,,,,,,,,0,
thekingguhbalhansrash,legacy-only-name,348,,"""The King, GuhBalHans"" / ""Rash""",,,,,0,,,,,
thepurifiedelementoffire,bango-only-name,,1466,,the purified element of fire,,,,,,,,0,
thepurifiedelementofground,bango-only-name,,1470,,the purified element of ground,,,,,,,,0,
thepurifiedelementofiron,bango-only-name,,1469,,the purified element of iron,,,,,,,,0,
thepurifiedelementofwater,bango-only-name,,1467,,the purified element of water,,,,,,,,0,
thepurifiedelementofwood,bango-only-name,,1468,,the purified element of wood,,,,,,,,0,
theroyaltobmkeepersfirstcertificate,bango-only-name,,1380,,The Royal Tobm Keeper's first certificate,,,,,,,,0,
theroyaltobmkeeperssecondcertificate,bango-only-name,,1382,,The Royal Tobm Keeper's second certificate,,,,,,,,0,
thirdjobitemspack,bango-only-name,,2637,,Third Job Items Pack,,,,,,,,0,
thirdpieceofbronzemirror,matched-name,383,643,Third Piece of Bronze Mirror,Third Piece of Bronze Mirror,,,True,0,,False,,0,False
tiger,legacy-only-name,461|462|463|464,,Tiger,,G11|G21|G31|G41,,,11|21|31|41,,,,,
tigermeatofgeumohmountain,matched-name,296,413,Tiger Meat of Geum-Oh Mountain,Tiger Meat of Geum-Oh Mountain,G64,G64,True,0,64,False,,201,False
tilethesouthgaterestorationevent,bango-only-name,,1322,,Tile (The South Gate Restoration Event),,,,,,,,0,
togo,bango-only-name,,935,,Togo,,,,,,,,0,
trainedtraitorwarriorstalisman,bango-only-name,,1388,,Trained Traitor Warrior's Talisman,,,,,,,,0,
trainingdagger,bango-only-name,,1404,,training dagger,,G01,,,1,,,4,
traitorwarriorstalisman,bango-only-name,,1385,,Traitor Warrior's Talisman,,,,,,,,0,
treasuresword,bango-only-name,,1734,,Treasure Sword,,,,,,,,0,
treasureswordofdoggebi,matched-name,210,584|745|856|1218,Treasure Sword of Doggebi,Treasure Sword of Doggebi,G59,G59,True,59,59,True,0,0,True
treasureswordofdoggebilord,matched-name,212,586|747|858|1220,Treasure Sword of Doggebi Lord,Treasure Sword of Doggebi Lord,G59,G59,True,59,59,True,0,0,True
treasureswordofhighclassdoggebi,matched-name,211,585|746|857|1219,Treasure Sword of High Class Doggebi,Treasure Sword of High Class Doggebi,G59,G59,True,59,59,True,0,0,True
treasureswordofhighclassdoggebiimperial,legacy-only-name,415,,Treasure Sword of High Class Doggebi (Imperial),,G59,,,59,,,0,,
tricoloreddrink,bango-only-name,,2173|2366,,Tri-Colored Drink,,,,,,,,0,
trinidadandtobago,bango-only-name,,916,,Trinidad and Tobago,,,,,,,,0,
trinitynecklace,bango-only-name,,2463,,Trinity Necklace,,G60,,,,,,0,
trinket,matched-name,378,205,Trinket,Trinket,G0,,False,0,,False,,0,False
truefirmamentalpillar,bango-only-name,,1455|1459,,True Firmamental Pillar,,,,,,,,0,
tunisia,bango-only-name,,939,,Tunisia,,,,,,,,0,
turkeymeat,bango-only-name,,1031,,Turkey meat,,,,,,,,0,
twistedbrownemoogisteeth,bango-only-name,,1397,,Twisted Brown E-Moogi's teeth,,,,,,,,0,
twisteddemondefendershead,bango-only-name,,1403,,Twisted Demon Defender's head,,,,,,,,0,
twisteddemonguardershead,bango-only-name,,1399,,Twisted Demon Guarder's head,,,,,,,,0,
twisteddemonpatrolshead,bango-only-name,,1400,,Twisted Demon Patrol's head,,,,,,,,0,
twisteddemonsoldiershead,bango-only-name,,1402,,Twisted Demon Soldier's head,,,,,,,,0,
twisteddemonwarriorshead,bango-only-name,,1401,,Twisted Demon Warrior's head,,,,,,,,0,
twistedgreenemoogisteeth,bango-only-name,,1395,,Twisted Green E-Moogi's teeth,,,,,,,,0,
u,bango-only-name,,956,,[ U ],,,,,,,,0,
ukraine,bango-only-name,,938,,Ukraine,,,,,,,,0,
unitedstatesofamerica,bango-only-name,,927,,United States of America,,,,,,,,0,
unlimitedinstant,legacy-only-name,336,,"""Unlimited"" / ""Instant""",,,,,0,,,,,
unresolveditemname3320,bango-only-name,,2252,,<unresolved itemname:3320>,,,,,,,,0,
unresolveditemname3321,bango-only-name,,2253,,<unresolved itemname:3321>,,,,,,,,0,
unresolveditemname3322,bango-only-name,,2254,,<unresolved itemname:3322>,,,,,,,,0,
unresolveditemname3323,bango-only-name,,2255,,<unresolved itemname:3323>,,,,,,,,0,
unresolveditemname758,bango-only-name,,558,,<unresolved itemname:758>,,,,,,,,200,
unresolveditemname759,bango-only-name,,559,,<unresolved itemname:759>,,,,,,,,200,
unresolveditemname854,bango-only-name,,654,,<unresolved itemname:854>,,,,,,,,0,
unresolveditemname855,bango-only-name,,655,,<unresolved itemname:855>,,,,,,,,0,
unresolveditemname856,bango-only-name,,656,,<unresolved itemname:856>,,,,,,,,0,
upgradedmodeloftower,bango-only-name,,1028|1035|1171|1458,,Upgraded Model of Tower,,,,,,,,0|20000|40000,
urgentletter,bango-only-name,,1782,,Urgent letter,,,,,,,,0,
v,bango-only-name,,1108,,[ V ],,,,,,,,0,
valleyofdevahitemspack,bango-only-name,,2644,,Valley of Devah Items Pack,,,,,,,,0,
vegetableskewer,bango-only-name,,2176,,Vegetable Skewer,,,,,,,,0,
vitalhealthy,legacy-only-name,353,,"""Vital"" / ""Healthy""",,,,,0,,,,,
warleadersconfirmatory,legacy-only-name,328,,"""War Leaders"" / ""Confirmatory""",,,,,0,,,,,
waryustalisman,bango-only-name,,156,,Wa-Ryu's Talisman,,,,,,,,0,
waterbag,bango-only-name,,1736,,Water Bag,,,,,,,,0,
watermelon,bango-only-name,,370,,Water Melon,,G48,,,48,,,0,
whitebeastofdemoncracktroopshead,bango-only-name,,1394,,White Beast of Demon Crack Troop's head	,,,,,,,,0,
whitedaechangeau,matched-name,121,382|725|836,White DaeChangEau,White DaeChangEau,G50,G50,True,46,50,False,0,0,True
whitedaechangeauboots,legacy-only-name,123,,White DaeChangEau Boots,,G50,,,47,,,0,,
whitedaechangeauclothes,legacy-only-name,122,,White DaeChangEau Clothes,,G50,,,50,,,0,,
whitedaechangeaugloves,matched-name,124,384|727|838,White DaeChangEau Gloves,White DaeChangEau Gloves,G50,G50,True,46,46,True,0,0,True
whitedaechangeauhairdecoration,matched-name,125,383|726|837,White DaeChangEau Hair Decoration,White DaeChangEau Hair Decoration,G50,G50,True,48,48,True,0,0,True
whitedaechangeaushoes,bango-only-name,,385|728|839,,White DaeChangEau Shoes,,G50,,,47,,,0,
whitedaechangeaushorts,matched-name,126,386|729|840,White DaeChangEau Shorts,White DaeChangEau Shorts,G50,G50,True,49,49,True,0,0,True
whitehwandoobigsword,matched-name,185,101,White HwanDoo Big Sword,White HwanDoo Big Sword,G40,G40,True,1,1,True,0,0,True
whitepeony,bango-only-name,,153,,White Peony,,,,,,,,0,
widerangepullscroll,bango-only-name,,2630,,Wide Range Pull Scroll,,,,,,,,0,
wildboarchopofmeat,bango-only-name,,1718,,Wild Boar Chop of Meat,,,,,,,,0,
wildboarfur,bango-only-name,,2647,,Wild Boar Fur,,,,,,,,0,
wildboarshead,bango-only-name,,1790,,Wild Boar's Head,,,,,,,,0,
wildboarshorn,bango-only-name,,1783,,Wild Boar's horn,,,,,,,,0,
wilddemonsoldiershead,bango-only-name,,176,,Wild Demon Soldier's Head,,,,,,,,0,
wisdomsfixed,legacy-only-name,366,,"""Wisdoms"" / ""Fixed""",,,,,0,,,,,
wisefictional,legacy-only-name,357,,"""Wise"" / ""Fictional""",,,,,0,,,,,
wolfcommanderhead,bango-only-name,,1775,,Wolf Commander Head,,,,,,,,0,
wolffur,bango-only-name,,1740,,Wolf Fur,,,,,,,,0,
wolftoothnecklace,bango-only-name,,209,,Wolf Tooth Necklace,,,,,,,,0,
wonjungsletter,bango-only-name,,136,,Won-Jung's Letter,,,,,,,,0,
woodencampmentbuilding,bango-only-name,,1325,,Wood(Encampment Building),,,,,,,,20000,
worshipfulsharp,legacy-only-name,319,,"""Worshipful"" / ""Sharp""",,,,,0,,,,,
wreath,bango-only-name,,1025,,Wreath,,,,,,,,0,
y,bango-only-name,,1109,,[ Y ],,,,,,,,0,
yaejinsletter,bango-only-name,,137,,Yae-Jin's Letter,,,,,,,,0,
yellowtigerpatterngakbow,matched-name,226,106,Yellow Tiger Pattern Gak Bow,Yellow Tiger Pattern Gak Bow,G40,G40,True,1,1,True,159.092,0,False
yeongakbow,matched-name,219,25,YeonGak Bow,YeonGak Bow,G13,G13,True,1,1,True,3.120,3120,False
yeonghwahwandoostick,matched-name,253,97,YeongHwaHwanDoo Stick,YeongHwaHwanDoo Stick,G29,G29,True,1,1,True,27.120,27120,False
yeonhwangbow,matched-name,220,26,YeonHwang Bow,YeonHwang Bow,G17,G17,True,1,1,True,6.973,6973,False
yeonlinsteelbow,matched-name,230,110,Yeon Lin Steel Bow,Yeon Lin Steel Bow,G45,G45,True,40,40,True,0,0,True
yeonlinsteelbowimperial,legacy-only-name,398,,Yeon Lin Steel Bow (Imperial),,G45,,,40,,,0,,
yooansletter,bango-only-name,,138,,Yoo-An's Letter,,,,,,,,0,
yunhwasletter,bango-only-name,,1715,,Yun-Hwa's Letter,,,,,,,,0,
zamogeon,bango-only-name,,31,,Zamogeon,,,,,,,,0,
zilpoongshinrhoe,bango-only-name,,1596,,ZilPoongShinRhoe,,,,,,,,0,
