status,monster_name,item_name,normalized_monster,normalized_item
matched-name-pair,Devil Soldier,HwanDoo Big Sword,devilsoldier,hwandoobigsword
legacy-only-name-pair,devilsoldier,infinitelyheroic,devilsoldier,infinitelyheroic
legacy-only-name-pair,devilsoldier,instantagile,devilsoldier,instantagile
legacy-only-name-pair,devilsoldier,manshealthy,devilsoldier,manshealthy
matched-name-pair,Devil Soldier,Medium Medicine,devilsoldier,mediummedicine
legacy-only-name-pair,devilsoldier,mightyabsoluteness,devilsoldier,mightyabsoluteness
matched-name-pair,Devil Soldier,Piece of Meat,devilsoldier,pieceofmeat
bango-only-name-pair,Devil Soldier,Protection Talisman,devilsoldier,protectiontalisman
legacy-only-name-pair,devilsoldier,purekeen,devilsoldier,purekeen
legacy-only-name-pair,devilsoldier,reverentcelebrated,devilsoldier,reverentcelebrated
matched-name-pair,Devil Soldier,Ring,devilsoldier,ring
matched-name-pair,Devil Soldier,SaeGum Chairperson's Stick,devilsoldier,saegumchairpersonsstick
matched-name-pair,Devil Soldier,Sea Bream with Blood,devilsoldier,seabreamwithblood
matched-name-pair,Devil Soldier,Small Refining Water,devilsoldier,smallrefiningwater
bango-only-name-pair,Devil Soldier,Talisman of Intensification,devilsoldier,talismanofintensification
bango-only-name-pair,Devil Soldier,Talisman of Protection,devilsoldier,talismanofprotection
bango-only-name-pair,Devil Soldier,Talisman of Wonder,devilsoldier,talismanofwonder
legacy-only-name-pair,devilsoldier,trinket,devilsoldier,trinket
legacy-only-name-pair,devilsoldier,unlimitedinstant,devilsoldier,unlimitedinstant
legacy-only-name-pair,devilsoldier,wisdomsfixed,devilsoldier,wisdomsfixed
bango-only-name-pair,Devil Soldier,Zamogeon,devilsoldier,zamogeon
legacy-only-name-pair,devilsoldierwithbow,barbaricharsh,devilsoldierwithbow,barbaricharsh
matched-name-pair,Devil Soldier with Bow,Best Water of Geum-Oh Valley,devilsoldierwithbow,bestwaterofgeumohvalley
legacy-only-name-pair,devilsoldierwithbow,celebratedfixed,devilsoldierwithbow,celebratedfixed
matched-name-pair,Devil Soldier with Bow,Cooked Sweet Potato,devilsoldierwithbow,cookedsweetpotato
matched-name-pair,Devil Soldier with Bow,Demon's blood,devilsoldierwithbow,demonsblood
bango-only-name-pair,Devil Soldier with Bow,Devil Soldier Bow's Head,devilsoldierwithbow,devilsoldierbowshead
bango-only-name-pair,Devil Soldier with Bow,Devil Soldier's Bow,devilsoldierwithbow,devilsoldiersbow
legacy-only-name-pair,devilsoldierwithbow,explosivedestructive,devilsoldierwithbow,explosivedestructive
legacy-only-name-pair,devilsoldierwithbow,featheryhealthy,devilsoldierwithbow,featheryhealthy
legacy-only-name-pair,devilsoldierwithbow,geons,devilsoldierwithbow,geons
legacy-only-name-pair,devilsoldierwithbow,harshforced,devilsoldierwithbow,harshforced
legacy-only-name-pair,devilsoldierwithbow,head,devilsoldierwithbow,head
legacy-only-name-pair,devilsoldierwithbow,heroichealthy,devilsoldierwithbow,heroichealthy
matched-name-pair,Devil Soldier with Bow,HoMee Gak Bow,devilsoldierwithbow,homeegakbow
legacy-only-name-pair,devilsoldierwithbow,infinitelyheroic,devilsoldierwithbow,infinitelyheroic
legacy-only-name-pair,devilsoldierwithbow,instantagile,devilsoldierwithbow,instantagile
legacy-only-name-pair,devilsoldierwithbow,manshealthy,devilsoldierwithbow,manshealthy
matched-name-pair,Devil Soldier with Bow,Medium Medicine,devilsoldierwithbow,mediummedicine
legacy-only-name-pair,devilsoldierwithbow,mightyabsoluteness,devilsoldierwithbow,mightyabsoluteness
matched-name-pair,Devil Soldier with Bow,Piece of Meat,devilsoldierwithbow,pieceofmeat
bango-only-name-pair,Devil Soldier with Bow,Protection Talisman,devilsoldierwithbow,protectiontalisman
legacy-only-name-pair,devilsoldierwithbow,purekeen,devilsoldierwithbow,purekeen
legacy-only-name-pair,devilsoldierwithbow,reverentcelebrated,devilsoldierwithbow,reverentcelebrated
matched-name-pair,Devil Soldier with Bow,Ring,devilsoldierwithbow,ring
matched-name-pair,Devil Soldier with Bow,Sea Bream with Blood,devilsoldierwithbow,seabreamwithblood
matched-name-pair,Devil Soldier with Bow,Small Refining Water,devilsoldierwithbow,smallrefiningwater
bango-only-name-pair,Devil Soldier with Bow,Talisman of Intensification,devilsoldierwithbow,talismanofintensification
bango-only-name-pair,Devil Soldier with Bow,Talisman of Protection,devilsoldierwithbow,talismanofprotection
bango-only-name-pair,Devil Soldier with Bow,Talisman of Wonder,devilsoldierwithbow,talismanofwonder
legacy-only-name-pair,devilsoldierwithbow,trinket,devilsoldierwithbow,trinket
legacy-only-name-pair,devilsoldierwithbow,unlimitedinstant,devilsoldierwithbow,unlimitedinstant
legacy-only-name-pair,devilsoldierwithbow,wisdomsfixed,devilsoldierwithbow,wisdomsfixed
bango-only-name-pair,Devil Soldier with Bow,Zamogeon,devilsoldierwithbow,zamogeon
legacy-only-name-pair,devilsoldierwithspear,barbaricharsh,devilsoldierwithspear,barbaricharsh
matched-name-pair,Devil Soldier with Spear,Best Water of Geum-Oh Valley,devilsoldierwithspear,bestwaterofgeumohvalley
legacy-only-name-pair,devilsoldierwithspear,celebratedfixed,devilsoldierwithspear,celebratedfixed
matched-name-pair,Devil Soldier with Spear,ChulTae Bow,devilsoldierwithspear,chultaebow
matched-name-pair,Devil Soldier with Spear,Cooked Sweet Potato,devilsoldierwithspear,cookedsweetpotato
matched-name-pair,Devil Soldier with Spear,Demon's blood,devilsoldierwithspear,demonsblood
bango-only-name-pair,Devil Soldier with Spear,Devil Soldier Spear's Head,devilsoldierwithspear,devilsoldierspearshead
bango-only-name-pair,Devil Soldier with Spear,Devil Soldier's Spear,devilsoldierwithspear,devilsoldiersspear
legacy-only-name-pair,devilsoldierwithspear,explosivedestructive,devilsoldierwithspear,explosivedestructive
legacy-only-name-pair,devilsoldierwithspear,featheryhealthy,devilsoldierwithspear,featheryhealthy
legacy-only-name-pair,devilsoldierwithspear,geons,devilsoldierwithspear,geons
legacy-only-name-pair,devilsoldierwithspear,harshforced,devilsoldierwithspear,harshforced
legacy-only-name-pair,devilsoldierwithspear,head,devilsoldierwithspear,head
legacy-only-name-pair,devilsoldierwithspear,heroichealthy,devilsoldierwithspear,heroichealthy
matched-name-pair,Devil Soldier with Spear,HoMee Gak Bow,devilsoldierwithspear,homeegakbow
matched-name-pair,Devil Soldier with Spear,HwanDoo Big Sword,devilsoldierwithspear,hwandoobigsword
bango-only-name-pair,Devil Soldier with Spear,HwanDoo dagger,devilsoldierwithspear,hwandoodagger
matched-name-pair,Devil Soldier with Spear,HwanDoo SaeHyung Big Sword,devilsoldierwithspear,hwandoosaehyungbigsword
legacy-only-name-pair,devilsoldierwithspear,infinitelyheroic,devilsoldierwithspear,infinitelyheroic
legacy-only-name-pair,devilsoldierwithspear,instantagile,devilsoldierwithspear,instantagile
matched-name-pair,Devil Soldier with Spear,JoongBang Chairperson's Stick,devilsoldierwithspear,joongbangchairpersonsstick
legacy-only-name-pair,devilsoldierwithspear,manshealthy,devilsoldierwithspear,manshealthy
matched-name-pair,Devil Soldier with Spear,Medium Medicine,devilsoldierwithspear,mediummedicine
legacy-only-name-pair,devilsoldierwithspear,mightyabsoluteness,devilsoldierwithspear,mightyabsoluteness
matched-name-pair,Devil Soldier with Spear,Piece of Meat,devilsoldierwithspear,pieceofmeat
bango-only-name-pair,Devil Soldier with Spear,Protection Talisman,devilsoldierwithspear,protectiontalisman
legacy-only-name-pair,devilsoldierwithspear,purekeen,devilsoldierwithspear,purekeen
matched-name-pair,Devil Soldier with Spear,Red HwanDoo Big Sword,devilsoldierwithspear,redhwandoobigsword
legacy-only-name-pair,devilsoldierwithspear,reverentcelebrated,devilsoldierwithspear,reverentcelebrated
matched-name-pair,Devil Soldier with Spear,Ring,devilsoldierwithspear,ring
matched-name-pair,Devil Soldier with Spear,Sae Dan Chairperson's Stick,devilsoldierwithspear,saedanchairpersonsstick
matched-name-pair,Devil Soldier with Spear,SaeGum Chairperson's Stick,devilsoldierwithspear,saegumchairpersonsstick
matched-name-pair,Devil Soldier with Spear,Sea Bream with Blood,devilsoldierwithspear,seabreamwithblood
matched-name-pair,Devil Soldier with Spear,Small Refining Water,devilsoldierwithspear,smallrefiningwater
matched-name-pair,Devil Soldier with Spear,Talisman of Accuracy,devilsoldierwithspear,talismanofaccuracy
bango-only-name-pair,Devil Soldier with Spear,Talisman of Intensification,devilsoldierwithspear,talismanofintensification
bango-only-name-pair,Devil Soldier with Spear,Talisman of Protection,devilsoldierwithspear,talismanofprotection
bango-only-name-pair,Devil Soldier with Spear,Talisman of Wonder,devilsoldierwithspear,talismanofwonder
legacy-only-name-pair,devilsoldierwithspear,trinket,devilsoldierwithspear,trinket
legacy-only-name-pair,devilsoldierwithspear,unlimitedinstant,devilsoldierwithspear,unlimitedinstant
legacy-only-name-pair,devilsoldierwithspear,wisdomsfixed,devilsoldierwithspear,wisdomsfixed
matched-name-pair,Devil Soldier with Spear,Yellow Tiger Pattern Gak Bow,devilsoldierwithspear,yellowtigerpatterngakbow
bango-only-name-pair,Devil Soldier with Spear,Zamogeon,devilsoldierwithspear,zamogeon
legacy-only-name-pair,devilsoldierwithsword,barbaricharsh,devilsoldierwithsword,barbaricharsh
matched-name-pair,Devil Soldier with Sword,Best Water of Geum-Oh Valley,devilsoldierwithsword,bestwaterofgeumohvalley
legacy-only-name-pair,devilsoldierwithsword,celebratedfixed,devilsoldierwithsword,celebratedfixed
matched-name-pair,Devil Soldier with Sword,Cooked Sweet Potato,devilsoldierwithsword,cookedsweetpotato
matched-name-pair,Devil Soldier with Sword,Demon's blood,devilsoldierwithsword,demonsblood
bango-only-name-pair,Devil Soldier with Sword,Devil Soldier Sword's Head,devilsoldierwithsword,devilsoldierswordshead
legacy-only-name-pair,devilsoldierwithsword,explosivedestructive,devilsoldierwithsword,explosivedestructive
legacy-only-name-pair,devilsoldierwithsword,featheryhealthy,devilsoldierwithsword,featheryhealthy
legacy-only-name-pair,devilsoldierwithsword,geons,devilsoldierwithsword,geons
legacy-only-name-pair,devilsoldierwithsword,harshforced,devilsoldierwithsword,harshforced
legacy-only-name-pair,devilsoldierwithsword,head,devilsoldierwithsword,head
legacy-only-name-pair,devilsoldierwithsword,heroichealthy,devilsoldierwithsword,heroichealthy
matched-name-pair,Devil Soldier with Sword,HwanDoo Big Sword,devilsoldierwithsword,hwandoobigsword
legacy-only-name-pair,devilsoldierwithsword,infinitelyheroic,devilsoldierwithsword,infinitelyheroic
legacy-only-name-pair,devilsoldierwithsword,instantagile,devilsoldierwithsword,instantagile
legacy-only-name-pair,devilsoldierwithsword,manshealthy,devilsoldierwithsword,manshealthy
matched-name-pair,Devil Soldier with Sword,Medium Medicine,devilsoldierwithsword,mediummedicine
legacy-only-name-pair,devilsoldierwithsword,mightyabsoluteness,devilsoldierwithsword,mightyabsoluteness
matched-name-pair,Devil Soldier with Sword,Piece of Meat,devilsoldierwithsword,pieceofmeat
bango-only-name-pair,Devil Soldier with Sword,Protection Talisman,devilsoldierwithsword,protectiontalisman
legacy-only-name-pair,devilsoldierwithsword,purekeen,devilsoldierwithsword,purekeen
legacy-only-name-pair,devilsoldierwithsword,reverentcelebrated,devilsoldierwithsword,reverentcelebrated
matched-name-pair,Devil Soldier with Sword,Ring,devilsoldierwithsword,ring
matched-name-pair,Devil Soldier with Sword,Sea Bream with Blood,devilsoldierwithsword,seabreamwithblood
matched-name-pair,Devil Soldier with Sword,Small Refining Water,devilsoldierwithsword,smallrefiningwater
bango-only-name-pair,Devil Soldier with Sword,Talisman of Intensification,devilsoldierwithsword,talismanofintensification
bango-only-name-pair,Devil Soldier with Sword,Talisman of Protection,devilsoldierwithsword,talismanofprotection
bango-only-name-pair,Devil Soldier with Sword,Talisman of Wonder,devilsoldierwithsword,talismanofwonder
legacy-only-name-pair,devilsoldierwithsword,trinket,devilsoldierwithsword,trinket
legacy-only-name-pair,devilsoldierwithsword,unlimitedinstant,devilsoldierwithsword,unlimitedinstant
legacy-only-name-pair,devilsoldierwithsword,wisdomsfixed,devilsoldierwithsword,wisdomsfixed
bango-only-name-pair,Devil Soldier with Sword,Zamogeon,devilsoldierwithsword,zamogeon
legacy-only-name-pair,devilsoldierwithtwinblades,barbaricharsh,devilsoldierwithtwinblades,barbaricharsh
matched-name-pair,Devil Soldier with Twin Blades,Best Water of Geum-Oh Valley,devilsoldierwithtwinblades,bestwaterofgeumohvalley
legacy-only-name-pair,devilsoldierwithtwinblades,celebratedfixed,devilsoldierwithtwinblades,celebratedfixed
matched-name-pair,Devil Soldier with Twin Blades,Cooked Sweet Potato,devilsoldierwithtwinblades,cookedsweetpotato
matched-name-pair,Devil Soldier with Twin Blades,Demon's blood,devilsoldierwithtwinblades,demonsblood
bango-only-name-pair,Devil Soldier with Twin Blades,Devil Soldier Twin Blades' Head,devilsoldierwithtwinblades,devilsoldiertwinbladeshead
legacy-only-name-pair,devilsoldierwithtwinblades,explosivedestructive,devilsoldierwithtwinblades,explosivedestructive
legacy-only-name-pair,devilsoldierwithtwinblades,featheryhealthy,devilsoldierwithtwinblades,featheryhealthy
legacy-only-name-pair,devilsoldierwithtwinblades,geons,devilsoldierwithtwinblades,geons
legacy-only-name-pair,devilsoldierwithtwinblades,harshforced,devilsoldierwithtwinblades,harshforced
legacy-only-name-pair,devilsoldierwithtwinblades,head,devilsoldierwithtwinblades,head
legacy-only-name-pair,devilsoldierwithtwinblades,heroichealthy,devilsoldierwithtwinblades,heroichealthy
legacy-only-name-pair,devilsoldierwithtwinblades,infinitelyheroic,devilsoldierwithtwinblades,infinitelyheroic
legacy-only-name-pair,devilsoldierwithtwinblades,instantagile,devilsoldierwithtwinblades,instantagile
legacy-only-name-pair,devilsoldierwithtwinblades,manshealthy,devilsoldierwithtwinblades,manshealthy
matched-name-pair,Devil Soldier with Twin Blades,Medium Medicine,devilsoldierwithtwinblades,mediummedicine
legacy-only-name-pair,devilsoldierwithtwinblades,mightyabsoluteness,devilsoldierwithtwinblades,mightyabsoluteness
matched-name-pair,Devil Soldier with Twin Blades,Piece of Meat,devilsoldierwithtwinblades,pieceofmeat
bango-only-name-pair,Devil Soldier with Twin Blades,Protection Talisman,devilsoldierwithtwinblades,protectiontalisman
legacy-only-name-pair,devilsoldierwithtwinblades,purekeen,devilsoldierwithtwinblades,purekeen
legacy-only-name-pair,devilsoldierwithtwinblades,reverentcelebrated,devilsoldierwithtwinblades,reverentcelebrated
matched-name-pair,Devil Soldier with Twin Blades,Ring,devilsoldierwithtwinblades,ring
matched-name-pair,Devil Soldier with Twin Blades,SaeGum Chairperson's Stick,devilsoldierwithtwinblades,saegumchairpersonsstick
matched-name-pair,Devil Soldier with Twin Blades,Sea Bream with Blood,devilsoldierwithtwinblades,seabreamwithblood
matched-name-pair,Devil Soldier with Twin Blades,Small Refining Water,devilsoldierwithtwinblades,smallrefiningwater
bango-only-name-pair,Devil Soldier with Twin Blades,Talisman of Intensification,devilsoldierwithtwinblades,talismanofintensification
bango-only-name-pair,Devil Soldier with Twin Blades,Talisman of Protection,devilsoldierwithtwinblades,talismanofprotection
bango-only-name-pair,Devil Soldier with Twin Blades,Talisman of Wonder,devilsoldierwithtwinblades,talismanofwonder
legacy-only-name-pair,devilsoldierwithtwinblades,trinket,devilsoldierwithtwinblades,trinket
legacy-only-name-pair,devilsoldierwithtwinblades,unlimitedinstant,devilsoldierwithtwinblades,unlimitedinstant
legacy-only-name-pair,devilsoldierwithtwinblades,wisdomsfixed,devilsoldierwithtwinblades,wisdomsfixed
bango-only-name-pair,Devil Soldier with Twin Blades,Zamogeon,devilsoldierwithtwinblades,zamogeon
bango-only-name-pair,Devil Troop of Absorbing Green,Devil Troop of Absorbing Green Mask,deviltroopofabsorbinggreen,deviltroopofabsorbinggreenmask
bango-only-name-pair,Devil Troop of Absorbing Green,Green Crystal of Doggebi Forest,deviltroopofabsorbinggreen,greencrystalofdoggebiforest
legacy-only-name-pair,deviltroopofanger,barbaricharsh,deviltroopofanger,barbaricharsh
bango-only-name-pair,Devil Troop of Anger,BeeDan DaeChangEau,deviltroopofanger,beedandaechangeau
bango-only-name-pair,Devil Troop of Anger,BeeDan DaeChangEau Gloves,deviltroopofanger,beedandaechangeaugloves
bango-only-name-pair,Devil Troop of Anger,BeeDan DaeChangEau Hair Decoration,deviltroopofanger,beedandaechangeauhairdecoration
bango-only-name-pair,Devil Troop of Anger,BeeDan DaeChangEau Shoes,deviltroopofanger,beedandaechangeaushoes
bango-only-name-pair,Devil Troop of Anger,BeeDan DaeChangEau Shorts,deviltroopofanger,beedandaechangeaushorts
matched-name-pair,Devil Troop of Anger,Big Piece of Meat,deviltroopofanger,bigpieceofmeat
matched-name-pair,Devil Troop of Anger,Chop of Meat,deviltroopofanger,chopofmeat
matched-name-pair,Devil Troop of Anger,ChulTae Bow,deviltroopofanger,chultaebow
bango-only-name-pair,Devil Troop of Anger,Defective Doggebi's Doll,deviltroopofanger,defectivedoggebisdoll
matched-name-pair,Devil Troop of Anger,Demon's blood,deviltroopofanger,demonsblood
legacy-only-name-pair,deviltroopofanger,despoticforced,deviltroopofanger,despoticforced
bango-only-name-pair,Devil Troop of Anger,Devil Troop of Anger Mask,deviltroopofanger,deviltroopofangermask
legacy-only-name-pair,deviltroopofanger,dignifiedfixed,deviltroopofanger,dignifiedfixed
