drp_azon,drp_group1,drp_group2,drp_chance1,drp_chance2,drp_item,drp_monst,drp_rev,bango_item_name,bango_monster_name,bango_value,bango_flag,provenance,source_file,source_line
5460,,,,,306,133,,Talisman of Intensification,Gigantic Species Master,1,n,bango-file,droplist.dat,5594
5461,,,,,314,133,,Talisman of Intensification,Gigantic Species Master,1,n,bango-file,droplist.dat,5595
5462,,,,,322,133,,Talisman of Protection,Gigantic Species Master,1,n,bango-file,droplist.dat,5596
5463,,,,,323,133,,Talisman of Protection,Gigantic Species Master,1,n,bango-file,droplist.dat,5597
5464,,,,,324,133,,Talisman of Protection,Gigantic Species Master,1,n,bango-file,droplist.dat,5598
5465,,,,,325,133,,Talisman of Protection,Gigantic Species Master,1,n,bango-file,droplist.dat,5599
5466,,,,,326,133,,Talisman of Protection,Gigantic Species Master,1,n,bango-file,droplist.dat,5600
5467,,,,,327,133,,Talisman of Intensification,Gigantic Species Master,1,n,bango-file,droplist.dat,5601
5468,,,,,328,133,,Talisman of Intensification,Gigantic Species Master,1,n,bango-file,droplist.dat,5602
5469,,,,,329,133,,Talisman of Intensification,Gigantic Species Master,1,n,bango-file,droplist.dat,5603
5470,,,,,330,133,,Talisman of Intensification,Gigantic Species Master,1,n,bango-file,droplist.dat,5604
5471,,,,,331,133,,Talisman of Intensification,Gigantic Species Master,1,n,bango-file,droplist.dat,5605
5472,,,,,332,133,,Talisman of Intensification,Gigantic Species Master,1,n,bango-file,droplist.dat,5606
5473,,,,,446,133,,Sea Bream with Blood,Gigantic Species Master,1,n,bango-file,droplist.dat,5607
5474,,,,,362,133,,Stone of Chance,Gigantic Species Master,1,n,bango-file,droplist.dat,5608
5475,,,,,895,86,,Stone of Shadow,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5610
5476,,,,,896,86,,Stone of Holy,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5611
5477,,,,,897,86,,Stone of Flame,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5612
5478,,,,,898,86,,Stone of Ice,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5613
5479,,,,,899,86,,Stone of Lightening,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5614
5480,,,,,900,86,,Stone of Poison,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5615
5481,,,,,901,86,,Stone of Paralysis,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5616
5482,,,,,902,86,,Stone of Strength,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5617
5483,,,,,903,86,,Stone of Skill,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5618
5484,,,,,31,86,,Zamogeon,3rd Commander of The Royal Tomb,280,n,bango-file,droplist.dat,5619
5485,,,,,382,86,,White DaeChangEau,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5620
5486,,,,,383,86,,White DaeChangEau Hair Decoration,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5621
5487,,,,,384,86,,White DaeChangEau Gloves,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5622
5488,,,,,385,86,,White DaeChangEau Shoes,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5623
5489,,,,,386,86,,White DaeChangEau Shorts,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5624
5490,,,,,276,86,,Talisman of Wonder,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5625
5491,,,,,277,86,,Talisman of Wonder,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5626
5492,,,,,284,86,,Talisman of Wonder,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5627
5493,,,,,285,86,,Talisman of Wonder,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5628
5494,,,,,292,86,,Talisman of Wonder,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5629
5495,,,,,293,86,,Talisman of Wonder,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5630
5496,,,,,300,86,,Talisman of Wonder,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5631
5497,,,,,301,86,,Talisman of Wonder,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5632
5498,,,,,308,86,,Talisman of Wonder,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5633
5499,,,,,309,86,,Talisman of Wonder,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5634
5500,,,,,316,86,,Talisman of Intensification,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5635
5501,,,,,318,86,,Talisman of Intensification,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5636
5502,,,,,282,86,,Talisman of Intensification,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5637
5503,,,,,290,86,,Talisman of Intensification,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5638
5504,,,,,298,86,,Talisman of Intensification,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5639
5505,,,,,306,86,,Talisman of Intensification,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5640
5506,,,,,314,86,,Talisman of Intensification,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5641
5507,,,,,322,86,,Talisman of Protection,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5642
5508,,,,,323,86,,Talisman of Protection,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5643
5509,,,,,324,86,,Talisman of Protection,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5644
5510,,,,,325,86,,Talisman of Protection,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5645
5511,,,,,326,86,,Talisman of Protection,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5646
5512,,,,,327,86,,Talisman of Intensification,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5647
5513,,,,,328,86,,Talisman of Intensification,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5648
5514,,,,,329,86,,Talisman of Intensification,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5649
5515,,,,,330,86,,Talisman of Intensification,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5650
5516,,,,,331,86,,Talisman of Intensification,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5651
5517,,,,,523,86,,Talisman of Intensification,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5652
5518,,,,,446,86,,Sea Bream with Blood,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5653
5519,,,,,665,86,,Golden Sword,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5654
5520,,,,,666,86,,Golden Giant Sword,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5655
5521,,,,,667,86,,Golden Bow,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5656
5522,,,,,668,86,,Golden Stick,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5657
5523,,,,,1431,86,,Golden dagger,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5658
5524,,,,,2461,86,,Health Necklace,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5659
5525,,,,,2462,86,,Mana Necklace,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5660
5526,,,,,2463,86,,Trinity Necklace,3rd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5661
5527,,,,,895,87,,Stone of Shadow,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5663
5528,,,,,896,87,,Stone of Holy,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5664
5529,,,,,897,87,,Stone of Flame,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5665
5530,,,,,898,87,,Stone of Ice,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5666
5531,,,,,899,87,,Stone of Lightening,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5667
5532,,,,,900,87,,Stone of Poison,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5668
5533,,,,,901,87,,Stone of Paralysis,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5669
5534,,,,,902,87,,Stone of Strength,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5670
5535,,,,,903,87,,Stone of Skill,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5671
5536,,,,,31,87,,Zamogeon,2nd Commander of The Royal Tomb,280,n,bango-file,droplist.dat,5672
5537,,,,,372,87,,Diamond Scaled Armor,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5673
5538,,,,,373,87,,Diamond Scaled Helmet,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5674
5539,,,,,374,87,,Diamond Scaled Gloves,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5675
5540,,,,,375,87,,Diamond Scaled Shoes,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5676
5541,,,,,376,87,,Diamond Scaled Shorts,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5677
5542,,,,,276,87,,Talisman of Wonder,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5678
5543,,,,,277,87,,Talisman of Wonder,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5679
5544,,,,,284,87,,Talisman of Wonder,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5680
5545,,,,,285,87,,Talisman of Wonder,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5681
5546,,,,,292,87,,Talisman of Wonder,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5682
5547,,,,,293,87,,Talisman of Wonder,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5683
5548,,,,,300,87,,Talisman of Wonder,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5684
5549,,,,,301,87,,Talisman of Wonder,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5685
5550,,,,,308,87,,Talisman of Wonder,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5686
5551,,,,,309,87,,Talisman of Wonder,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5687
5552,,,,,316,87,,Talisman of Intensification,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5688
5553,,,,,318,87,,Talisman of Intensification,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5689
5554,,,,,282,87,,Talisman of Intensification,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5690
5555,,,,,290,87,,Talisman of Intensification,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5691
5556,,,,,298,87,,Talisman of Intensification,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5692
5557,,,,,306,87,,Talisman of Intensification,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5693
5558,,,,,314,87,,Talisman of Intensification,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5694
5559,,,,,322,87,,Talisman of Protection,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5695
5560,,,,,323,87,,Talisman of Protection,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5696
5561,,,,,324,87,,Talisman of Protection,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5697
5562,,,,,325,87,,Talisman of Protection,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5698
5563,,,,,326,87,,Talisman of Protection,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5699
5564,,,,,327,87,,Talisman of Intensification,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5700
5565,,,,,328,87,,Talisman of Intensification,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5701
5566,,,,,329,87,,Talisman of Intensification,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5702
5567,,,,,330,87,,Talisman of Intensification,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5703
5568,,,,,331,87,,Talisman of Intensification,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5704
5569,,,,,523,87,,Talisman of Intensification,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5705
5570,,,,,446,87,,Sea Bream with Blood,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5706
5571,,,,,665,87,,Golden Sword,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5707
5572,,,,,666,87,,Golden Giant Sword,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5708
5573,,,,,667,87,,Golden Bow,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5709
5574,,,,,668,87,,Golden Stick,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5710
5575,,,,,1431,87,,Golden dagger,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5711
5576,,,,,2461,87,,Health Necklace,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5712
5577,,,,,2462,87,,Mana Necklace,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5713
5578,,,,,2463,87,,Trinity Necklace,2nd Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5714
5579,,,,,895,88,,Stone of Shadow,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5716
5580,,,,,896,88,,Stone of Holy,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5717
5581,,,,,897,88,,Stone of Flame,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5718
5582,,,,,898,88,,Stone of Ice,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5719
5583,,,,,899,88,,Stone of Lightening,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5720
5584,,,,,900,88,,Stone of Poison,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5721
5585,,,,,901,88,,Stone of Paralysis,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5722
5586,,,,,902,88,,Stone of Strength,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5723
5587,,,,,903,88,,Stone of Skill,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5724
5588,,,,,31,88,,Zamogeon,1st Commander of The Royal Tomb,280,n,bango-file,droplist.dat,5725
5589,,,,,377,88,,Diamond Armor,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5726
5590,,,,,378,88,,Diamond Helmet,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5727
5591,,,,,379,88,,Diamond Gloves,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5728
5592,,,,,380,88,,Diamond Shoes,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5729
5593,,,,,381,88,,Diamond Shorts,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5730
5594,,,,,276,88,,Talisman of Wonder,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5731
5595,,,,,277,88,,Talisman of Wonder,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5732
5596,,,,,284,88,,Talisman of Wonder,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5733
5597,,,,,285,88,,Talisman of Wonder,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5734
5598,,,,,292,88,,Talisman of Wonder,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5735
5599,,,,,293,88,,Talisman of Wonder,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5736
5600,,,,,300,88,,Talisman of Wonder,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5737
5601,,,,,301,88,,Talisman of Wonder,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5738
5602,,,,,308,88,,Talisman of Wonder,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5739
5603,,,,,309,88,,Talisman of Wonder,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5740
5604,,,,,316,88,,Talisman of Intensification,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5741
5605,,,,,318,88,,Talisman of Intensification,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5742
5606,,,,,282,88,,Talisman of Intensification,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5743
5607,,,,,290,88,,Talisman of Intensification,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5744
5608,,,,,298,88,,Talisman of Intensification,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5745
5609,,,,,306,88,,Talisman of Intensification,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5746
5610,,,,,314,88,,Talisman of Intensification,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5747
5611,,,,,322,88,,Talisman of Protection,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5748
5612,,,,,323,88,,Talisman of Protection,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5749
5613,,,,,324,88,,Talisman of Protection,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5750
5614,,,,,325,88,,Talisman of Protection,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5751
5615,,,,,326,88,,Talisman of Protection,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5752
5616,,,,,327,88,,Talisman of Intensification,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5753
5617,,,,,328,88,,Talisman of Intensification,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5754
5618,,,,,329,88,,Talisman of Intensification,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5755
5619,,,,,330,88,,Talisman of Intensification,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5756
5620,,,,,331,88,,Talisman of Intensification,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5757
5621,,,,,523,88,,Talisman of Intensification,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5758
5622,,,,,446,88,,Sea Bream with Blood,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5759
5623,,,,,665,88,,Golden Sword,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5760
5624,,,,,666,88,,Golden Giant Sword,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5761
5625,,,,,667,88,,Golden Bow,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5762
5626,,,,,668,88,,Golden Stick,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5763
5627,,,,,1431,88,,Golden dagger,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5764
5628,,,,,2461,88,,Health Necklace,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5765
5629,,,,,2462,88,,Mana Necklace,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5766
5630,,,,,2463,88,,Trinity Necklace,1st Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5767
5631,,,,,895,89,,Stone of Shadow,Imperial Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5769
5632,,,,,896,89,,Stone of Holy,Imperial Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5770
5633,,,,,897,89,,Stone of Flame,Imperial Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5771
5634,,,,,898,89,,Stone of Ice,Imperial Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5772
5635,,,,,899,89,,Stone of Lightening,Imperial Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5773
5636,,,,,900,89,,Stone of Poison,Imperial Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5774
5637,,,,,901,89,,Stone of Paralysis,Imperial Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5775
5638,,,,,902,89,,Stone of Strength,Imperial Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5776
5639,,,,,903,89,,Stone of Skill,Imperial Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5777
5640,,,,,31,89,,Zamogeon,Imperial Commander of The Royal Tomb,334,n,bango-file,droplist.dat,5778
5641,,,,,242,89,,Golden Treasure Sword,Imperial Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5779
5642,,,,,243,89,,Butterfly-Shaped Treasure Sword,Imperial Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5780
5643,,,,,244,89,,Black Golden Treasure Sword,Imperial Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5781
5644,,,,,245,89,,Steel Bow,Imperial Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5782
5645,,,,,246,89,,Steel Bow with Crow's Feather,Imperial Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5783
5646,,,,,247,89,,Steel Bow with Golden Crow's Feather,Imperial Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5784
5647,,,,,248,89,,Stick with Black Crow's Feather,Imperial Commander of The Royal Tomb,1,n,bango-file,droplist.dat,5785
