normalized_name,legacy_name,bango_name,bango_key,bango_definition_ordinal,skill_class,legacy_positions,match_basis,field,meaning,unit,compare_index,label_verification,bango_level_json,bango_grade_json,legacy_rpn,bango_prefix_json,bango_rpn_json,legacy_canonical_json,bango_canonical_json,verdict,attribution,notes
longrangeprotection,Long-range Protection,Long-range Protection,mage-5,1,mage,7,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""25"",""0""]","[""1"",""1""]",64,"[""64""]","[""64""]","[""number"",""64""]","[[""number"",""64""]]",same,,Canonical arithmetic expressions are semantically identical.
longrangeprotection,Long-range Protection,Long-range Protection,mage-5,1,mage,7,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""25"",""0""]","[""1"",""1""]",180,"[""180""]","[""180""]","[""number"",""180""]","[[""number"",""180""]]",same,,Canonical arithmetic expressions are semantically identical.
longrangeprotection,Long-range Protection,Long-range Protection,mage-5,1,mage,7,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""25"",""0""]","[""1"",""1""]",800,"[""800""]","[""800""]","[""number"",""800""]","[[""number"",""800""]]",same,,Canonical arithmetic expressions are semantically identical.
longrangeprotection,Long-range Protection,Long-range Protection,mage-5,1,mage,7,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""25"",""0""]","[""1"",""1""]",5000,"[""5000""]","[""5000""]","[""number"",""5000""]","[[""number"",""5000""]]",same,,Canonical arithmetic expressions are semantically identical.
heal,Heal,Heal,mage-8,1,mage,1,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""7"",""0""]","[""1"",""0""]",6 sk_lvl 6 * +,"[[""plus"",""6"",[""mul"",""skill_level"",""6""]]]","[""6 skill_level 6 * +""]","[""add"",[""multiply"",[""number"",""6""],[""variable"",""skill_level""]],[""number"",""6""]]","[[""add"",[""multiply"",[""number"",""6""],[""variable"",""skill_level""]],[""number"",""6""]]]",same,,Canonical arithmetic expressions are semantically identical.
heal,Heal,Heal,mage-8,1,mage,1,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""7"",""0""]","[""1"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
heal,Heal,Heal,mage-8,1,mage,1,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""7"",""0""]","[""1"",""0""]",4200,"[""4200""]","[""4200""]","[""number"",""4200""]","[[""number"",""4200""]]",same,,Canonical arithmetic expressions are semantically identical.
shockwave,Shock Wave,Shock Wave,mage-9,1,mage,2,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""31"",""0""]","[""3"",""0""]",56 sk_lvl 6 * +,"[[""plus"",""56"",[""mul"",""skill_level"",""6""]]]","[""56 skill_level 6 * +""]","[""add"",[""multiply"",[""number"",""6""],[""variable"",""skill_level""]],[""number"",""56""]]","[[""add"",[""multiply"",[""number"",""6""],[""variable"",""skill_level""]],[""number"",""56""]]]",same,,Canonical arithmetic expressions are semantically identical.
shockwave,Shock Wave,Shock Wave,mage-9,1,mage,2,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""31"",""0""]","[""3"",""0""]",32,"[""32""]","[""32""]","[""number"",""32""]","[[""number"",""32""]]",same,,Canonical arithmetic expressions are semantically identical.
shockwave,Shock Wave,Shock Wave,mage-9,1,mage,2,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""31"",""0""]","[""3"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
shockwave,Shock Wave,Shock Wave,mage-9,1,mage,2,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""31"",""0""]","[""3"",""0""]",1200,"[""1200""]","[""1200""]","[""number"",""1200""]","[[""number"",""1200""]]",same,,Canonical arithmetic expressions are semantically identical.
cure,Cure,Cure,mage-10,1,mage,1,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""16"",""0""]","[""1"",""0""]",8 sk_lvl 3 * +,"[[""plus"",""8"",[""mul"",""skill_level"",""2""]]]","[""8 skill_level 2 * +""]","[""add"",[""multiply"",[""number"",""3""],[""variable"",""skill_level""]],[""number"",""8""]]","[[""add"",[""multiply"",[""number"",""2""],[""variable"",""skill_level""]],[""number"",""8""]]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
cure,Cure,Cure,mage-10,1,mage,1,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""16"",""0""]","[""1"",""0""]",130 sk_lvl 3 * +,"[[""plus"",""130"",[""mul"",""skill_level"",""3""]]]","[""130 skill_level 3 * +""]","[""add"",[""multiply"",[""number"",""3""],[""variable"",""skill_level""]],[""number"",""130""]]","[[""add"",[""multiply"",[""number"",""3""],[""variable"",""skill_level""]],[""number"",""130""]]]",same,,Canonical arithmetic expressions are semantically identical.
cure,Cure,Cure,mage-10,1,mage,1,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""16"",""0""]","[""1"",""0""]",1800,"[""1800""]","[""1800""]","[""number"",""1800""]","[[""number"",""1800""]]",same,,Canonical arithmetic expressions are semantically identical.
cure,Cure,Cure,mage-10,1,mage,1,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""16"",""0""]","[""1"",""0""]",600,"[""600""]","[""600""]","[""number"",""600""]","[[""number"",""600""]]",same,,Canonical arithmetic expressions are semantically identical.
meditation,Meditation,Meditation,mage-14,1,mage,2,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""32"",""0""]","[""3"",""0""]",0,"[[""minus"",""char_level"",[""mul"",""skill_level"",""9""]]]","[""char_level skill_level 9 * -""]","[""number"",""0""]","[[""subtract"",[""variable"",""char_level""],[""multiply"",[""number"",""9""],[""variable"",""skill_level""]]]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
meditation,Meditation,Meditation,mage-14,1,mage,2,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""32"",""0""]","[""3"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
meditation,Meditation,Meditation,mage-14,1,mage,2,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""32"",""0""]","[""3"",""0""]",0,"[""55000""]","[""55000""]","[""number"",""0""]","[[""number"",""55000""]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
cure2,Cure 2,Cure 2,mage-21,1,mage,2,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""36"",""0""]","[""3"",""0""]",39 sk_lvl 3 * +,"[[""plus"",""39"",[""mul"",""skill_level"",""3""]]]","[""39 skill_level 3 * +""]","[""add"",[""multiply"",[""number"",""3""],[""variable"",""skill_level""]],[""number"",""39""]]","[[""add"",[""multiply"",[""number"",""3""],[""variable"",""skill_level""]],[""number"",""39""]]]",same,,Canonical arithmetic expressions are semantically identical.
cure2,Cure 2,Cure 2,mage-21,1,mage,2,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""36"",""0""]","[""3"",""0""]",170 sk_lvl 4 * +,"[[""plus"",""170"",[""mul"",""skill_level"",""4""]]]","[""170 skill_level 4 * +""]","[""add"",[""multiply"",[""number"",""4""],[""variable"",""skill_level""]],[""number"",""170""]]","[[""add"",[""multiply"",[""number"",""4""],[""variable"",""skill_level""]],[""number"",""170""]]]",same,,Canonical arithmetic expressions are semantically identical.
cure2,Cure 2,Cure 2,mage-21,1,mage,2,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""36"",""0""]","[""3"",""0""]",1500,"[""1500""]","[""1500""]","[""number"",""1500""]","[[""number"",""1500""]]",same,,Canonical arithmetic expressions are semantically identical.
cure2,Cure 2,Cure 2,mage-21,1,mage,2,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""36"",""0""]","[""3"",""0""]",600,"[""600""]","[""600""]","[""number"",""600""]","[[""number"",""600""]]",same,,Canonical arithmetic expressions are semantically identical.
lightningblow,Lightning Blow,Lightning Blow,mage-22,1,mage,1,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""21"",""0""]","[""1"",""0""]",sk_lvl 12 +,"[[""plus"",""12"",""skill_level""]]","[""12 skill_level +""]","[""add"",[""number"",""12""],[""variable"",""skill_level""]]","[[""add"",[""number"",""12""],[""variable"",""skill_level""]]]",same,,Canonical arithmetic expressions are semantically identical.
lightningblow,Lightning Blow,Lightning Blow,mage-22,1,mage,1,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""21"",""0""]","[""1"",""0""]",120 sk_lvl 6 * +,"[[""plus"",""120"",[""mul"",""skill_level"",""6""]]]","[""120 skill_level 6 * +""]","[""add"",[""multiply"",[""number"",""6""],[""variable"",""skill_level""]],[""number"",""120""]]","[[""add"",[""multiply"",[""number"",""6""],[""variable"",""skill_level""]],[""number"",""120""]]]",same,,Canonical arithmetic expressions are semantically identical.
lightningblow,Lightning Blow,Lightning Blow,mage-22,1,mage,1,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""21"",""0""]","[""1"",""0""]",700,"[""700""]","[""700""]","[""number"",""700""]","[[""number"",""700""]]",same,,Canonical arithmetic expressions are semantically identical.
lightningblow,Lightning Blow,Lightning Blow,mage-22,1,mage,1,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""21"",""0""]","[""1"",""0""]",600,"[""600""]","[""600""]","[""number"",""600""]","[[""number"",""600""]]",same,,Canonical arithmetic expressions are semantically identical.
splashyice,Splashy Ice,Splashy Ice,mage-23,1,mage,2,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""34"",""0""]","[""3"",""0""]",42 sk_lvl 6 * +,"[[""plus"",""43"",[""mul"",""skill_level"",""6""]]]","[""43 skill_level 6 * +""]","[""add"",[""multiply"",[""number"",""6""],[""variable"",""skill_level""]],[""number"",""42""]]","[[""add"",[""multiply"",[""number"",""6""],[""variable"",""skill_level""]],[""number"",""43""]]]",differs,bango-differs-from-legacy,Value or formula differs; source-version attribution remains open.
splashyice,Splashy Ice,Splashy Ice,mage-23,1,mage,2,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""34"",""0""]","[""3"",""0""]",64,"[""64""]","[""64""]","[""number"",""64""]","[[""number"",""64""]]",same,,Canonical arithmetic expressions are semantically identical.
splashyice,Splashy Ice,Splashy Ice,mage-23,1,mage,2,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""34"",""0""]","[""3"",""0""]",900,"[""900""]","[""900""]","[""number"",""900""]","[[""number"",""900""]]",same,,Canonical arithmetic expressions are semantically identical.
splashyice,Splashy Ice,Splashy Ice,mage-23,1,mage,2,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""34"",""0""]","[""3"",""0""]",600,"[""600""]","[""600""]","[""number"",""600""]","[[""number"",""600""]]",same,,Canonical arithmetic expressions are semantically identical.
fireblow,Fire Blow,Fire Blow,mage-24,1,mage,2,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""33"",""0""]","[""3"",""0""]",32 sk_lvl 6 * +,"[[""plus"",""32"",[""mul"",""skill_level"",""6""]]]","[""32 skill_level 6 * +""]","[""add"",[""multiply"",[""number"",""6""],[""variable"",""skill_level""]],[""number"",""32""]]","[[""add"",[""multiply"",[""number"",""6""],[""variable"",""skill_level""]],[""number"",""32""]]]",same,,Canonical arithmetic expressions are semantically identical.
fireblow,Fire Blow,Fire Blow,mage-24,1,mage,2,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""33"",""0""]","[""3"",""0""]",180,"[""180""]","[""180""]","[""number"",""180""]","[[""number"",""180""]]",same,,Canonical arithmetic expressions are semantically identical.
fireblow,Fire Blow,Fire Blow,mage-24,1,mage,2,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""33"",""0""]","[""3"",""0""]",2100,"[""2100""]","[""2100""]","[""number"",""2100""]","[[""number"",""2100""]]",same,,Canonical arithmetic expressions are semantically identical.
fireblow,Fire Blow,Fire Blow,mage-24,1,mage,2,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""33"",""0""]","[""3"",""0""]",600,"[""600""]","[""600""]","[""number"",""600""]","[[""number"",""600""]]",same,,Canonical arithmetic expressions are semantically identical.
speedup,Speed Up,Speed Up,mage-25,1,mage,2,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""36"",""0""]","[""3"",""0""]",82 sk_lvl 8 * +,"[[""plus"",""82"",[""mul"",""skill_level"",""8""]]]","[""82 skill_level 8 * +""]","[""add"",[""multiply"",[""number"",""8""],[""variable"",""skill_level""]],[""number"",""82""]]","[[""add"",[""multiply"",[""number"",""8""],[""variable"",""skill_level""]],[""number"",""82""]]]",same,,Canonical arithmetic expressions are semantically identical.
speedup,Speed Up,Speed Up,mage-25,1,mage,2,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""36"",""0""]","[""3"",""0""]",160,"[""160""]","[""160""]","[""number"",""160""]","[[""number"",""160""]]",same,,Canonical arithmetic expressions are semantically identical.
speedup,Speed Up,Speed Up,mage-25,1,mage,2,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""36"",""0""]","[""3"",""0""]",2300,"[""2300""]","[""2300""]","[""number"",""2300""]","[[""number"",""2300""]]",same,,Canonical arithmetic expressions are semantically identical.
speedup,Speed Up,Speed Up,mage-25,1,mage,2,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""36"",""0""]","[""3"",""0""]",600,"[""600""]","[""600""]","[""number"",""600""]","[[""number"",""600""]]",same,,Canonical arithmetic expressions are semantically identical.
frost,Frost,Frost,mage-26,1,mage,2,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""43"",""0""]","[""3"",""0""]",47,"[""47""]","[""47""]","[""number"",""47""]","[[""number"",""47""]]",same,,Canonical arithmetic expressions are semantically identical.
frost,Frost,Frost,mage-26,1,mage,2,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""43"",""0""]","[""3"",""0""]",230,"[""230""]","[""230""]","[""number"",""230""]","[[""number"",""230""]]",same,,Canonical arithmetic expressions are semantically identical.
frost,Frost,Frost,mage-26,1,mage,2,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""43"",""0""]","[""3"",""0""]",2000,"[""2000""]","[""2000""]","[""number"",""2000""]","[[""number"",""2000""]]",same,,Canonical arithmetic expressions are semantically identical.
frost,Frost,Frost,mage-26,1,mage,2,normalized-name-and-class,sk_coold,cooldown,milliseconds,4,gitbook-verified-for-class,"[""43"",""0""]","[""3"",""0""]",600,"[""600""]","[""600""]","[""number"",""600""]","[[""number"",""600""]]",same,,Canonical arithmetic expressions are semantically identical.
groupcure,Group Cure,Group Cure,mage-27,1,mage,2,normalized-name-and-class,sk_mana,mana_or_energy,game_units,1,verified-ability-text-and-gitbook,"[""47"",""0""]","[""3"",""0""]",58 sk_lvl 4 * +,"[[""plus"",""58"",[""mul"",""skill_level"",""4""]]]","[""58 skill_level 4 * +""]","[""add"",[""multiply"",[""number"",""4""],[""variable"",""skill_level""]],[""number"",""58""]]","[[""add"",[""multiply"",[""number"",""4""],[""variable"",""skill_level""]],[""number"",""58""]]]",same,,Canonical arithmetic expressions are semantically identical.
groupcure,Group Cure,Group Cure,mage-27,1,mage,2,normalized-name-and-class,sk_range,range,game_units,2,gitbook-verified-for-class,"[""47"",""0""]","[""3"",""0""]",0,"[""0""]","[""0""]","[""number"",""0""]","[[""number"",""0""]]",same,,Canonical arithmetic expressions are semantically identical.
groupcure,Group Cure,Group Cure,mage-27,1,mage,2,normalized-name-and-class,sk_charge,cast_time,milliseconds,3,gitbook-verified-for-class,"[""47"",""0""]","[""3"",""0""]",1200,"[""1200""]","[""1200""]","[""number"",""1200""]","[[""number"",""1200""]]",same,,Canonical arithmetic expressions are semantically identical.
