ita_azon,attribute_ordinal,attribute,values_json,provenance,source_file,source_line
775,1,aspeed,"[""700""]",bango-file,inititem.dat,2281
775,2,Str,"[""2""]",bango-file,inititem.dat,2281
775,3,Attack,"[""133"",""223""]",bango-file,inititem.dat,2281
775,4,hp,"[""150""]",bango-file,inititem.dat,2281
775,5,hit,"[""64""]",bango-file,inititem.dat,2281
776,1,aspeed,"[""800""]",bango-file,inititem.dat,2284
776,2,Dex,"[""2""]",bango-file,inititem.dat,2284
776,3,Attack,"[""117"",""216""]",bango-file,inititem.dat,2284
776,4,hp,"[""100""]",bango-file,inititem.dat,2284
776,5,mp,"[""50""]",bango-file,inititem.dat,2284
776,6,hit,"[""66""]",bango-file,inititem.dat,2284
777,1,aspeed,"[""1000""]",bango-file,inititem.dat,2287
777,2,Int,"[""2""]",bango-file,inititem.dat,2287
777,3,Attack,"[""89"",""112""]",bango-file,inititem.dat,2287
777,4,Magic,"[""116"",""264""]",bango-file,inititem.dat,2287
777,5,mp,"[""150""]",bango-file,inititem.dat,2287
777,6,hit,"[""57""]",bango-file,inititem.dat,2287
778,1,aspeed,"[""700""]",bango-file,inititem.dat,2290
778,2,Str,"[""1""]",bango-file,inititem.dat,2290
778,3,Hth,"[""2""]",bango-file,inititem.dat,2290
778,4,Dex,"[""1""]",bango-file,inititem.dat,2290
778,5,Attack,"[""145"",""189""]",bango-file,inititem.dat,2290
778,6,hp,"[""100""]",bango-file,inititem.dat,2290
778,7,mp,"[""50""]",bango-file,inititem.dat,2290
778,8,hit,"[""76""]",bango-file,inititem.dat,2290
779,1,aspeed,"[""1400""]",bango-file,inititem.dat,2293
779,2,Str,"[""2""]",bango-file,inititem.dat,2293
779,3,Dex,"[""1""]",bango-file,inititem.dat,2293
779,4,Attack,"[""363"",""454""]",bango-file,inititem.dat,2293
779,5,hp,"[""100""]",bango-file,inititem.dat,2293
779,6,mp,"[""50""]",bango-file,inititem.dat,2293
779,7,hit,"[""74""]",bango-file,inititem.dat,2293
780,1,aspeed,"[""800""]",bango-file,inititem.dat,2296
780,2,Dex,"[""3""]",bango-file,inititem.dat,2296
780,3,Attack,"[""139"",""216""]",bango-file,inititem.dat,2296
780,4,hp,"[""100""]",bango-file,inititem.dat,2296
780,5,mp,"[""50""]",bango-file,inititem.dat,2296
780,6,hit,"[""68""]",bango-file,inititem.dat,2296
781,1,aspeed,"[""1000""]",bango-file,inititem.dat,2299
781,2,Int,"[""3""]",bango-file,inititem.dat,2299
781,3,Attack,"[""96"",""123""]",bango-file,inititem.dat,2299
781,4,Magic,"[""132"",""264""]",bango-file,inititem.dat,2299
781,5,mp,"[""150""]",bango-file,inititem.dat,2299
781,6,hit,"[""60""]",bango-file,inititem.dat,2299
782,1,aspeed,"[""700""]",bango-file,inititem.dat,2302
782,2,Str,"[""4""]",bango-file,inititem.dat,2302
782,3,Attack,"[""200"",""244""]",bango-file,inititem.dat,2302
782,4,hp,"[""150""]",bango-file,inititem.dat,2302
782,5,hit,"[""70""]",bango-file,inititem.dat,2302
783,1,aspeed,"[""1400""]",bango-file,inititem.dat,2305
783,2,Str,"[""5""]",bango-file,inititem.dat,2305
783,3,Attack,"[""484"",""575""]",bango-file,inititem.dat,2305
783,4,hp,"[""100""]",bango-file,inititem.dat,2305
783,5,hit,"[""68""]",bango-file,inititem.dat,2305
784,1,aspeed,"[""800""]",bango-file,inititem.dat,2308
784,2,Str,"[""2""]",bango-file,inititem.dat,2308
784,3,Dex,"[""3""]",bango-file,inititem.dat,2308
784,4,Attack,"[""128"",""205""]",bango-file,inititem.dat,2308
784,5,hp,"[""100""]",bango-file,inititem.dat,2308
784,6,hit,"[""74""]",bango-file,inititem.dat,2308
785,1,aspeed,"[""1000""]",bango-file,inititem.dat,2311
785,2,Int,"[""4""]",bango-file,inititem.dat,2311
785,3,Attack,"[""144"",""155""]",bango-file,inititem.dat,2311
785,4,Magic,"[""187"",""286""]",bango-file,inititem.dat,2311
785,5,mp,"[""200""]",bango-file,inititem.dat,2311
785,6,hit,"[""62""]",bango-file,inititem.dat,2311
786,1,aspeed,"[""700""]",bango-file,inititem.dat,2314
786,2,Str,"[""4""]",bango-file,inititem.dat,2314
786,3,Hth,"[""1""]",bango-file,inititem.dat,2314
786,4,Attack,"[""222"",""266""]",bango-file,inititem.dat,2314
786,5,hp,"[""200""]",bango-file,inititem.dat,2314
786,6,hit,"[""73""]",bango-file,inititem.dat,2314
787,1,aspeed,"[""1400""]",bango-file,inititem.dat,2317
787,2,Str,"[""6""]",bango-file,inititem.dat,2317
787,3,Attack,"[""517"",""585""]",bango-file,inititem.dat,2317
787,4,hp,"[""150""]",bango-file,inititem.dat,2317
787,5,hit,"[""71""]",bango-file,inititem.dat,2317
788,1,aspeed,"[""800""]",bango-file,inititem.dat,2320
788,2,Str,"[""1""]",bango-file,inititem.dat,2320
788,3,Dex,"[""4""]",bango-file,inititem.dat,2320
788,4,Attack,"[""189"",""255""]",bango-file,inititem.dat,2320
788,5,hp,"[""150""]",bango-file,inititem.dat,2320
788,6,mp,"[""50""]",bango-file,inititem.dat,2320
788,7,hit,"[""72""]",bango-file,inititem.dat,2320
789,1,aspeed,"[""1000""]",bango-file,inititem.dat,2323
789,2,Int,"[""5""]",bango-file,inititem.dat,2323
789,3,Attack,"[""165"",""176""]",bango-file,inititem.dat,2323
789,4,Magic,"[""242"",""330""]",bango-file,inititem.dat,2323
789,5,mp,"[""250""]",bango-file,inititem.dat,2323
789,6,hit,"[""64""]",bango-file,inititem.dat,2323
790,1,aspeed,"[""700""]",bango-file,inititem.dat,2326
790,2,Str,"[""6""]",bango-file,inititem.dat,2326
790,3,Hth,"[""2""]",bango-file,inititem.dat,2326
790,4,Attack,"[""269"",""330""]",bango-file,inititem.dat,2326
790,5,hp,"[""300""]",bango-file,inititem.dat,2326
790,6,hit,"[""76""]",bango-file,inititem.dat,2326
791,1,aspeed,"[""1400""]",bango-file,inititem.dat,2329
791,2,Str,"[""8""]",bango-file,inititem.dat,2329
791,3,Attack,"[""539"",""627""]",bango-file,inititem.dat,2329
791,4,hp,"[""250""]",bango-file,inititem.dat,2329
791,5,hit,"[""74""]",bango-file,inititem.dat,2329
792,1,aspeed,"[""800""]",bango-file,inititem.dat,2332
792,2,Str,"[""4""]",bango-file,inititem.dat,2332
792,3,Dex,"[""4""]",bango-file,inititem.dat,2332
792,4,Attack,"[""247"",""302""]",bango-file,inititem.dat,2332
792,5,hp,"[""250""]",bango-file,inititem.dat,2332
792,6,hit,"[""75""]",bango-file,inititem.dat,2332
793,1,aspeed,"[""1000""]",bango-file,inititem.dat,2335
793,2,Int,"[""8""]",bango-file,inititem.dat,2335
793,3,Attack,"[""185"",""196""]",bango-file,inititem.dat,2335
793,4,Magic,"[""319"",""418""]",bango-file,inititem.dat,2335
793,5,mp,"[""300""]",bango-file,inititem.dat,2335
793,6,hit,"[""67""]",bango-file,inititem.dat,2335
794,1,aspeed,"[""700""]",bango-file,inititem.dat,2338
794,2,Str,"[""5""]",bango-file,inititem.dat,2338
794,3,Hth,"[""4""]",bango-file,inititem.dat,2338
794,4,Dex,"[""1""]",bango-file,inititem.dat,2338
794,5,Attack,"[""330"",""407""]",bango-file,inititem.dat,2338
794,6,hp,"[""450""]",bango-file,inititem.dat,2338
794,7,hit,"[""83""]",bango-file,inititem.dat,2338
795,1,aspeed,"[""1400""]",bango-file,inititem.dat,2341
795,2,Str,"[""7""]",bango-file,inititem.dat,2341
795,3,Hth,"[""3""]",bango-file,inititem.dat,2341
795,4,Attack,"[""615"",""686""]",bango-file,inititem.dat,2341
795,5,hp,"[""400""]",bango-file,inititem.dat,2341
795,6,hit,"[""82""]",bango-file,inititem.dat,2341
796,1,aspeed,"[""800""]",bango-file,inititem.dat,2344
796,2,Str,"[""1""]",bango-file,inititem.dat,2344
796,3,Hth,"[""2""]",bango-file,inititem.dat,2344
796,4,Dex,"[""7""]",bango-file,inititem.dat,2344
796,5,Attack,"[""308"",""396""]",bango-file,inititem.dat,2344
796,6,hp,"[""400""]",bango-file,inititem.dat,2344
796,7,hit,"[""81""]",bango-file,inititem.dat,2344
797,1,aspeed,"[""1000""]",bango-file,inititem.dat,2347
797,2,Int,"[""7""]",bango-file,inititem.dat,2347
797,3,Wis,"[""3""]",bango-file,inititem.dat,2347
797,4,Attack,"[""207"",""218""]",bango-file,inititem.dat,2347
797,5,Magic,"[""385"",""462""]",bango-file,inititem.dat,2347
797,6,hp,"[""250""]",bango-file,inititem.dat,2347
797,7,mp,"[""150""]",bango-file,inititem.dat,2347
797,8,hit,"[""72""]",bango-file,inititem.dat,2347
798,1,aspeed,"[""700""]",bango-file,inititem.dat,2350
798,2,Str,"[""6""]",bango-file,inititem.dat,2350
798,3,Hth,"[""4""]",bango-file,inititem.dat,2350
798,4,Dex,"[""2""]",bango-file,inititem.dat,2350
798,5,Attack,"[""393"",""470""]",bango-file,inititem.dat,2350
798,6,hp,"[""550""]",bango-file,inititem.dat,2350
798,7,hit,"[""86""]",bango-file,inititem.dat,2350
799,1,aspeed,"[""1400""]",bango-file,inititem.dat,2353
799,2,Str,"[""9""]",bango-file,inititem.dat,2353
799,3,Hth,"[""3""]",bango-file,inititem.dat,2353
799,4,Attack,"[""660"",""736""]",bango-file,inititem.dat,2353
799,5,hp,"[""500""]",bango-file,inititem.dat,2353
799,6,hit,"[""85""]",bango-file,inititem.dat,2353
800,1,aspeed,"[""800""]",bango-file,inititem.dat,2356
800,2,Str,"[""1""]",bango-file,inititem.dat,2356
800,3,Hth,"[""2""]",bango-file,inititem.dat,2356
800,4,Dex,"[""9""]",bango-file,inititem.dat,2356
800,5,Attack,"[""379"",""456""]",bango-file,inititem.dat,2356
800,6,hp,"[""450""]",bango-file,inititem.dat,2356
800,7,mp,"[""50""]",bango-file,inititem.dat,2356
800,8,hit,"[""84""]",bango-file,inititem.dat,2356
801,1,aspeed,"[""1000""]",bango-file,inititem.dat,2359
801,2,Hth,"[""1""]",bango-file,inititem.dat,2359
801,3,Int,"[""8""]",bango-file,inititem.dat,2359
801,4,Wis,"[""3""]",bango-file,inititem.dat,2359
801,5,Attack,"[""232"",""242""]",bango-file,inititem.dat,2359
801,6,Magic,"[""462"",""539""]",bango-file,inititem.dat,2359
801,7,hp,"[""350""]",bango-file,inititem.dat,2359
801,8,mp,"[""200""]",bango-file,inititem.dat,2359
801,9,hit,"[""75""]",bango-file,inititem.dat,2359
802,1,aspeed,"[""700""]",bango-file,inititem.dat,2364
802,2,Str,"[""1""]",bango-file,inititem.dat,2364
802,3,Hth,"[""2""]",bango-file,inititem.dat,2364
802,4,Dex,"[""1""]",bango-file,inititem.dat,2364
802,5,Attack,"[""167"",""207""]",bango-file,inititem.dat,2364
802,6,hp,"[""200""]",bango-file,inititem.dat,2364
802,7,hit,"[""74""]",bango-file,inititem.dat,2364
803,1,aspeed,"[""700""]",bango-file,inititem.dat,2367
803,2,Str,"[""4""]",bango-file,inititem.dat,2367
803,3,Attack,"[""182"",""222""]",bango-file,inititem.dat,2367
803,4,hp,"[""150""]",bango-file,inititem.dat,2367
803,5,hit,"[""70""]",bango-file,inititem.dat,2367
804,1,aspeed,"[""700""]",bango-file,inititem.dat,2370
804,2,Str,"[""1""]",bango-file,inititem.dat,2370
804,3,Hth,"[""2""]",bango-file,inititem.dat,2370
804,4,Wis,"[""1""]",bango-file,inititem.dat,2370
804,5,Dex,"[""1""]",bango-file,inititem.dat,2370
804,6,Attack,"[""152"",""192""]",bango-file,inititem.dat,2370
804,7,hp,"[""100""]",bango-file,inititem.dat,2370
804,8,mp,"[""50""]",bango-file,inititem.dat,2370
804,9,hit,"[""78""]",bango-file,inititem.dat,2370
805,1,aspeed,"[""1400""]",bango-file,inititem.dat,2373
805,2,Str,"[""3""]",bango-file,inititem.dat,2373
805,3,Dex,"[""1""]",bango-file,inititem.dat,2373
805,4,Attack,"[""400"",""480""]",bango-file,inititem.dat,2373
805,5,hp,"[""150""]",bango-file,inititem.dat,2373
805,6,hit,"[""74""]",bango-file,inititem.dat,2373
806,1,aspeed,"[""1400""]",bango-file,inititem.dat,2376
806,2,Str,"[""5""]",bango-file,inititem.dat,2376
806,3,Attack,"[""440"",""520""]",bango-file,inititem.dat,2376
806,4,hp,"[""100""]",bango-file,inititem.dat,2376
806,5,hit,"[""68""]",bango-file,inititem.dat,2376
807,1,aspeed,"[""1400""]",bango-file,inititem.dat,2379
807,2,Str,"[""2""]",bango-file,inititem.dat,2379
807,3,Wis,"[""1""]",bango-file,inititem.dat,2379
807,4,Dex,"[""1""]",bango-file,inititem.dat,2379
807,5,Attack,"[""370"",""450""]",bango-file,inititem.dat,2379
807,6,hp,"[""100""]",bango-file,inititem.dat,2379
807,7,mp,"[""50""]",bango-file,inititem.dat,2379
807,8,hit,"[""76""]",bango-file,inititem.dat,2379
808,1,aspeed,"[""800""]",bango-file,inititem.dat,2382
808,2,Str,"[""1""]",bango-file,inititem.dat,2382
808,3,Dex,"[""3""]",bango-file,inititem.dat,2382
808,4,Attack,"[""132"",""202""]",bango-file,inititem.dat,2382
808,5,hp,"[""150""]",bango-file,inititem.dat,2382
808,6,hit,"[""72""]",bango-file,inititem.dat,2382
809,1,aspeed,"[""800""]",bango-file,inititem.dat,2385
809,2,Dex,"[""4""]",bango-file,inititem.dat,2385
809,3,Attack,"[""147"",""217""]",bango-file,inititem.dat,2385
809,4,hp,"[""100""]",bango-file,inititem.dat,2385
809,5,mp,"[""50""]",bango-file,inititem.dat,2385
809,6,hit,"[""70""]",bango-file,inititem.dat,2385
810,1,aspeed,"[""800""]",bango-file,inititem.dat,2388
810,2,Str,"[""2""]",bango-file,inititem.dat,2388
810,3,Dex,"[""3""]",bango-file,inititem.dat,2388
810,4,Attack,"[""117"",""187""]",bango-file,inititem.dat,2388
810,5,hp,"[""100""]",bango-file,inititem.dat,2388
810,6,hit,"[""74""]",bango-file,inititem.dat,2388
811,1,aspeed,"[""1000""]",bango-file,inititem.dat,2391
811,2,Int,"[""3""]",bango-file,inititem.dat,2391
811,3,Wis,"[""1""]",bango-file,inititem.dat,2391
811,4,Attack,"[""119"",""129""]",bango-file,inititem.dat,2391
811,5,Magic,"[""155"",""245""]",bango-file,inititem.dat,2391
811,6,hp,"[""150""]",bango-file,inititem.dat,2391
811,7,hit,"[""64""]",bango-file,inititem.dat,2391
812,1,aspeed,"[""1000""]",bango-file,inititem.dat,2394
812,2,Int,"[""4""]",bango-file,inititem.dat,2394
812,3,Attack,"[""131"",""141""]",bango-file,inititem.dat,2394
812,4,Magic,"[""170"",""260""]",bango-file,inititem.dat,2394
812,5,mp,"[""200""]",bango-file,inititem.dat,2394
812,6,hit,"[""62""]",bango-file,inititem.dat,2394
813,1,aspeed,"[""1000""]",bango-file,inititem.dat,2397
813,2,Wis,"[""8""]",bango-file,inititem.dat,2397
813,3,Dex,"[""3""]",bango-file,inititem.dat,2397
813,4,Attack,"[""105"",""115""]",bango-file,inititem.dat,2397
813,5,Magic,"[""120"",""200""]",bango-file,inititem.dat,2397
813,6,mp,"[""150""]",bango-file,inititem.dat,2397
813,7,hit,"[""66""]",bango-file,inititem.dat,2397
814,1,aspeed,"[""700""]",bango-file,inititem.dat,2400
814,2,Str,"[""2""]",bango-file,inititem.dat,2400
814,3,Hth,"[""2""]",bango-file,inititem.dat,2400
814,4,Dex,"[""1""]",bango-file,inititem.dat,2400
814,5,Attack,"[""187"",""227""]",bango-file,inititem.dat,2400
814,6,hp,"[""250""]",bango-file,inititem.dat,2400
814,7,hit,"[""76""]",bango-file,inititem.dat,2400
815,1,aspeed,"[""700""]",bango-file,inititem.dat,2403
815,2,Str,"[""4""]",bango-file,inititem.dat,2403
815,3,Hth,"[""1""]",bango-file,inititem.dat,2403
815,4,Attack,"[""202"",""242""]",bango-file,inititem.dat,2403
815,5,hp,"[""200""]",bango-file,inititem.dat,2403
815,6,hit,"[""73""]",bango-file,inititem.dat,2403
816,1,aspeed,"[""700""]",bango-file,inititem.dat,2406
816,2,Str,"[""1""]",bango-file,inititem.dat,2406
816,3,Hth,"[""2""]",bango-file,inititem.dat,2406
816,4,Wis,"[""1""]",bango-file,inititem.dat,2406
816,5,Dex,"[""2""]",bango-file,inititem.dat,2406
816,6,Attack,"[""172"",""212""]",bango-file,inititem.dat,2406
816,7,hp,"[""150""]",bango-file,inititem.dat,2406
816,8,mp,"[""50""]",bango-file,inititem.dat,2406
816,9,hit,"[""79""]",bango-file,inititem.dat,2406
817,1,aspeed,"[""1400""]",bango-file,inititem.dat,2409
817,2,Str,"[""4""]",bango-file,inititem.dat,2409
817,3,Dex,"[""1""]",bango-file,inititem.dat,2409
817,4,Attack,"[""430"",""490""]",bango-file,inititem.dat,2409
817,5,hp,"[""200""]",bango-file,inititem.dat,2409
817,6,hit,"[""76""]",bango-file,inititem.dat,2409
818,1,aspeed,"[""1400""]",bango-file,inititem.dat,2412
818,2,Str,"[""6""]",bango-file,inititem.dat,2412
818,3,Attack,"[""470"",""530""]",bango-file,inititem.dat,2412
818,4,hp,"[""150""]",bango-file,inititem.dat,2412
818,5,hit,"[""71""]",bango-file,inititem.dat,2412
819,1,aspeed,"[""1400""]",bango-file,inititem.dat,2415
819,2,Str,"[""3""]",bango-file,inititem.dat,2415
819,3,Wis,"[""1""]",bango-file,inititem.dat,2415
819,4,Dex,"[""1""]",bango-file,inititem.dat,2415
819,5,Attack,"[""410"",""470""]",bango-file,inititem.dat,2415
819,6,hp,"[""150""]",bango-file,inititem.dat,2415
819,7,mp,"[""50""]",bango-file,inititem.dat,2415
819,8,hit,"[""77""]",bango-file,inititem.dat,2415
820,1,aspeed,"[""800""]",bango-file,inititem.dat,2418
820,2,Str,"[""1""]",bango-file,inititem.dat,2418
820,3,Dex,"[""4""]",bango-file,inititem.dat,2418
820,4,Attack,"[""157"",""217""]",bango-file,inititem.dat,2418
820,5,hp,"[""200""]",bango-file,inititem.dat,2418
820,6,hit,"[""74""]",bango-file,inititem.dat,2418
821,1,aspeed,"[""800""]",bango-file,inititem.dat,2421
821,2,Str,"[""1""]",bango-file,inititem.dat,2421
821,3,Dex,"[""4""]",bango-file,inititem.dat,2421
821,4,Attack,"[""172"",""232""]",bango-file,inititem.dat,2421
821,5,hp,"[""150""]",bango-file,inititem.dat,2421
821,6,mp,"[""50""]",bango-file,inititem.dat,2421
821,7,hit,"[""72""]",bango-file,inititem.dat,2421
822,1,aspeed,"[""800""]",bango-file,inititem.dat,2424
822,2,Dex,"[""5""]",bango-file,inititem.dat,2424
822,3,Attack,"[""142"",""202""]",bango-file,inititem.dat,2424
822,4,hp,"[""150""]",bango-file,inititem.dat,2424
822,5,hit,"[""76""]",bango-file,inititem.dat,2424
823,1,aspeed,"[""1000""]",bango-file,inititem.dat,2427
823,2,Int,"[""4""]",bango-file,inititem.dat,2427
823,3,Wis,"[""1""]",bango-file,inititem.dat,2427
823,4,Attack,"[""135"",""145""]",bango-file,inititem.dat,2427
823,5,Magic,"[""200"",""280""]",bango-file,inititem.dat,2427
823,6,hp,"[""200""]",bango-file,inititem.dat,2427
823,7,hit,"[""66""]",bango-file,inititem.dat,2427
824,1,aspeed,"[""1000""]",bango-file,inititem.dat,2430
824,2,Int,"[""5""]",bango-file,inititem.dat,2430
824,3,Attack,"[""150"",""160""]",bango-file,inititem.dat,2430
824,4,Magic,"[""220"",""300""]",bango-file,inititem.dat,2430
824,5,mp,"[""250""]",bango-file,inititem.dat,2430
824,6,hit,"[""64""]",bango-file,inititem.dat,2430
825,1,aspeed,"[""1000""]",bango-file,inititem.dat,2433
825,2,Wis,"[""9""]",bango-file,inititem.dat,2433
825,3,Dex,"[""4""]",bango-file,inititem.dat,2433
825,4,Attack,"[""120"",""130""]",bango-file,inititem.dat,2433
825,5,Magic,"[""160"",""240""]",bango-file,inititem.dat,2433
825,6,mp,"[""200""]",bango-file,inititem.dat,2433
825,7,hit,"[""68""]",bango-file,inititem.dat,2433
826,1,Str,"[""3""]",bango-file,inititem.dat,2438
826,2,Hth,"[""2""]",bango-file,inititem.dat,2438
826,3,defense,"[""44""]",bango-file,inititem.dat,2438
826,4,dodge,"[""17""]",bango-file,inititem.dat,2438
826,5,absorb,"[""5""]",bango-file,inititem.dat,2438
827,1,Hth,"[""1""]",bango-file,inititem.dat,2441
827,2,defense,"[""42""]",bango-file,inititem.dat,2441
827,3,dodge,"[""9""]",bango-file,inititem.dat,2441
827,4,absorb,"[""2""]",bango-file,inititem.dat,2441
828,1,Str,"[""1""]",bango-file,inititem.dat,2444
828,2,defense,"[""43""]",bango-file,inititem.dat,2444
828,3,dodge,"[""6""]",bango-file,inititem.dat,2444
828,4,absorb,"[""1""]",bango-file,inititem.dat,2444
829,1,Dex,"[""1""]",bango-file,inititem.dat,2447
829,2,defense,"[""32""]",bango-file,inititem.dat,2447
829,3,dodge,"[""19""]",bango-file,inititem.dat,2447
829,4,absorb,"[""2""]",bango-file,inititem.dat,2447
830,1,Hth,"[""1""]",bango-file,inititem.dat,2450
830,2,defense,"[""28""]",bango-file,inititem.dat,2450
830,3,dodge,"[""19""]",bango-file,inititem.dat,2450
830,4,absorb,"[""3""]",bango-file,inititem.dat,2450
831,1,Hth,"[""2""]",bango-file,inititem.dat,2453
831,2,Dex,"[""3""]",bango-file,inititem.dat,2453
831,3,defense,"[""46""]",bango-file,inititem.dat,2453
831,4,dodge,"[""16""]",bango-file,inititem.dat,2453
831,5,absorb,"[""3""]",bango-file,inititem.dat,2453
832,1,Hth,"[""1""]",bango-file,inititem.dat,2456
832,2,defense,"[""30""]",bango-file,inititem.dat,2456
832,3,dodge,"[""10""]",bango-file,inititem.dat,2456
832,4,absorb,"[""1""]",bango-file,inititem.dat,2456
833,1,Str,"[""1""]",bango-file,inititem.dat,2459
833,2,defense,"[""28""]",bango-file,inititem.dat,2459
833,3,dodge,"[""9""]",bango-file,inititem.dat,2459
833,4,absorb,"[""1""]",bango-file,inititem.dat,2459
834,1,Dex,"[""1""]",bango-file,inititem.dat,2462
834,2,defense,"[""28""]",bango-file,inititem.dat,2462
834,3,dodge,"[""26""]",bango-file,inititem.dat,2462
834,4,absorb,"[""1""]",bango-file,inititem.dat,2462
835,1,Hth,"[""1""]",bango-file,inititem.dat,2465
835,2,defense,"[""19""]",bango-file,inititem.dat,2465
835,3,dodge,"[""32""]",bango-file,inititem.dat,2465
835,4,absorb,"[""1""]",bango-file,inititem.dat,2465
836,1,Hth,"[""2""]",bango-file,inititem.dat,2468
836,2,Int,"[""3""]",bango-file,inititem.dat,2468
836,3,defense,"[""29""]",bango-file,inititem.dat,2468
836,4,dodge,"[""23""]",bango-file,inititem.dat,2468
836,5,resistfire,"[""6""]",bango-file,inititem.dat,2468
836,6,resistice,"[""6""]",bango-file,inititem.dat,2468
836,7,resistlitning,"[""6""]",bango-file,inititem.dat,2468
836,8,resistcurse,"[""3""]",bango-file,inititem.dat,2468
836,9,resistpalsy,"[""3""]",bango-file,inititem.dat,2468
837,1,Hth,"[""1""]",bango-file,inititem.dat,2471
837,2,defense,"[""23""]",bango-file,inititem.dat,2471
837,3,dodge,"[""12""]",bango-file,inititem.dat,2471
837,4,resistfire,"[""5""]",bango-file,inititem.dat,2471
837,5,resistice,"[""5""]",bango-file,inititem.dat,2471
837,6,resistlitning,"[""5""]",bango-file,inititem.dat,2471
837,7,resistcurse,"[""2""]",bango-file,inititem.dat,2471
837,8,resistpalsy,"[""2""]",bango-file,inititem.dat,2471
838,1,Wis,"[""1""]",bango-file,inititem.dat,2474
838,2,defense,"[""23""]",bango-file,inititem.dat,2474
838,3,dodge,"[""10""]",bango-file,inititem.dat,2474
838,4,resistfire,"[""4""]",bango-file,inititem.dat,2474
838,5,resistice,"[""4""]",bango-file,inititem.dat,2474
838,6,resistlitning,"[""4""]",bango-file,inititem.dat,2474
838,7,resistcurse,"[""3""]",bango-file,inititem.dat,2474
