namespace,message_id,text,definition_ordinal,provenance,source_file,source_line
sys,1552,Password should be 4~12 numbers and letters.,1,bango-file,message.dat,1801
sys,1553,Questions and Answer should be in 4~12 letters.,1,bango-file,message.dat,1802
sys,1554,%1 will be unlocked. Will you continue?(Please be aware that Key will be consumed even if you type in incorrect password.),1,bango-file,message.dat,1806
sys,1555,It's not Locked.,1,bango-file,message.dat,1807
sys,1556,You cannot open this item by using Key.,1,bango-file,message.dat,1808
sys,1557,You are already using lock.,1,bango-file,message.dat,1809
sys,1558,Key is already in use.,1,bango-file,message.dat,1810
sys,1559,You cannot use lock and key together.,1,bango-file,message.dat,1811
sys,1560,%1 will be locked permanently because the of chances of inputting passwords are exceeded. Please contact the CS of Kalonline.,1,bango-file,message.dat,1813
sys,1561,You have %1!d!hours left to stay in the E-Mok Island.,1,bango-file,message.dat,1816
sys,1562,Unauthorized character is contained in the Password.,1,bango-file,message.dat,1823
sys,1563,Unauthorized character is contained in the Question.,1,bango-file,message.dat,1824
sys,1564,Unauthorized character is contained in the Answer.,1,bango-file,message.dat,1825
sys,1565,Unauthorized character is contained.,1,bango-file,message.dat,1826
sys,1566,Skills can't be executed in current condition.,1,bango-file,message.dat,1829
sys,1567,Server is full. You are placed in a queue. Please try again later.,1,bango-file,message.dat,1833
sys,1568, Please log in again after 10 seconds ,1,bango-file,message.dat,1836
sys,1569,You have succeeded.,1,bango-file,message.dat,1839
sys,1570,It's impossible due to your level.,1,bango-file,message.dat,1840
sys,1571,There are no Fish Trap.,1,bango-file,message.dat,1841
sys,1572,You are already registered.,1,bango-file,message.dat,1842
sys,1573,You don't have enough money.,1,bango-file,message.dat,1843
sys,1574,It's not period for Event registration.,1,bango-file,message.dat,1844
sys,1575,There are no winners of that name last week.,1,bango-file,message.dat,1845
sys,1576,Not enough money and/or materials.,1,bango-file,message.dat,1846
sys,1577,Strength has effect on characters' attack and on-target point.,1,bango-file,message.dat,1849
sys,1578,Health has effect on characters' life.,1,bango-file,message.dat,1850
sys,1579,"Intelligence has effect on characters' magic using attack,#nand resistance to ice, fire, and Lightning attacks.",1,bango-file,message.dat,1851
sys,1580,Wisdom has effect on Recovering Energy and Curse Resistance.,1,bango-file,message.dat,1852
sys,1581,Ability has effect on characters' attack and evasions.,1,bango-file,message.dat,1853
sys,1582,Remaining points can be consumed to increase the status#npoint. Raising 1 point can consume different amount.,1,bango-file,message.dat,1854
sys,1583,You are not capable of using this at this time.,1,bango-file,message.dat,1857
sys,1584,You have returned %1 quantity of Imperfect Element of Fire.,1,bango-file,message.dat,1860
sys,1585,You have returned %1 quantity of Imperfect Element of Water.,1,bango-file,message.dat,1861
sys,1586,You have returned %1 quantity of Imperfect Element of Wood.,1,bango-file,message.dat,1862
sys,1587,You have returned %1 quantity of Imperfect Element of Iron.,1,bango-file,message.dat,1863
sys,1588,You have returned %1 quantity of Imperfect Element of Earth.,1,bango-file,message.dat,1864
sys,1589,Target is not log-in at the moment.,1,bango-file,message.dat,1867
sys,1590,"You can't move, now.",1,bango-file,message.dat,1868
sys,1591,Assassin is not available.,1,bango-file,message.dat,1869
sys,1594,Virulent Arrow,1,bango-file,message.dat,1876
sys,1595,Therapeutic touch,1,bango-file,message.dat,1877
sys,1599,You are registered.,1,bango-file,message.dat,1884
sys,1600,The South Gate Restoration Event#nGathering 20% more EXP,1,bango-file,message.dat,1892
sys,1601,The South Gate Restoration Event,1,bango-file,message.dat,1893
sys,1604,[Suffering Valley Registration Guild],1,bango-file,message.dat,1901
sys,1605,[Suffering Valley Registration Participating  List],1,bango-file,message.dat,1902
sys,1606,[Suffering Valley Registration Participants],1,bango-file,message.dat,1903
sys,1607,Scenario 3-3 Would you like to participate in Suffering Valley Training?,1,bango-file,message.dat,1904
sys,1608,Scenario 3-3 Suffering Valley Recall Buff,1,bango-file,message.dat,1905
sys,1609,Flag Buff#ndefense 50 increase,1,bango-file,message.dat,1908
sys,1610,Flag Buff,1,bango-file,message.dat,1909
sys,1613,[Scenario 3-3 Suffering Valley],1,bango-file,message.dat,1913
sys,1614,Scenario 3-3 Suffering Valley encampment Buff#nDefense level 100 increase#nResistance level 10 increase,1,bango-file,message.dat,1914
sys,1615,Scenario 3-3 Suffering Valley encampment Buff,1,bango-file,message.dat,1915
sys,1611,%2 is attached for %1.,1,bango-file,message.dat,1918
sys,1612,%3 geon is set for the price of %2 for %1.,1,bango-file,message.dat,1919
sys,1616,#pos(20 8)Checking Duplication#n#pos(20 30)#color(0 255 0)%1 #color(255 255 255)can be used.#n#pos(20 35)Do you want to use it?,1,bango-file,message.dat,1922
sys,1617,#pos(20 8)Checking Duplication#n#pos(20 30)#color(0 255 0)%1 #color(255 255 255)can??t be used.#n#pos(20 35)Please use #color(0 255 0)another 'Army name'#color(255 255 255).,1,bango-file,message.dat,1923
sys,1618,"#pos(20 8)Warning!#n#pos(20 30)Before creating an army, #n#pos(20 35)please #color(0 255 0)check the name duplication#color(255 255 255).",1,bango-file,message.dat,1924
sys,1619,#pos(20 8)Warning!#n#pos(20 30)Please input the army name and#n#pos(20 35)#color(0 255 0)check the name duplication#color(255 255 255).,1,bango-file,message.dat,1925
sys,1620,#pos(20 8)Opening to the public your Army#n#pos(20 30)Please choose that you want to #color(0 255 0)open #color(255 255 255)or #color(0 255 0)close#n#pos(20 35)#color(255 255 255)your army to the public.,1,bango-file,message.dat,1926
sys,1621,#pos(20 8)Army Creation Completed!#n#pos(20 30)Congratulations!!#n#pos(20 35)#color(0 255 0)%1 #color(255 255 255)Army has been created.,1,bango-file,message.dat,1927
sys,1622,"#pos(20 8)Warning!#n#pos(20 30)You??re already in an army so it can??t be created.#n#pos(20 35)If you want to create it,#n#pos(20 40)please leave or dismiss your army.",1,bango-file,message.dat,1928
sys,1623,#pos(20 8)#color(0 0 255)Discharging #color(255 255 255)Confirmation#n#pos(20 30)#color(0 255 0)%1 #color(255 255 255)will be discharged from the army.#n#pos(20 35)Do you want to continue?,1,bango-file,message.dat,1929
sys,1624,#pos(20 8)#color(0 0 255)Discharging #color(255 255 255)Confirmation#n#pos(20 30)#color(0 255 0)%1 #color(255 255 255)has been discharged from the army.,1,bango-file,message.dat,1930
sys,1625,#pos(20 8)#color(0 0 255)Army Dismissal!!#n#pos(20 30)#color(0 255 0)%1 #color(255 255 255)will be #color(255 0 0)dismissed#color(255 255 255).#n#pos(20 35)It can??t be restored once it??s done.#n#pos(20 40)will you continue?,1,bango-file,message.dat,1931
sys,1626,#pos(20 8)#color(0 0 255)Army Dismissal Confirmation#n#pos(20 30)#color(0 255 0)%1 #color(255 255 255)has been dismissed.,1,bango-file,message.dat,1932
sys,1627,#pos(20 8)#color(0 0 255)Leaving Army!!#n#pos(20 30)#color(0 255 0)%1 #color(255 255 255)will #color(255 0 0)leave #color(255 255 255)from the army.#n#pos(20 35)It can??t be restored once it??s done.#n#pos(20 40)will you continue?,1,bango-file,message.dat,1933
sys,1628,#pos(20 8)#color(0 0 255)Leaving Army Confirmation#n#pos(20 30)#color(0 255 0)%1 #color(255 255 255)has been left from the army.,1,bango-file,message.dat,1934
sys,1629,#pos(20 8)#color(0 0 255)Changing Army Introduction Confirmation#n#pos(20 30)#color(0 255 0)Army Introduction #color(255 255 255)has been changed.,1,bango-file,message.dat,1935
sys,1630,#pos(20 8)#color(0 0 255)Army Joining Application#n#pos(20 30)Applying to #color(0 255 0)%1 #color(255 255 255)army will you continue?,1,bango-file,message.dat,1936
sys,1631,#pos(20 8)#color(0 0 255)Army Joining Application Confirmation#n#pos(20 30)Applying to #color(0 255 0)%1 #color(255 255 255)has been completed.,1,bango-file,message.dat,1937
sys,1632,#pos(20 8)#color(0 0 255)Warning!#n#pos(20 30)You??re already in #color(0 255 0)%1#color(255 255 255).#n#pos(20 35)Please cancel your application and try again.,1,bango-file,message.dat,1938
sys,1633,#pos(20 8)#color(0 0 255)Warning!#n#pos(20 30)Maximum capacity of 200 for #color(0 255 0)%1#n#pos(20 35)#color(255 255 255)has been exceeded.,1,bango-file,message.dat,1939
sys,1634,#pos(20 8)#color(255 255 255)Warning!#n#pos(20 30)You??re already in an army.#n#pos(20 35)Please leave your army before applying.,1,bango-file,message.dat,1940
sys,1635,#pos(20 8)Warning!#n#pos(20 30)Please input the army introduction.,1,bango-file,message.dat,1941
sys,1636,#pos(20 8)Warning!#n#pos(20 30)You??re not in an army.,1,bango-file,message.dat,1942
sys,1637,#pos(20 8)#color(0 0 255)Warning!#n#pos(20 30)#color(255 255 255)You??re not in an army.,1,bango-file,message.dat,1943
sys,1638,#pos(20 8)#color(0 0 255)Warning!#n#pos(20 30)#color(0 255 0)You??re registered for the event.,1,bango-file,message.dat,1944
sys,1639,#pos(20 8)#color(0 0 255)Warning!#n#pos(20 30)#color(0 255 0)Registration for the event has not been made.,1,bango-file,message.dat,1945
sys,1640,#pos(20 8)#color(0 0 255)Leave Army confirmation#n#pos(20 30)#color(255 255 255)One Soldier is not normal#n#pos(20 35)because you can not unsubscribe.,1,bango-file,message.dat,1946
sys,1641,#pos(20 8)#color(0 0 255)Warning!#n#pos(20 30)#color(255 255 255)Levels of less than 45 users#n#pos(20 35)will be able to participate in the event.#n#pos(20 40)thank you.,1,bango-file,message.dat,1947
sys,1642,"#pos(20 8)#color(0 0 255)Warning!#n#pos(20 30)#color(255 255 255)The name of the wrong type.#n#pos(20 35)Special characters, spaces are not available.",1,bango-file,message.dat,1948
sys,1643,#pos(20 8)#color(0 0 255)Warning!#n#pos(20 35)#color(255 255 255)You do not have permission.,1,bango-file,message.dat,1949
sys,1645,Army Commander,1,bango-file,message.dat,1951
sys,1646,Battalion Leader ,1,bango-file,message.dat,1952
sys,1647,Soldier,1,bango-file,message.dat,1953
sys,1648,Discharged Soldier,1,bango-file,message.dat,1954
sys,1649,There's one problem found. Try re-login please. %n%n( ErrorCode %%#x ),1,bango-file,message.dat,1957
sys,1650,Kal online !PowerUP! Event!,1,bango-file,message.dat,1960
sys,1651,happy hour #n %50 of Hunting experience increases.,1,bango-file,message.dat,1961
sys,1652,"happy hour #n This has Lucky Finish effect. #n (when hunting, your zamogeons will increase in random probability 2times~300times)",1,bango-file,message.dat,1962
sys,1653,happy hour #n Earned Zamogeon increase 20%.,1,bango-file,message.dat,1963
sys,1654,happy hour #n Item drop 20% increase.,1,bango-file,message.dat,1964
sys,1655,"happy hour #n Strength 7pt., intelligence 7pt. increase.",1,bango-file,message.dat,1965
sys,1656,happy hour #n Physical Defense 50 point and Magic resistance 20 point increase.,1,bango-file,message.dat,1966
sys,1657,"happy hour #n On Target Point 5pt., Fatal attack percentage 5% increase.",1,bango-file,message.dat,1967
sys,1658,happy hour #n Health increase 10 pt.,1,bango-file,message.dat,1968
sys,1659,happy hour #n Speed of Movement increase. #n (This does not overlap with pre-existing item or skills.),1,bango-file,message.dat,1969
sys,1660,"happy hour #n Physical, magical attack 10% increase.",1,bango-file,message.dat,1970
sys,1661,happy hour #n Final damage 10% decrease.(applies only to monsters.),1,bango-file,message.dat,1971
sys,1662,"happy hour #n Explosive Blow percentage is increased by 3%, #n on target point 5, avoiding point 2 are increased.",1,bango-file,message.dat,1972
sys,1663,"happy hour #n Strength 2, Health 5, Intelligence 2, Wisdom 5, #n Agility 3pt. are increased.",1,bango-file,message.dat,1973
sys,1664,happy hour #n Draining the enemy's HP with 10% activity percentage,1,bango-file,message.dat,1974
sys,1665,Happy hour will start in %1 minute(s),1,bango-file,message.dat,1976
sys,1666,Happy hour will end in %1 minute(s),1,bango-file,message.dat,1978
sys,1667,[Happy Hour] Enemy's HP is drained,1,bango-file,message.dat,1980
sys,1668,%1 minute,1,bango-file,message.dat,1981
sys,1669,"Today, 'Kal online !PowerUP! Event!' is %1,%2,%3",1,bango-file,message.dat,1982
sys,1670,Stone of Lucky,1,bango-file,message.dat,1983
sys,1671,Stone of Wealth,1,bango-file,message.dat,1984
sys,1672,Drop,1,bango-file,message.dat,1985
sys,1673,Power Improvement,1,bango-file,message.dat,1986
sys,1674,Defense Improvement,1,bango-file,message.dat,1987
sys,1675,Taget.crt,1,bango-file,message.dat,1988
sys,1676,Health,1,bango-file,message.dat,1989
sys,1677,speed up,1,bango-file,message.dat,1990
sys,1678,Power Improvement,1,bango-file,message.dat,1991
sys,1679,Damage Reduction,1,bango-file,message.dat,1992
sys,1680,ex.ta.ev,1,bango-file,message.dat,1993
sys,1681,All state,1,bango-file,message.dat,1994
sys,1682,HP Absorption,1,bango-file,message.dat,1995
sys,1683,"After %1 minute, from %%02d:%%02d 'Kal online !PowerUP! Event!' begins. Please participate and enjoy.",1,bango-file,message.dat,1996
sys,1684,After ,1,bango-file,message.dat,1997
sys,1685,blank,1,bango-file,message.dat,1998
sys,1651,Kal online !PowerUP! Event!#n50%% of Hunting experience increases.,2,bango-file,message.dat,2001
sys,1657,"Kal online !PowerUP! Event!#nOn Target Point 7pt, Fatal attack percentage 7% increase.",2,bango-file,message.dat,2002
sys,1660,"Kal online !PowerUP! Event!#nPhysical, magical attack 15% increase.",2,bango-file,message.dat,2003
sys,1662,"Kal online !PowerUP! Event!#nExplosive Blow percentage is 7%%% increased, #n on target point 7, avoiding point 3 are increased.",2,bango-file,message.dat,2004
sys,1663,Kal online !PowerUP! Event! STARTS,2,bango-file,message.dat,2005
sys,1664,Kal online !PowerUP! Event! ENDS,2,bango-file,message.dat,2006
sys,1718,Firmamental Pillar Attack + buff#naccuracy point will rise by 15,1,bango-file,message.dat,2018
sys,1719,Firmamental Pillar Defence + buff#nevasion point will rise by 15,1,bango-file,message.dat,2019
sys,1720,Firmamental Pillar Attack - buff#naccuracy point will fall by 15,1,bango-file,message.dat,2020
sys,1721,Firmamental Pillar Defence - buff#nevasion point will fall by 15,1,bango-file,message.dat,2021
sys,1722,Island of the Battle Field,1,bango-file,message.dat,2022
sys,1723,Firmamental Pillar Attack + buff,1,bango-file,message.dat,2023
sys,1724,Firmamental Pillar Defence + buff,1,bango-file,message.dat,2024
