source_file,record_ordinal,source_line,text,source_kind,provenance
Dic.dat,1362,2723,무료??인??기,inspection-text-partial,bango-file
Dic.dat,1363,2725,무료??인??화,inspection-text-partial,bango-file
Dic.dat,1364,2727,무료??인??보,inspection-text-partial,bango-file
Dic.dat,1365,2729,무료??스,inspection-text-partial,bango-file
Dic.dat,1366,2731,무료??스??영??,inspection-text-partial,bango-file
Dic.dat,1367,2733,무료??스??이??,inspection-text-partial,bango-file
Dic.dat,1368,2735,무료??설,inspection-text-partial,bango-file
Dic.dat,1369,2737,무료??르??,inspection-text-partial,bango-file
Dic.dat,1370,2739,무료??르??동??상,inspection-text-partial,bango-file
Dic.dat,1371,2741,무삭??원??,inspection-text-partial,bango-file
Dic.dat,1372,2743,무전망??,inspection-text-partial,bango-file
Dic.dat,1373,2745,??????,inspection-text-partial,bango-file
Dic.dat,1374,2747,????,inspection-text-partial,bango-file
Dic.dat,1375,2749,문ㄷ ??,inspection-text-partial,bango-file
Dic.dat,1376,2751,문디,inspection-text-partial,bango-file
Dic.dat,1377,2753,물확??,inspection-text-partial,bango-file
Dic.dat,1378,2755,??칀,inspection-text-partial,bango-file
Dic.dat,1379,2757,뭐퀼래,inspection-text-partial,bango-file
Dic.dat,1380,2759,뭐클??,inspection-text-partial,bango-file
Dic.dat,1381,2761,뭬친??,inspection-text-partial,bango-file
Dic.dat,1382,2763,????,inspection-text-partial,bango-file
Dic.dat,1383,2765,뮈??,inspection-text-partial,bango-file
Dic.dat,1384,2767,뮈????끼,inspection-text-partial,bango-file
Dic.dat,1385,2769,뮈????리,inspection-text-partial,bango-file
Dic.dat,1386,2771,뮈????끼,inspection-text-partial,bango-file
Dic.dat,1387,2773,뮈????이,inspection-text-partial,bango-file
Dic.dat,1388,2775,뮈친,inspection-text-partial,bango-file
Dic.dat,1389,2777,뮈친??리,inspection-text-partial,bango-file
Dic.dat,1390,2779,뮈친??끼,inspection-text-partial,bango-file
Dic.dat,1391,2781,뮈친??이,inspection-text-partial,bango-file
Dic.dat,1392,2783,뮈친??이,inspection-text-partial,bango-file
Dic.dat,1393,2785,??칀,inspection-text-partial,bango-file
Dic.dat,1394,2787,????,inspection-text-partial,bango-file
Dic.dat,1395,2789,????,inspection-text-partial,bango-file
Dic.dat,1396,2791,????,inspection-text-partial,bango-file
Dic.dat,1397,2793,????,inspection-text-partial,bango-file
Dic.dat,1398,2795,????,inspection-text-partial,bango-file
Dic.dat,1399,2797,<CIPHER_83>�??,inspection-text-partial,bango-file
Dic.dat,1400,2799,<CIPHER_83>彬h,inspection-text-partial,bango-file
Dic.dat,1401,2801,<CIPHER_83>似�,inspection-text-partial,bango-file
Dic.dat,1402,2803,<CIPHER_83>似�,inspection-text-partial,bango-file
Dic.dat,1403,2805,<CIPHER_83>似�??,inspection-text-partial,bango-file
Dic.dat,1404,2807,<CIPHER_83>俟�,inspection-text-partial,bango-file
Dic.dat,1405,2809,<CIPHER_83>俟�,inspection-text-partial,bango-file
Dic.dat,1406,2811,<CIPHER_83>俟�,inspection-text-partial,bango-file
Dic.dat,1407,2813,????,inspection-text-partial,bango-file
Dic.dat,1408,2815,????,inspection-text-partial,bango-file
Dic.dat,1409,2817,??륀,inspection-text-partial,bango-file
Dic.dat,1410,2819,????,inspection-text-partial,bango-file
Dic.dat,1411,2821,??????,inspection-text-partial,bango-file
Dic.dat,1412,2823,????,inspection-text-partial,bango-file
Dic.dat,1413,2825,????,inspection-text-partial,bango-file
Dic.dat,1414,2827,????,inspection-text-partial,bango-file
Dic.dat,1415,2829,????,inspection-text-partial,bango-file
Dic.dat,1416,2831,????,inspection-text-partial,bango-file
Dic.dat,1417,2833,????,inspection-text-partial,bango-file
Dic.dat,1418,2835,????,inspection-text-partial,bango-file
Dic.dat,1419,2837,??????,inspection-text-partial,bango-file
Dic.dat,1420,2839,??췬년,inspection-text-partial,bango-file
Dic.dat,1421,2841,????,inspection-text-partial,bango-file
Dic.dat,1422,2843,????,inspection-text-partial,bango-file
Dic.dat,1423,2845,??칀,inspection-text-partial,bango-file
Dic.dat,1424,2847,????,inspection-text-partial,bango-file
Dic.dat,1425,2849,??????,inspection-text-partial,bango-file
Dic.dat,1426,2851,????,inspection-text-partial,bango-file
Dic.dat,1427,2853,??????,inspection-text-partial,bango-file
Dic.dat,1428,2855,??친넘,inspection-text-partial,bango-file
Dic.dat,1429,2857,????,inspection-text-partial,bango-file
Dic.dat,1430,2859,????,inspection-text-partial,bango-file
Dic.dat,1431,2861,????,inspection-text-partial,bango-file
Dic.dat,1432,2863,??????,inspection-text-partial,bango-file
Dic.dat,1433,2865,????,inspection-text-partial,bango-file
Dic.dat,1434,2867,????,inspection-text-partial,bango-file
Dic.dat,1435,2869,????,inspection-text-partial,bango-file
Dic.dat,1436,2871,????,inspection-text-partial,bango-file
Dic.dat,1437,2873,????,inspection-text-partial,bango-file
Dic.dat,1438,2875,미국??르??,inspection-text-partial,bango-file
Dic.dat,1439,2877,미뛴,inspection-text-partial,bango-file
Dic.dat,1440,2879,미띤,inspection-text-partial,bango-file
Dic.dat,1441,2881,미??,inspection-text-partial,bango-file
Dic.dat,1442,2883,미????,inspection-text-partial,bango-file
Dic.dat,1443,2885,미린,inspection-text-partial,bango-file
Dic.dat,1444,2887,미린??,inspection-text-partial,bango-file
Dic.dat,1445,2889,미린??,inspection-text-partial,bango-file
Dic.dat,1446,2891,미링,inspection-text-partial,bango-file
Dic.dat,1447,2893,미소??,inspection-text-partial,bango-file
Dic.dat,1448,2895,미소????스가??드,inspection-text-partial,bango-file
Dic.dat,1449,2897,미스??드,inspection-text-partial,bango-file
Dic.dat,1450,2899,미스??콘??,inspection-text-partial,bango-file
Dic.dat,1451,2901,미시,inspection-text-partial,bango-file
Dic.dat,1452,2903,미쎄??터,inspection-text-partial,bango-file
Dic.dat,1453,2905,미씨??,inspection-text-partial,bango-file
Dic.dat,1454,2907,미아??,inspection-text-partial,bango-file
Dic.dat,1455,2909,미진 ??,inspection-text-partial,bango-file
Dic.dat,1456,2911,미진 ??,inspection-text-partial,bango-file
Dic.dat,1457,2913,미진??,inspection-text-partial,bango-file
Dic.dat,1458,2915,미찬??,inspection-text-partial,bango-file
Dic.dat,1459,2917,미천,inspection-text-partial,bango-file
Dic.dat,1460,2919,미첫,inspection-text-partial,bango-file
Dic.dat,1461,2921,미첸??,inspection-text-partial,bango-file
Dic.dat,1462,2923,미쳤,inspection-text-partial,bango-file
Dic.dat,1463,2925,미춘,inspection-text-partial,bango-file
Dic.dat,1464,2927,미췐,inspection-text-partial,bango-file
Dic.dat,1465,2929,미췬,inspection-text-partial,bango-file
Dic.dat,1466,2931,미췬 ??,inspection-text-partial,bango-file
Dic.dat,1467,2933,미췬??,inspection-text-partial,bango-file
Dic.dat,1468,2935,미췬??끼,inspection-text-partial,bango-file
Dic.dat,1469,2937,미췬??리,inspection-text-partial,bango-file
Dic.dat,1470,2939,미췽,inspection-text-partial,bango-file
Dic.dat,1471,2941,미츤,inspection-text-partial,bango-file
Dic.dat,1472,2943,미??,inspection-text-partial,bango-file
Dic.dat,1473,2945,미칑,inspection-text-partial,bango-file
Dic.dat,1474,2947,미치 ??,inspection-text-partial,bango-file
Dic.dat,1475,2949,미치 ??,inspection-text-partial,bango-file
Dic.dat,1476,2951,미치 ??,inspection-text-partial,bango-file
Dic.dat,1477,2953,미치??,inspection-text-partial,bango-file
Dic.dat,1478,2955,미치??,inspection-text-partial,bango-file
Dic.dat,1479,2957,미친,inspection-text-partial,bango-file
Dic.dat,1480,2959,미친 ??,inspection-text-partial,bango-file
Dic.dat,1481,2961,미친??,inspection-text-partial,bango-file
Dic.dat,1482,2963,미친??,inspection-text-partial,bango-file
Dic.dat,1483,2965,미친??,inspection-text-partial,bango-file
Dic.dat,1484,2967,미친??,inspection-text-partial,bango-file
Dic.dat,1485,2969,미친??끼,inspection-text-partial,bango-file
Dic.dat,1486,2971,미친??리,inspection-text-partial,bango-file
Dic.dat,1487,2973,미친??이,inspection-text-partial,bango-file
Dic.dat,1488,2975,미친??이,inspection-text-partial,bango-file
Dic.dat,1489,2977,미친??이,inspection-text-partial,bango-file
Dic.dat,1490,2979,미친??식,inspection-text-partial,bango-file
Dic.dat,1491,2981,미칧,inspection-text-partial,bango-file
Dic.dat,1492,2983,미침,inspection-text-partial,bango-file
Dic.dat,1493,2985,미칭,inspection-text-partial,bango-file
Dic.dat,1494,2987,미튄,inspection-text-partial,bango-file
Dic.dat,1495,2989,미튼,inspection-text-partial,bango-file
Dic.dat,1496,2991,미틘,inspection-text-partial,bango-file
Dic.dat,1497,2993,미�<CIPHER_B1>,inspection-text-partial,bango-file
Dic.dat,1498,2995,미티,inspection-text-partial,bango-file
Dic.dat,1499,2997,미틴,inspection-text-partial,bango-file
Dic.dat,1500,2999,미틴??,inspection-text-partial,bango-file
Dic.dat,1501,3001,민셩??설,inspection-text-partial,bango-file
Dic.dat,1502,3003,민증??조,inspection-text-partial,bango-file
Dic.dat,1503,3005,????,inspection-text-partial,bango-file
Dic.dat,1504,3007,및친,inspection-text-partial,bango-file
Dic.dat,1505,3009,????,inspection-text-partial,bango-file
Dic.dat,1506,3011,밑구??,inspection-text-partial,bango-file
Dic.dat,1507,3013,밑구??빨??,inspection-text-partial,bango-file
Dic.dat,1508,3015,밑창,inspection-text-partial,bango-file
Dic.dat,1509,3017,밑친,inspection-text-partial,bango-file
Dic.dat,1510,3019,????즤,inspection-text-partial,bango-file
Dic.dat,1511,3021,??ㄱ??,inspection-text-partial,bango-file
Dic.dat,1512,3023,??ㅂ??,inspection-text-partial,bango-file
Dic.dat,1513,3025,??㉥??,inspection-text-partial,bango-file
Dic.dat,1514,3027,??ㅂ??구??ㅣ,inspection-text-partial,bango-file
Dic.dat,1515,3029,??ㅂ??구??,inspection-text-partial,bango-file
Dic.dat,1516,3031,??ㅓ,inspection-text-partial,bango-file
Dic.dat,1517,3033,??ㅓ??ㅕ,inspection-text-partial,bango-file
Dic.dat,1518,3035,??ㅓ??,inspection-text-partial,bango-file
Dic.dat,1519,3037,??ㅕ ????,inspection-text-partial,bango-file
Dic.dat,1520,3039,??ㅕ??,inspection-text-partial,bango-file
Dic.dat,1521,3041,??ㅕ??ㅌ??,inspection-text-partial,bango-file
Dic.dat,1522,3043,??ㅕ??,inspection-text-partial,bango-file
Dic.dat,1523,3045,??ㅕ??신,inspection-text-partial,bango-file
Dic.dat,1524,3047,??부,inspection-text-partial,bango-file
Dic.dat,1525,3049,바구??,inspection-text-partial,bango-file
Dic.dat,1526,3051,바??,inspection-text-partial,bango-file
Dic.dat,1527,3053,바붕,inspection-text-partial,bango-file
Dic.dat,1528,3055,바이브레??터,inspection-text-partial,bango-file
Dic.dat,1529,3057,바이블블??,inspection-text-partial,bango-file
Dic.dat,1530,3059,????,inspection-text-partial,bango-file
Dic.dat,1531,3061,박고빼고,inspection-text-partial,bango-file
Dic.dat,1532,3063,박고??다,inspection-text-partial,bango-file
Dic.dat,1533,3065,박고??퍼,inspection-text-partial,bango-file
Dic.dat,1534,3067,박아줄게,inspection-text-partial,bango-file
Dic.dat,1535,3069,박아줄께,inspection-text-partial,bango-file
Dic.dat,1536,3071,박을??,inspection-text-partial,bango-file
Dic.dat,1537,3073,박을??,inspection-text-partial,bango-file
Dic.dat,1538,3075,박큐,inspection-text-partial,bango-file
Dic.dat,1539,3077,밖에??????,inspection-text-partial,bango-file
Dic.dat,1540,3079,????ㅏ ??ㅓ,inspection-text-partial,bango-file
Dic.dat,1541,3081,????ㅏ 부,inspection-text-partial,bango-file
Dic.dat,1542,3083,????ㅏ ??,inspection-text-partial,bango-file
Dic.dat,1543,3085,??????,inspection-text-partial,bango-file
Dic.dat,1544,3087,????부,inspection-text-partial,bango-file
Dic.dat,1545,3089,??????,inspection-text-partial,bango-file
Dic.dat,1546,3091,발기,inspection-text-partial,bango-file
Dic.dat,1547,3093,발바??,inspection-text-partial,bango-file
Dic.dat,1548,3095,발바부,inspection-text-partial,bango-file
Dic.dat,1549,3097,발바??,inspection-text-partial,bango-file
Dic.dat,1550,3099,????ㅏ ??ㅓ,inspection-text-partial,bango-file
Dic.dat,1551,3101,??????,inspection-text-partial,bango-file
Dic.dat,1552,3103,????부,inspection-text-partial,bango-file
Dic.dat,1553,3105,??????,inspection-text-partial,bango-file
Dic.dat,1554,3107,밟ㅇ??ㅂ??,inspection-text-partial,bango-file
Dic.dat,1555,3109,밟아??,inspection-text-partial,bango-file
Dic.dat,1556,3111,밟아부,inspection-text-partial,bango-file
Dic.dat,1557,3113,밟아??,inspection-text-partial,bango-file
Dic.dat,1558,3115,????,inspection-text-partial,bango-file
Dic.dat,1559,3117,밤일,inspection-text-partial,bango-file
Dic.dat,1560,3119,????,inspection-text-partial,bango-file
Dic.dat,1561,3121,????,inspection-text-partial,bango-file
Dic.dat,1562,3123,밥오,inspection-text-partial,bango-file
Dic.dat,1563,3125,밥튕,inspection-text-partial,bango-file
Dic.dat,1564,3127,배위??싸??,inspection-text-partial,bango-file
Dic.dat,1565,3129,??????,inspection-text-partial,bango-file
Dic.dat,1566,3131,????,inspection-text-partial,bango-file
Dic.dat,1567,3133,????,inspection-text-partial,bango-file
Dic.dat,1568,3135,????,inspection-text-partial,bango-file
Dic.dat,1569,3137,????,inspection-text-partial,bango-file
Dic.dat,1570,3139,뱅쉰,inspection-text-partial,bango-file
Dic.dat,1571,3141,뱅<CIPHER_0F>�,inspection-text-partial,bango-file
Dic.dat,1572,3143,뱅시,inspection-text-partial,bango-file
Dic.dat,1573,3145,뱅신,inspection-text-partial,bango-file
Dic.dat,1574,3147,????,inspection-text-partial,bango-file
Dic.dat,1575,3149,<CIPHER_B1><CIPHER_A4>신,inspection-text-partial,bango-file
Dic.dat,1576,3151,????지,inspection-text-partial,bango-file
Dic.dat,1577,3153,??????,inspection-text-partial,bango-file
Dic.dat,1578,3155,????,inspection-text-partial,bango-file
Dic.dat,1579,3157,버그??로그램,inspection-text-partial,bango-file
Dic.dat,1580,3159,버러 지,inspection-text-partial,bango-file
Dic.dat,1581,3161,버러지,inspection-text-partial,bango-file
Dic.dat,1582,3163,버얼??서??어,inspection-text-partial,bango-file
Dic.dat,1583,3165,버즤,inspection-text-partial,bango-file
Dic.dat,1584,3167,버??,inspection-text-partial,bango-file
Dic.dat,1585,3169,버?? ??,inspection-text-partial,bango-file
Dic.dat,1586,3171,버????,inspection-text-partial,bango-file
Dic.dat,1587,3173,버짓 ??,inspection-text-partial,bango-file
Dic.dat,1588,3175,버짓??,inspection-text-partial,bango-file
Dic.dat,1589,3177,버??,inspection-text-partial,bango-file
Dic.dat,1590,3179,????,inspection-text-partial,bango-file
Dic.dat,1591,3181,????,inspection-text-partial,bango-file
Dic.dat,1592,3183,벅쿠,inspection-text-partial,bango-file
Dic.dat,1593,3185,벅큐,inspection-text-partial,bango-file
Dic.dat,1594,3187,번개??,inspection-text-partial,bango-file
Dic.dat,1595,3189,번색,inspection-text-partial,bango-file
Dic.dat,1596,3191,번섹,inspection-text-partial,bango-file
Dic.dat,1597,3193,번쌕,inspection-text-partial,bango-file
Dic.dat,1598,3195,번<CIPHER_0C>�,inspection-text-partial,bango-file
Dic.dat,1599,3197,벌기,inspection-text-partial,bango-file
Dic.dat,1600,3199,벌렁거려,inspection-text-partial,bango-file
Dic.dat,1601,3201,벌려,inspection-text-partial,bango-file
Dic.dat,1602,3203,벌릴??자,inspection-text-partial,bango-file
Dic.dat,1603,3205,벌바,inspection-text-partial,bango-file
Dic.dat,1604,3207,벗고,inspection-text-partial,bango-file
Dic.dat,1605,3209,벗어,inspection-text-partial,bango-file
Dic.dat,1606,3211,벗을,inspection-text-partial,bango-file
Dic.dat,1607,3213,??????,inspection-text-partial,bango-file
Dic.dat,1608,3215,????리,inspection-text-partial,bango-file
Dic.dat,1609,3217,벙개??,inspection-text-partial,bango-file
Dic.dat,1610,3219,벙섹,inspection-text-partial,bango-file
Dic.dat,1611,3221,벙신,inspection-text-partial,bango-file
Dic.dat,1612,3223,벙어 ??,inspection-text-partial,bango-file
Dic.dat,1613,3225,벙어??,inspection-text-partial,bango-file
Dic.dat,1614,3227,????,inspection-text-partial,bango-file
Dic.dat,1615,3229,????,inspection-text-partial,bango-file
Dic.dat,1616,3231,????,inspection-text-partial,bango-file
Dic.dat,1617,3233,벵쉰,inspection-text-partial,bango-file
Dic.dat,1618,3235,벵<CIPHER_0F>�,inspection-text-partial,bango-file
Dic.dat,1619,3237,벵신,inspection-text-partial,bango-file
Dic.dat,1620,3239,??????,inspection-text-partial,bango-file
Dic.dat,1621,3241,벼ㄴ,inspection-text-partial,bango-file
Dic.dat,1622,3243,벼언,inspection-text-partial,bango-file
Dic.dat,1623,3245,벼잉??,inspection-text-partial,bango-file
Dic.dat,1624,3247,벼태,inspection-text-partial,bango-file
Dic.dat,1625,3249,변강쇠,inspection-text-partial,bango-file
Dic.dat,1626,3251,변강쐬,inspection-text-partial,bango-file
Dic.dat,1627,3253,변??,inspection-text-partial,bango-file
Dic.dat,1628,3255,변??ㅕ,inspection-text-partial,bango-file
Dic.dat,1629,3257,변??,inspection-text-partial,bango-file
Dic.dat,1630,3259,변??,inspection-text-partial,bango-file
Dic.dat,1631,3261,변??,inspection-text-partial,bango-file
Dic.dat,1632,3263,변??,inspection-text-partial,bango-file
Dic.dat,1633,3265,변??ㅐ,inspection-text-partial,bango-file
Dic.dat,1634,3267,변??,inspection-text-partial,bango-file
Dic.dat,1635,3269,변??,inspection-text-partial,bango-file
Dic.dat,1636,3271,변??,inspection-text-partial,bango-file
Dic.dat,1637,3273,변??,inspection-text-partial,bango-file
Dic.dat,1638,3275,변??,inspection-text-partial,bango-file
Dic.dat,1639,3277,변??,inspection-text-partial,bango-file
Dic.dat,1640,3279,변??,inspection-text-partial,bango-file
Dic.dat,1641,3281,변??,inspection-text-partial,bango-file
Dic.dat,1642,3283,변GIR,inspection-text-partial,bango-file
Dic.dat,1643,3285,변GIRL,inspection-text-partial,bango-file
Dic.dat,1644,3287,변T,inspection-text-partial,bango-file
Dic.dat,1645,3289,변YOU?? ,inspection-text-partial,bango-file
Dic.dat,1646,3291,????,inspection-text-partial,bango-file
Dic.dat,1647,3293,????,inspection-text-partial,bango-file
Dic.dat,1648,3295,????,inspection-text-partial,bango-file
Dic.dat,1649,3297,????,inspection-text-partial,bango-file
Dic.dat,1650,3299,????,inspection-text-partial,bango-file
