source_file,record_ordinal,source_line,record_type,record_json,source_kind,provenance
message.dat,3458,4454,itemname,"[""itemname"",""440"",""Statue of Black Crow""]",decoded-bytes-complete,bango-file
message.dat,3459,4455,itemname,"[""itemname"",""441"",""Crown of Sun Rising""]",decoded-bytes-complete,bango-file
message.dat,3460,4456,itemname,"[""itemname"",""442"",""Magic Scroll to Narootuh [For Party]""]",decoded-bytes-complete,bango-file
message.dat,3461,4457,itemname,"[""itemname"",""443"",""Magic Scroll to Jook-Suh Cargo Station [For Party]""]",decoded-bytes-complete,bango-file
message.dat,3462,4458,itemname,"[""itemname"",""444"",""Magic Scroll to Geum-Oh Mine [For Party]""]",decoded-bytes-complete,bango-file
message.dat,3463,4459,itemname,"[""itemname"",""445"",""Magic Scroll to The Pub of the Giant Bird [For Party]""]",decoded-bytes-complete,bango-file
message.dat,3464,4460,itemname,"[""itemname"",""446"",""Magic Scroll to Temporary Fort of Geum-Ohee Castle [For Party]""]",decoded-bytes-complete,bango-file
message.dat,3465,4461,itemname,"[""itemname"",""447"",""Magic Scroll to Narootuh [For Individual]""]",decoded-bytes-complete,bango-file
message.dat,3466,4462,itemname,"[""itemname"",""448"",""Magic Scroll to Jook-Suh Cargo Station [For Individual]""]",decoded-bytes-complete,bango-file
message.dat,3467,4463,itemname,"[""itemname"",""449"",""Magic Scroll to Geum-Oh Mine [For Individual]""]",decoded-bytes-complete,bango-file
message.dat,3468,4464,itemname,"[""itemname"",""450"",""Magic Scroll to The Pub of the Giant Bird [For Individual]""]",decoded-bytes-complete,bango-file
message.dat,3469,4465,itemname,"[""itemname"",""451"",""Magic Scroll to Temporary Fort of Geum-Ohee Castle [For Individual]""]",decoded-bytes-complete,bango-file
message.dat,3470,4466,itemname,"[""itemname"",""452"",""Chrysanthemum""]",decoded-bytes-complete,bango-file
message.dat,3471,4467,itemname,"[""itemname"",""453"",""Chinese Bellflower""]",decoded-bytes-complete,bango-file
message.dat,3472,4468,itemname,"[""itemname"",""454"",""Lance Asiabell""]",decoded-bytes-complete,bango-file
message.dat,3473,4469,itemname,"[""itemname"",""455"",""Dandelion""]",decoded-bytes-complete,bango-file
message.dat,3474,4470,itemname,"[""itemname"",""456"",""Peony""]",decoded-bytes-complete,bango-file
message.dat,3475,4471,itemname,"[""itemname"",""457"",""Apprentice Knight's Trinket""]",decoded-bytes-complete,bango-file
message.dat,3476,4472,itemname,"[""itemname"",""458"",""Apprentice Archer's Trinket""]",decoded-bytes-complete,bango-file
message.dat,3477,4473,itemname,"[""itemname"",""459"",""Scholar's Trinket""]",decoded-bytes-complete,bango-file
message.dat,3478,4474,itemname,"[""itemname"",""460"",""Trinket""]",decoded-bytes-complete,bango-file
message.dat,3479,4475,itemname,"[""itemname"",""461"",""Protection Talisman""]",decoded-bytes-complete,bango-file
message.dat,3480,4476,itemname,"[""itemname"",""462"",""Ring""]",decoded-bytes-complete,bango-file
message.dat,3481,4477,itemname,"[""itemname"",""463"",""Moon-Hee's Doll""]",decoded-bytes-complete,bango-file
message.dat,3482,4478,itemname,"[""itemname"",""464"",""Wolf Tooth Necklace""]",decoded-bytes-complete,bango-file
message.dat,3483,4479,itemname,"[""itemname"",""465"",""Ghost's Bead""]",decoded-bytes-complete,bango-file
message.dat,3484,4480,itemname,"[""itemname"",""466"",""Ghost of Blacksmith's Bead""]",decoded-bytes-complete,bango-file
message.dat,3485,4481,itemname,"[""itemname"",""467"",""Ghost of Guard's Bead""]",decoded-bytes-complete,bango-file
message.dat,3486,4482,itemname,"[""itemname"",""468"",""Ghost of Fellow Traveler's Bead""]",decoded-bytes-complete,bango-file
message.dat,3487,4483,itemname,"[""itemname"",""469"",""Sealed Ghost Troop's Bead""]",decoded-bytes-complete,bango-file
message.dat,3488,4484,itemname,"[""itemname"",""470"",""Devil Soldier's Bow""]",decoded-bytes-complete,bango-file
message.dat,3489,4485,itemname,"[""itemname"",""471"",""Devil Soldier's Spear""]",decoded-bytes-complete,bango-file
message.dat,3490,4486,itemname,"[""itemname"",""472"",""Talisman of Purification""]",decoded-bytes-complete,bango-file
message.dat,3491,4487,itemname,"[""itemname"",""473"",""Talisman of Attack""]",decoded-bytes-complete,bango-file
message.dat,3492,4488,itemname,"[""itemname"",""474"",""Talisman of Magic""]",decoded-bytes-complete,bango-file
message.dat,3493,4489,itemname,"[""itemname"",""475"",""Talisman of Accuracy""]",decoded-bytes-complete,bango-file
message.dat,3494,4490,itemname,"[""itemname"",""476"",""Talisman of Defense""]",decoded-bytes-complete,bango-file
message.dat,3495,4491,itemname,"[""itemname"",""477"",""Talisman of Evasion""]",decoded-bytes-complete,bango-file
message.dat,3496,4492,itemname,"[""itemname"",""478"",""Normal Fixing Tool""]",decoded-bytes-complete,bango-file
message.dat,3497,4493,itemname,"[""itemname"",""479"",""Geum-Oh's Fixing Tool""]",decoded-bytes-complete,bango-file
message.dat,3498,4494,itemname,"[""itemname"",""480"",""Keg of Talisman""]",decoded-bytes-complete,bango-file
message.dat,3499,4495,itemname,"[""itemname"",""481"",""Sealed Talisman with Spirits""]",decoded-bytes-complete,bango-file
message.dat,3500,4496,itemname,"[""itemname"",""482"",""Devil Soldier's Head""]",decoded-bytes-complete,bango-file
message.dat,3501,4497,itemname,"[""itemname"",""483"",""Devil Soldier Twin Blades' Head""]",decoded-bytes-complete,bango-file
message.dat,3502,4498,itemname,"[""itemname"",""484"",""Devil Soldier Bow's Head""]",decoded-bytes-complete,bango-file
message.dat,3503,4499,itemname,"[""itemname"",""485"",""Devil Soldier Sword's Head""]",decoded-bytes-complete,bango-file
message.dat,3504,4500,itemname,"[""itemname"",""486"",""Devil Soldier Spear's Head""]",decoded-bytes-complete,bango-file
message.dat,3505,4501,itemname,"[""itemname"",""487"",""Devil Soldier Sub-boss' Head""]",decoded-bytes-complete,bango-file
message.dat,3506,4502,itemname,"[""itemname"",""488"",""Devil Soldier Boss' Head""]",decoded-bytes-complete,bango-file
message.dat,3507,4503,itemname,"[""itemname"",""489"",""Petition of A Farmer""]",decoded-bytes-complete,bango-file
message.dat,3508,4504,itemname,"[""itemname"",""490"",""Petition of A Smith""]",decoded-bytes-complete,bango-file
message.dat,3509,4505,itemname,"[""itemname"",""491"",""Petition of A Parents""]",decoded-bytes-complete,bango-file
message.dat,3510,4506,itemname,"[""itemname"",""492"",""Goby""]",decoded-bytes-complete,bango-file
message.dat,3511,4507,itemname,"[""itemname"",""493"",""Fish hook""]",decoded-bytes-complete,bango-file
message.dat,3512,4508,itemname,"[""itemname"",""494"",""Mackerel""]",decoded-bytes-complete,bango-file
message.dat,3513,4509,itemname,"[""itemname"",""495"",""Salmon""]",decoded-bytes-complete,bango-file
message.dat,3514,4510,itemname,"[""itemname"",""496"",""Eel""]",decoded-bytes-complete,bango-file
message.dat,3515,4511,itemname,"[""itemname"",""497"",""Golden Treasure Sword""]",decoded-bytes-complete,bango-file
message.dat,3516,4512,itemname,"[""itemname"",""498"",""Butterfly-Shaped Treasure Sword""]",decoded-bytes-complete,bango-file
message.dat,3517,4513,itemname,"[""itemname"",""499"",""Black Golden Treasure Sword""]",decoded-bytes-complete,bango-file
message.dat,3518,4514,itemname,"[""itemname"",""500"",""Steel Bow""]",decoded-bytes-complete,bango-file
message.dat,3519,4515,itemname,"[""itemname"",""501"",""Steel Bow with Crow's Feather""]",decoded-bytes-complete,bango-file
message.dat,3520,4516,itemname,"[""itemname"",""502"",""Steel Bow with Golden Crow's Feather""]",decoded-bytes-complete,bango-file
message.dat,3521,4517,itemname,"[""itemname"",""503"",""Stick with Black Crow's Feather""]",decoded-bytes-complete,bango-file
message.dat,3522,4518,itemname,"[""itemname"",""504"",""Line Pattern Stick with Black Crow's Feather""]",decoded-bytes-complete,bango-file
message.dat,3523,4519,itemname,"[""itemname"",""505"",""Stick with Blue Crow's Feather""]",decoded-bytes-complete,bango-file
message.dat,3524,4520,itemname,"[""itemname"",""506"",""Intensified Steel Armor""]",decoded-bytes-complete,bango-file
message.dat,3525,4521,itemname,"[""itemname"",""507"",""Intensified Steel Helmet""]",decoded-bytes-complete,bango-file
message.dat,3526,4522,itemname,"[""itemname"",""508"",""Intensified Steel Gloves""]",decoded-bytes-complete,bango-file
message.dat,3527,4523,itemname,"[""itemname"",""509"",""Intensified Steel Shoes""]",decoded-bytes-complete,bango-file
message.dat,3528,4524,itemname,"[""itemname"",""510"",""Intensified Steel Shorts""]",decoded-bytes-complete,bango-file
message.dat,3529,4525,itemname,"[""itemname"",""511"",""SinGak DooSukLin Armor""]",decoded-bytes-complete,bango-file
message.dat,3530,4526,itemname,"[""itemname"",""512"",""SinGak DooSukLin Hood""]",decoded-bytes-complete,bango-file
message.dat,3531,4527,itemname,"[""itemname"",""513"",""SinGak DooSukLin Gloves""]",decoded-bytes-complete,bango-file
message.dat,3532,4528,itemname,"[""itemname"",""514"",""SinGak DooSukLin Shoes""]",decoded-bytes-complete,bango-file
message.dat,3533,4529,itemname,"[""itemname"",""515"",""SinGak DooSukLin Shorts""]",decoded-bytes-complete,bango-file
message.dat,3534,4530,itemname,"[""itemname"",""516"",""BeeDan DaeChangEau""]",decoded-bytes-complete,bango-file
message.dat,3535,4531,itemname,"[""itemname"",""517"",""BeeDan DaeChangEau Hair Decoration""]",decoded-bytes-complete,bango-file
message.dat,3536,4532,itemname,"[""itemname"",""518"",""BeeDan DaeChangEau Gloves""]",decoded-bytes-complete,bango-file
message.dat,3537,4533,itemname,"[""itemname"",""519"",""BeeDan DaeChangEau Shoes""]",decoded-bytes-complete,bango-file
message.dat,3538,4534,itemname,"[""itemname"",""520"",""BeeDan DaeChangEau Shorts""]",decoded-bytes-complete,bango-file
message.dat,3539,4535,itemname,"[""itemname"",""521"",""Baked Mackerel in Soy Sauce""]",decoded-bytes-complete,bango-file
message.dat,3540,4536,itemname,"[""itemname"",""522"",""Baked Mackerel with Spicy Sauce""]",decoded-bytes-complete,bango-file
message.dat,3541,4537,itemname,"[""itemname"",""523"",""Hard-boiled Mackerel""]",decoded-bytes-complete,bango-file
message.dat,3542,4538,itemname,"[""itemname"",""524"",""Smoked Salmon""]",decoded-bytes-complete,bango-file
message.dat,3543,4539,itemname,"[""itemname"",""525"",""Hard-boiled Salmon with Bean Paste""]",decoded-bytes-complete,bango-file
message.dat,3544,4540,itemname,"[""itemname"",""526"",""Baked Eel""]",decoded-bytes-complete,bango-file
message.dat,3545,4541,itemname,"[""itemname"",""527"",""Eel Soup""]",decoded-bytes-complete,bango-file
message.dat,3546,4543,itemname,"[""itemname"",""530"",""Talisman of Wonder""]",decoded-bytes-complete,bango-file
message.dat,3547,4544,itemname,"[""itemname"",""531"",""Talisman of Intensification""]",decoded-bytes-complete,bango-file
message.dat,3548,4545,itemname,"[""itemname"",""532"",""Talisman of Protection""]",decoded-bytes-complete,bango-file
message.dat,3549,4547,itemname,"[""itemname"",""535"",""Head of Huhn-Woong's Enemy""]",decoded-bytes-complete,bango-file
message.dat,3550,4548,itemname,"[""itemname"",""536"",""Keg of Talisman from Chang""]",decoded-bytes-complete,bango-file
message.dat,3551,4549,itemname,"[""itemname"",""537"",""Ancient Tiger""]",decoded-bytes-complete,bango-file
message.dat,3552,4550,itemname,"[""itemname"",""538"",""Ancient Bird""]",decoded-bytes-complete,bango-file
message.dat,3553,4551,itemname,"[""itemname"",""539"",""Ancient Panther""]",decoded-bytes-complete,bango-file
message.dat,3554,4552,itemname,"[""itemname"",""540"",""Secret Letter of Hong-Jun""]",decoded-bytes-complete,bango-file
message.dat,3555,4553,itemname,"[""itemname"",""541"",""Head of Heuk-Yong""]",decoded-bytes-complete,bango-file
message.dat,3556,4554,itemname,"[""itemname"",""542"",""Head of Dae-Ill""]",decoded-bytes-complete,bango-file
message.dat,3557,4555,itemname,"[""itemname"",""543"",""Head of Goon-Sangji""]",decoded-bytes-complete,bango-file
message.dat,3558,4556,itemname,"[""itemname"",""544"",""Head of Yoo""]",decoded-bytes-complete,bango-file
message.dat,3559,4557,itemname,"[""itemname"",""545"",""Head of Ma-Gwang""]",decoded-bytes-complete,bango-file
message.dat,3560,4558,itemname,"[""itemname"",""546"",""Devil Troop of Pain's Mask""]",decoded-bytes-complete,bango-file
message.dat,3561,4559,itemname,"[""itemname"",""547"",""Devil Troop of Greed's Mask""]",decoded-bytes-complete,bango-file
message.dat,3562,4560,itemname,"[""itemname"",""548"",""Devil Troop of Jealousy's Mask""]",decoded-bytes-complete,bango-file
message.dat,3563,4561,itemname,"[""itemname"",""549"",""Devil Troop of Hatred's Mask""]",decoded-bytes-complete,bango-file
message.dat,3564,4562,itemname,"[""itemname"",""550"",""Devil Troop of Madness' Mask""]",decoded-bytes-complete,bango-file
message.dat,3565,4563,itemname,"[""itemname"",""551"",""Mask of Spiderman""]",decoded-bytes-complete,bango-file
message.dat,3566,4564,itemname,"[""itemname"",""552"",""Mask of Bride""]",decoded-bytes-complete,bango-file
message.dat,3567,4565,itemname,"[""itemname"",""553"",""Mask of Doggebi""]",decoded-bytes-complete,bango-file
message.dat,3568,4566,itemname,"[""itemname"",""554"",""Mask of Clown""]",decoded-bytes-complete,bango-file
message.dat,3569,4567,itemname,"[""itemname"",""555"",""Defective Doggebi's Doll""]",decoded-bytes-complete,bango-file
message.dat,3570,4568,itemname,"[""itemname"",""556"",""Doggebi's Doll""]",decoded-bytes-complete,bango-file
message.dat,3571,4569,itemname,"[""itemname"",""557"",""Head Skin of Yong-Chun""]",decoded-bytes-complete,bango-file
message.dat,3572,4570,itemname,"[""itemname"",""558"",""Secret Letter""]",decoded-bytes-complete,bango-file
message.dat,3573,4571,itemname,"[""itemname"",""559"",""Rope""]",decoded-bytes-complete,bango-file
message.dat,3574,4572,itemname,"[""itemname"",""560"",""Poison Pouch""]",decoded-bytes-complete,bango-file
message.dat,3575,4573,itemname,"[""itemname"",""561"",""Stone of Birth""]",decoded-bytes-complete,bango-file
message.dat,3576,4574,itemname,"[""itemname"",""562"",""Stone of Chance""]",decoded-bytes-complete,bango-file
message.dat,3577,4575,itemname,"[""itemname"",""563"",""Mask for Knight""]",decoded-bytes-complete,bango-file
message.dat,3578,4576,itemname,"[""itemname"",""564"",""Mask for Archer""]",decoded-bytes-complete,bango-file
message.dat,3579,4577,itemname,"[""itemname"",""565"",""Mask for Magician""]",decoded-bytes-complete,bango-file
message.dat,3580,4579,itemname,"[""itemname"",""566"",""Plum""]",decoded-bytes-complete,bango-file
message.dat,3581,4580,itemname,"[""itemname"",""567"",""Peach""]",decoded-bytes-complete,bango-file
message.dat,3582,4581,itemname,"[""itemname"",""568"",""Melon""]",decoded-bytes-complete,bango-file
message.dat,3583,4582,itemname,"[""itemname"",""569"",""Grape""]",decoded-bytes-complete,bango-file
message.dat,3584,4583,itemname,"[""itemname"",""570"",""Water Melon""]",decoded-bytes-complete,bango-file
message.dat,3585,4585,itemname,"[""itemname"",""572"",""Diamond Scaled Armor""]",decoded-bytes-complete,bango-file
message.dat,3586,4586,itemname,"[""itemname"",""573"",""Diamond Scaled Helmet""]",decoded-bytes-complete,bango-file
message.dat,3587,4587,itemname,"[""itemname"",""574"",""Diamond Scaled Gloves""]",decoded-bytes-complete,bango-file
message.dat,3588,4588,itemname,"[""itemname"",""575"",""Diamond Scaled Shoes""]",decoded-bytes-complete,bango-file
message.dat,3589,4589,itemname,"[""itemname"",""576"",""Diamond Scaled Shorts""]",decoded-bytes-complete,bango-file
message.dat,3590,4590,itemname,"[""itemname"",""577"",""Diamond Armor""]",decoded-bytes-complete,bango-file
message.dat,3591,4591,itemname,"[""itemname"",""578"",""Diamond Helmet""]",decoded-bytes-complete,bango-file
message.dat,3592,4592,itemname,"[""itemname"",""579"",""Diamond Gloves""]",decoded-bytes-complete,bango-file
message.dat,3593,4593,itemname,"[""itemname"",""580"",""Diamond Shoes""]",decoded-bytes-complete,bango-file
message.dat,3594,4594,itemname,"[""itemname"",""581"",""Diamond Shorts""]",decoded-bytes-complete,bango-file
message.dat,3595,4595,itemname,"[""itemname"",""582"",""White DaeChangEau""]",decoded-bytes-complete,bango-file
message.dat,3596,4596,itemname,"[""itemname"",""583"",""White DaeChangEau Hair Decoration""]",decoded-bytes-complete,bango-file
message.dat,3597,4597,itemname,"[""itemname"",""584"",""White DaeChangEau Gloves""]",decoded-bytes-complete,bango-file
message.dat,3598,4598,itemname,"[""itemname"",""585"",""White DaeChangEau Shoes""]",decoded-bytes-complete,bango-file
message.dat,3599,4599,itemname,"[""itemname"",""586"",""White DaeChangEau Shorts""]",decoded-bytes-complete,bango-file
message.dat,3600,4601,itemname,"[""itemname"",""587"",""Blood of Big Handed""]",decoded-bytes-complete,bango-file
message.dat,3601,4602,itemname,"[""itemname"",""588"",""Blood of Water Dragon""]",decoded-bytes-complete,bango-file
message.dat,3602,4603,itemname,"[""itemname"",""589"",""Doggebi of Monster Face's Broom""]",decoded-bytes-complete,bango-file
message.dat,3603,4604,itemname,"[""itemname"",""590"",""Doggebi with a Gong's Broom""]",decoded-bytes-complete,bango-file
message.dat,3604,4605,itemname,"[""itemname"",""591"",""Drunken Doggebi's Broom""]",decoded-bytes-complete,bango-file
message.dat,3605,4606,itemname,"[""itemname"",""592"",""Doggebi with a Mask of Black Crow's Broom""]",decoded-bytes-complete,bango-file
message.dat,3606,4607,itemname,"[""itemname"",""593"",""Doggebi with a Mask of Black Panther's Broom""]",decoded-bytes-complete,bango-file
message.dat,3607,4608,itemname,"[""itemname"",""594"",""Giant Doggebi's Broom""]",decoded-bytes-complete,bango-file
message.dat,3608,4609,itemname,"[""itemname"",""595"",""Guardian of Doggebi's Stone""]",decoded-bytes-complete,bango-file
