ita_azon,ita_name,ita_class,ita_type,ita_grade,ita_lvllim,slot_index,stat_name,value,raw_vector
198,Diamond Treasure Sword,Knight,Sw.1H,G53,53,4,Agility,1,1|2|||1|200||167|207|||74
198,Diamond Treasure Sword,Knight,Sw.1H,G53,53,5,HP,200,1|2|||1|200||167|207|||74
198,Diamond Treasure Sword,Knight,Sw.1H,G53,53,7,PDMin,167,1|2|||1|200||167|207|||74
198,Diamond Treasure Sword,Knight,Sw.1H,G53,53,8,PDMax,207,1|2|||1|200||167|207|||74
198,Diamond Treasure Sword,Knight,Sw.1H,G53,53,11,OTP,74,1|2|||1|200||167|207|||74
199,Diamond Sword of Pain,Knight,Sw.1H,G53,53,0,Strength,4,4|||||150||182|222|||70
199,Diamond Sword of Pain,Knight,Sw.1H,G53,53,5,HP,150,4|||||150||182|222|||70
199,Diamond Sword of Pain,Knight,Sw.1H,G53,53,7,PDMin,182,4|||||150||182|222|||70
199,Diamond Sword of Pain,Knight,Sw.1H,G53,53,8,PDMax,222,4|||||150||182|222|||70
199,Diamond Sword of Pain,Knight,Sw.1H,G53,53,11,OTP,70,4|||||150||182|222|||70
200,Diamond Sword of Phantom,Knight,Sw.1H,G53,53,0,Strength,1,1|2||1|1|100||152|192|||78
200,Diamond Sword of Phantom,Knight,Sw.1H,G53,53,1,Health,2,1|2||1|1|100||152|192|||78
200,Diamond Sword of Phantom,Knight,Sw.1H,G53,53,3,Wisdom,1,1|2||1|1|100||152|192|||78
200,Diamond Sword of Phantom,Knight,Sw.1H,G53,53,4,Agility,1,1|2||1|1|100||152|192|||78
200,Diamond Sword of Phantom,Knight,Sw.1H,G53,53,5,HP,100,1|2||1|1|100||152|192|||78
200,Diamond Sword of Phantom,Knight,Sw.1H,G53,53,7,PDMin,152,1|2||1|1|100||152|192|||78
200,Diamond Sword of Phantom,Knight,Sw.1H,G53,53,8,PDMax,192,1|2||1|1|100||152|192|||78
200,Diamond Sword of Phantom,Knight,Sw.1H,G53,53,11,OTP,78,1|2||1|1|100||152|192|||78
201,Diamond Giant Sword,Knight,Sw.2H,G53,53,0,Strength,3,3||||1|150||400|480|||74
201,Diamond Giant Sword,Knight,Sw.2H,G53,53,4,Agility,1,3||||1|150||400|480|||74
201,Diamond Giant Sword,Knight,Sw.2H,G53,53,5,HP,150,3||||1|150||400|480|||74
201,Diamond Giant Sword,Knight,Sw.2H,G53,53,7,PDMin,400,3||||1|150||400|480|||74
201,Diamond Giant Sword,Knight,Sw.2H,G53,53,8,PDMax,480,3||||1|150||400|480|||74
201,Diamond Giant Sword,Knight,Sw.2H,G53,53,11,OTP,74,3||||1|150||400|480|||74
202,Diamond Giant Sword of Pain,Knight,Sw.2H,G53,53,0,Strength,5,5|||||100||440|520|||68
202,Diamond Giant Sword of Pain,Knight,Sw.2H,G53,53,5,HP,100,5|||||100||440|520|||68
202,Diamond Giant Sword of Pain,Knight,Sw.2H,G53,53,7,PDMin,440,5|||||100||440|520|||68
202,Diamond Giant Sword of Pain,Knight,Sw.2H,G53,53,8,PDMax,520,5|||||100||440|520|||68
202,Diamond Giant Sword of Pain,Knight,Sw.2H,G53,53,11,OTP,68,5|||||100||440|520|||68
203,Diamond Giant Sword of Phantom,Knight,Sw.2H,G53,53,0,Strength,2,2|||1|1|100|50|370|450|||76
203,Diamond Giant Sword of Phantom,Knight,Sw.2H,G53,53,3,Wisdom,1,2|||1|1|100|50|370|450|||76
203,Diamond Giant Sword of Phantom,Knight,Sw.2H,G53,53,4,Agility,1,2|||1|1|100|50|370|450|||76
203,Diamond Giant Sword of Phantom,Knight,Sw.2H,G53,53,5,HP,100,2|||1|1|100|50|370|450|||76
203,Diamond Giant Sword of Phantom,Knight,Sw.2H,G53,53,6,MP,50,2|||1|1|100|50|370|450|||76
203,Diamond Giant Sword of Phantom,Knight,Sw.2H,G53,53,7,PDMin,370,2|||1|1|100|50|370|450|||76
203,Diamond Giant Sword of Phantom,Knight,Sw.2H,G53,53,8,PDMax,450,2|||1|1|100|50|370|450|||76
203,Diamond Giant Sword of Phantom,Knight,Sw.2H,G53,53,11,OTP,76,2|||1|1|100|50|370|450|||76
204,Ancient Treasure Sword,Knight,Sw.1H,G56,56,0,Strength,2,2|2|||1|250||187|227|||76
204,Ancient Treasure Sword,Knight,Sw.1H,G56,56,1,Health,2,2|2|||1|250||187|227|||76
204,Ancient Treasure Sword,Knight,Sw.1H,G56,56,4,Agility,1,2|2|||1|250||187|227|||76
204,Ancient Treasure Sword,Knight,Sw.1H,G56,56,5,HP,250,2|2|||1|250||187|227|||76
204,Ancient Treasure Sword,Knight,Sw.1H,G56,56,7,PDMin,187,2|2|||1|250||187|227|||76
204,Ancient Treasure Sword,Knight,Sw.1H,G56,56,8,PDMax,227,2|2|||1|250||187|227|||76
204,Ancient Treasure Sword,Knight,Sw.1H,G56,56,11,OTP,76,2|2|||1|250||187|227|||76
205,Generals Treasure Sword,Knight,Sw.1H,G56,56,0,Strength,4,4|1||||200||202|242|||73
205,Generals Treasure Sword,Knight,Sw.1H,G56,56,1,Health,1,4|1||||200||202|242|||73
205,Generals Treasure Sword,Knight,Sw.1H,G56,56,5,HP,200,4|1||||200||202|242|||73
205,Generals Treasure Sword,Knight,Sw.1H,G56,56,7,PDMin,202,4|1||||200||202|242|||73
205,Generals Treasure Sword,Knight,Sw.1H,G56,56,8,PDMax,242,4|1||||200||202|242|||73
205,Generals Treasure Sword,Knight,Sw.1H,G56,56,11,OTP,73,4|1||||200||202|242|||73
206,Ancient Dynastys Treasure Sword,Knight,Sw.1H,G56,56,0,Strength,1,1|2||1|2|150|50|172|212|||79
206,Ancient Dynastys Treasure Sword,Knight,Sw.1H,G56,56,1,Health,2,1|2||1|2|150|50|172|212|||79
206,Ancient Dynastys Treasure Sword,Knight,Sw.1H,G56,56,3,Wisdom,1,1|2||1|2|150|50|172|212|||79
206,Ancient Dynastys Treasure Sword,Knight,Sw.1H,G56,56,4,Agility,2,1|2||1|2|150|50|172|212|||79
206,Ancient Dynastys Treasure Sword,Knight,Sw.1H,G56,56,5,HP,150,1|2||1|2|150|50|172|212|||79
206,Ancient Dynastys Treasure Sword,Knight,Sw.1H,G56,56,6,MP,50,1|2||1|2|150|50|172|212|||79
206,Ancient Dynastys Treasure Sword,Knight,Sw.1H,G56,56,7,PDMin,172,1|2||1|2|150|50|172|212|||79
206,Ancient Dynastys Treasure Sword,Knight,Sw.1H,G56,56,8,PDMax,212,1|2||1|2|150|50|172|212|||79
206,Ancient Dynastys Treasure Sword,Knight,Sw.1H,G56,56,11,OTP,79,1|2||1|2|150|50|172|212|||79
207,Ancient Giant Sword,Knight,Sw.2H,G56,56,0,Strength,4,4||||1|200||430|490|||76
207,Ancient Giant Sword,Knight,Sw.2H,G56,56,4,Agility,1,4||||1|200||430|490|||76
207,Ancient Giant Sword,Knight,Sw.2H,G56,56,5,HP,200,4||||1|200||430|490|||76
207,Ancient Giant Sword,Knight,Sw.2H,G56,56,7,PDMin,430,4||||1|200||430|490|||76
207,Ancient Giant Sword,Knight,Sw.2H,G56,56,8,PDMax,490,4||||1|200||430|490|||76
207,Ancient Giant Sword,Knight,Sw.2H,G56,56,11,OTP,76,4||||1|200||430|490|||76
208,Generals Giant Sword,Knight,Sw.2H,G56,56,0,Strength,6,6|||||150||470|530|||71
208,Generals Giant Sword,Knight,Sw.2H,G56,56,5,HP,150,6|||||150||470|530|||71
208,Generals Giant Sword,Knight,Sw.2H,G56,56,7,PDMin,470,6|||||150||470|530|||71
208,Generals Giant Sword,Knight,Sw.2H,G56,56,8,PDMax,530,6|||||150||470|530|||71
208,Generals Giant Sword,Knight,Sw.2H,G56,56,11,OTP,71,6|||||150||470|530|||71
209,Ancient Dynastys Giant Sword,Knight,Sw.2H,G56,56,0,Strength,3,3|||1|1|150|50|410|470|||77
209,Ancient Dynastys Giant Sword,Knight,Sw.2H,G56,56,3,Wisdom,1,3|||1|1|150|50|410|470|||77
209,Ancient Dynastys Giant Sword,Knight,Sw.2H,G56,56,4,Agility,1,3|||1|1|150|50|410|470|||77
209,Ancient Dynastys Giant Sword,Knight,Sw.2H,G56,56,5,HP,150,3|||1|1|150|50|410|470|||77
209,Ancient Dynastys Giant Sword,Knight,Sw.2H,G56,56,6,MP,50,3|||1|1|150|50|410|470|||77
209,Ancient Dynastys Giant Sword,Knight,Sw.2H,G56,56,7,PDMin,410,3|||1|1|150|50|410|470|||77
209,Ancient Dynastys Giant Sword,Knight,Sw.2H,G56,56,8,PDMax,470,3|||1|1|150|50|410|470|||77
209,Ancient Dynastys Giant Sword,Knight,Sw.2H,G56,56,11,OTP,77,3|||1|1|150|50|410|470|||77
210,Treasure Sword of Doggebi,Knight,Sw.1H,G59,59,0,Strength,4,4|3|||1|350||220|275|||79
210,Treasure Sword of Doggebi,Knight,Sw.1H,G59,59,1,Health,3,4|3|||1|350||220|275|||79
210,Treasure Sword of Doggebi,Knight,Sw.1H,G59,59,4,Agility,1,4|3|||1|350||220|275|||79
210,Treasure Sword of Doggebi,Knight,Sw.1H,G59,59,5,HP,350,4|3|||1|350||220|275|||79
210,Treasure Sword of Doggebi,Knight,Sw.1H,G59,59,7,PDMin,220,4|3|||1|350||220|275|||79
210,Treasure Sword of Doggebi,Knight,Sw.1H,G59,59,8,PDMax,275,4|3|||1|350||220|275|||79
210,Treasure Sword of Doggebi,Knight,Sw.1H,G59,59,11,OTP,79,4|3|||1|350||220|275|||79
211,Treasure Sword of High Class Doggebi,Knight,Sw.1H,G59,59,0,Strength,6,6|2||||300||245|300|||76
211,Treasure Sword of High Class Doggebi,Knight,Sw.1H,G59,59,1,Health,2,6|2||||300||245|300|||76
211,Treasure Sword of High Class Doggebi,Knight,Sw.1H,G59,59,5,HP,300,6|2||||300||245|300|||76
211,Treasure Sword of High Class Doggebi,Knight,Sw.1H,G59,59,7,PDMin,245,6|2||||300||245|300|||76
211,Treasure Sword of High Class Doggebi,Knight,Sw.1H,G59,59,8,PDMax,300,6|2||||300||245|300|||76
211,Treasure Sword of High Class Doggebi,Knight,Sw.1H,G59,59,11,OTP,76,6|2||||300||245|300|||76
212,Treasure Sword of Doggebi Lord,Knight,Sw.1H,G59,59,0,Strength,2,2|4||1|2|250|150|210|260|||82
212,Treasure Sword of Doggebi Lord,Knight,Sw.1H,G59,59,1,Health,4,2|4||1|2|250|150|210|260|||82
212,Treasure Sword of Doggebi Lord,Knight,Sw.1H,G59,59,3,Wisdom,1,2|4||1|2|250|150|210|260|||82
212,Treasure Sword of Doggebi Lord,Knight,Sw.1H,G59,59,4,Agility,2,2|4||1|2|250|150|210|260|||82
212,Treasure Sword of Doggebi Lord,Knight,Sw.1H,G59,59,5,HP,250,2|4||1|2|250|150|210|260|||82
212,Treasure Sword of Doggebi Lord,Knight,Sw.1H,G59,59,6,MP,150,2|4||1|2|250|150|210|260|||82
212,Treasure Sword of Doggebi Lord,Knight,Sw.1H,G59,59,7,PDMin,210,2|4||1|2|250|150|210|260|||82
212,Treasure Sword of Doggebi Lord,Knight,Sw.1H,G59,59,8,PDMax,260,2|4||1|2|250|150|210|260|||82
212,Treasure Sword of Doggebi Lord,Knight,Sw.1H,G59,59,11,OTP,82,2|4||1|2|250|150|210|260|||82
213,Giant Sword of Doggebi,Knight,Sw.2H,G59,59,0,Strength,6,6|2||||300||440|530|||79
213,Giant Sword of Doggebi,Knight,Sw.2H,G59,59,1,Health,2,6|2||||300||440|530|||79
213,Giant Sword of Doggebi,Knight,Sw.2H,G59,59,5,HP,300,6|2||||300||440|530|||79
213,Giant Sword of Doggebi,Knight,Sw.2H,G59,59,7,PDMin,440,6|2||||300||440|530|||79
213,Giant Sword of Doggebi,Knight,Sw.2H,G59,59,8,PDMax,530,6|2||||300||440|530|||79
213,Giant Sword of Doggebi,Knight,Sw.2H,G59,59,11,OTP,79,6|2||||300||440|530|||79
214,Giant Sword of High Class Doggebi,Knight,Sw.2H,G59,59,0,Strength,8,8|||||250||490|570|||74
214,Giant Sword of High Class Doggebi,Knight,Sw.2H,G59,59,5,HP,250,8|||||250||490|570|||74
214,Giant Sword of High Class Doggebi,Knight,Sw.2H,G59,59,7,PDMin,490,8|||||250||490|570|||74
214,Giant Sword of High Class Doggebi,Knight,Sw.2H,G59,59,8,PDMax,570,8|||||250||490|570|||74
214,Giant Sword of High Class Doggebi,Knight,Sw.2H,G59,59,11,OTP,74,8|||||250||490|570|||74
215,Giant Sword of Doggebi Lord,Knight,Sw.2H,G59,59,0,Strength,4,4|3||1|1|200|100|420|510|||80
215,Giant Sword of Doggebi Lord,Knight,Sw.2H,G59,59,1,Health,3,4|3||1|1|200|100|420|510|||80
215,Giant Sword of Doggebi Lord,Knight,Sw.2H,G59,59,3,Wisdom,1,4|3||1|1|200|100|420|510|||80
215,Giant Sword of Doggebi Lord,Knight,Sw.2H,G59,59,4,Agility,1,4|3||1|1|200|100|420|510|||80
215,Giant Sword of Doggebi Lord,Knight,Sw.2H,G59,59,5,HP,200,4|3||1|1|200|100|420|510|||80
215,Giant Sword of Doggebi Lord,Knight,Sw.2H,G59,59,6,MP,100,4|3||1|1|200|100|420|510|||80
215,Giant Sword of Doggebi Lord,Knight,Sw.2H,G59,59,7,PDMin,420,4|3||1|1|200|100|420|510|||80
215,Giant Sword of Doggebi Lord,Knight,Sw.2H,G59,59,8,PDMax,510,4|3||1|1|200|100|420|510|||80
215,Giant Sword of Doggebi Lord,Knight,Sw.2H,G59,59,11,OTP,80,4|3||1|1|200|100|420|510|||80
216,Birch Bow,Archer,Bow,G01,1,7,PDMin,2,|||||||2|7|||12
216,Birch Bow,Archer,Bow,G01,1,8,PDMax,7,|||||||2|7|||12
216,Birch Bow,Archer,Bow,G01,1,11,OTP,12,|||||||2|7|||12
217,Oak Bow,Archer,Bow,G05,1,7,PDMin,14,|||||||14|22|||17
217,Oak Bow,Archer,Bow,G05,1,8,PDMax,22,|||||||14|22|||17
217,Oak Bow,Archer,Bow,G05,1,11,OTP,17,|||||||14|22|||17
218,Big Oak Bow,Archer,Bow,G09,1,7,PDMin,20,|||||||20|31|||19
218,Big Oak Bow,Archer,Bow,G09,1,8,PDMax,31,|||||||20|31|||19
218,Big Oak Bow,Archer,Bow,G09,1,11,OTP,19,|||||||20|31|||19
219,YeonGak Bow,Archer,Bow,G13,1,7,PDMin,26,|||||||26|40|||24
219,YeonGak Bow,Archer,Bow,G13,1,8,PDMax,40,|||||||26|40|||24
219,YeonGak Bow,Archer,Bow,G13,1,11,OTP,24,|||||||26|40|||24
220,YeonHwang Bow,Archer,Bow,G17,1,7,PDMin,35,|||||||35|51|||28
220,YeonHwang Bow,Archer,Bow,G17,1,8,PDMax,51,|||||||35|51|||28
220,YeonHwang Bow,Archer,Bow,G17,1,11,OTP,28,|||||||35|51|||28
221,SooWoo YeonGak Bow,Archer,Bow,G21,1,7,PDMin,41,|||||||41|59|||32
221,SooWoo YeonGak Bow,Archer,Bow,G21,1,8,PDMax,59,|||||||41|59|||32
221,SooWoo YeonGak Bow,Archer,Bow,G21,1,11,OTP,32,|||||||41|59|||32
222,GangGak Bow,Archer,Bow,G25,1,7,PDMin,43,|||||||43|64|||36
222,GangGak Bow,Archer,Bow,G25,1,8,PDMax,64,|||||||43|64|||36
222,GangGak Bow,Archer,Bow,G25,1,11,OTP,36,|||||||43|64|||36
223,SooWoo GangGak Bow,Archer,Bow,G29,1,7,PDMin,51,|||||||51|74|||40
223,SooWoo GangGak Bow,Archer,Bow,G29,1,8,PDMax,74,|||||||51|74|||40
223,SooWoo GangGak Bow,Archer,Bow,G29,1,11,OTP,40,|||||||51|74|||40
224,TaeWoon GangGak Bow,Archer,Bow,G33,1,7,PDMin,60,|||||||60|83|||44
224,TaeWoon GangGak Bow,Archer,Bow,G33,1,8,PDMax,83,|||||||60|83|||44
224,TaeWoon GangGak Bow,Archer,Bow,G33,1,11,OTP,44,|||||||60|83|||44
225,HoMeeGak Bow,Archer,Bow,G37,1,7,PDMin,65,|||||||65|93|||49
225,HoMeeGak Bow,Archer,Bow,G37,1,8,PDMax,93,|||||||65|93|||49
225,HoMeeGak Bow,Archer,Bow,G37,1,11,OTP,49,|||||||65|93|||49
226,Yellow Tiger Pattern Gak Bow,Archer,Bow,G40,1,7,PDMin,58,|||||||58|151|||50
226,Yellow Tiger Pattern Gak Bow,Archer,Bow,G40,1,8,PDMax,151,|||||||58|151|||50
226,Yellow Tiger Pattern Gak Bow,Archer,Bow,G40,1,11,OTP,50,|||||||58|151|||50
227,Red Tiger Pattern Gak Bow,Archer,Bow,G40,1,7,PDMin,76,|||||||76|109|||62
227,Red Tiger Pattern Gak Bow,Archer,Bow,G40,1,8,PDMax,109,|||||||76|109|||62
227,Red Tiger Pattern Gak Bow,Archer,Bow,G40,1,11,OTP,62,|||||||76|109|||62
228,ChulTae Bow,Archer,Bow,G40,1,7,PDMin,85,|||||||85|118|||54
228,ChulTae Bow,Archer,Bow,G40,1,8,PDMax,118,|||||||85|118|||54
228,ChulTae Bow,Archer,Bow,G40,1,11,OTP,54,|||||||85|118|||54
229,Baek Dae Steel Bow,Archer,Bow,G45,40,1,Health,1,|1||||150||100|128|||60
229,Baek Dae Steel Bow,Archer,Bow,G45,40,5,HP,150,|1||||150||100|128|||60
229,Baek Dae Steel Bow,Archer,Bow,G45,40,7,PDMin,100,|1||||150||100|128|||60
229,Baek Dae Steel Bow,Archer,Bow,G45,40,8,PDMax,128,|1||||150||100|128|||60
229,Baek Dae Steel Bow,Archer,Bow,G45,40,11,OTP,60,|1||||150||100|128|||60
230,Yeon Lin Steel Bow,Archer,Bow,G45,40,4,Agility,1,||||1|100|50|72|182|||65
230,Yeon Lin Steel Bow,Archer,Bow,G45,40,5,HP,100,||||1|100|50|72|182|||65
230,Yeon Lin Steel Bow,Archer,Bow,G45,40,6,MP,50,||||1|100|50|72|182|||65
230,Yeon Lin Steel Bow,Archer,Bow,G45,40,7,PDMin,72,||||1|100|50|72|182|||65
230,Yeon Lin Steel Bow,Archer,Bow,G45,40,8,PDMax,182,||||1|100|50|72|182|||65
230,Yeon Lin Steel Bow,Archer,Bow,G45,40,11,OTP,65,||||1|100|50|72|182|||65
231,Savage Tribes ChulTae Bow,Archer,Bow,G48,45,4,Agility,2,||||2|150||92|182|||68
231,Savage Tribes ChulTae Bow,Archer,Bow,G48,45,5,HP,150,||||2|150||92|182|||68
231,Savage Tribes ChulTae Bow,Archer,Bow,G48,45,7,PDMin,92,||||2|150||92|182|||68
231,Savage Tribes ChulTae Bow,Archer,Bow,G48,45,8,PDMax,182,||||2|150||92|182|||68
231,Savage Tribes ChulTae Bow,Archer,Bow,G48,45,11,OTP,68,||||2|150||92|182|||68
232,Savage Tribes Blue ChulTae Bow,Archer,Bow,G48,45,4,Agility,2,||||2|100|50|107|197|||66
232,Savage Tribes Blue ChulTae Bow,Archer,Bow,G48,45,5,HP,100,||||2|100|50|107|197|||66
232,Savage Tribes Blue ChulTae Bow,Archer,Bow,G48,45,6,MP,50,||||2|100|50|107|197|||66
232,Savage Tribes Blue ChulTae Bow,Archer,Bow,G48,45,7,PDMin,107,||||2|100|50|107|197|||66
232,Savage Tribes Blue ChulTae Bow,Archer,Bow,G48,45,8,PDMax,197,||||2|100|50|107|197|||66
232,Savage Tribes Blue ChulTae Bow,Archer,Bow,G48,45,11,OTP,66,||||2|100|50|107|197|||66
233,Savage Tribes Red ChulTae Bow,Archer,Bow,G48,45,4,Agility,2,||||2|100||77|167|||70
233,Savage Tribes Red ChulTae Bow,Archer,Bow,G48,45,5,HP,100,||||2|100||77|167|||70
233,Savage Tribes Red ChulTae Bow,Archer,Bow,G48,45,7,PDMin,77,||||2|100||77|167|||70
233,Savage Tribes Red ChulTae Bow,Archer,Bow,G48,45,8,PDMax,167,||||2|100||77|167|||70
233,Savage Tribes Red ChulTae Bow,Archer,Bow,G48,45,11,OTP,70,||||2|100||77|167|||70
234,Steel Bow,Archer,Bow,G50,50,4,Agility,3,||||3|150||112|182|||70
234,Steel Bow,Archer,Bow,G50,50,5,HP,150,||||3|150||112|182|||70
234,Steel Bow,Archer,Bow,G50,50,7,PDMin,112,||||3|150||112|182|||70
234,Steel Bow,Archer,Bow,G50,50,8,PDMax,182,||||3|150||112|182|||70
234,Steel Bow,Archer,Bow,G50,50,11,OTP,70,||||3|150||112|182|||70
235,Steel Bow with Crows Feather,Archer,Bow,G50,50,4,Agility,3,||||3|100|50|127|197|||68
235,Steel Bow with Crows Feather,Archer,Bow,G50,50,5,HP,100,||||3|100|50|127|197|||68
235,Steel Bow with Crows Feather,Archer,Bow,G50,50,6,MP,50,||||3|100|50|127|197|||68
235,Steel Bow with Crows Feather,Archer,Bow,G50,50,7,PDMin,127,||||3|100|50|127|197|||68
235,Steel Bow with Crows Feather,Archer,Bow,G50,50,8,PDMax,197,||||3|100|50|127|197|||68
235,Steel Bow with Crows Feather,Archer,Bow,G50,50,11,OTP,68,||||3|100|50|127|197|||68
236,Steel Bow with Golden Crows Feather,Archer,Bow,G50,50,0,Strength,1,1||||3|100||97|167|||72
236,Steel Bow with Golden Crows Feather,Archer,Bow,G50,50,4,Agility,3,1||||3|100||97|167|||72
236,Steel Bow with Golden Crows Feather,Archer,Bow,G50,50,5,HP,100,1||||3|100||97|167|||72
236,Steel Bow with Golden Crows Feather,Archer,Bow,G50,50,7,PDMin,97,1||||3|100||97|167|||72
236,Steel Bow with Golden Crows Feather,Archer,Bow,G50,50,8,PDMax,167,1||||3|100||97|167|||72
236,Steel Bow with Golden Crows Feather,Archer,Bow,G50,50,11,OTP,72,1||||3|100||97|167|||72
237,Diamond Bow,Archer,Bow,G53,53,0,Strength,1,1||||3|150||132|202|||72
237,Diamond Bow,Archer,Bow,G53,53,4,Agility,3,1||||3|150||132|202|||72
237,Diamond Bow,Archer,Bow,G53,53,5,HP,150,1||||3|150||132|202|||72
237,Diamond Bow,Archer,Bow,G53,53,7,PDMin,132,1||||3|150||132|202|||72
237,Diamond Bow,Archer,Bow,G53,53,8,PDMax,202,1||||3|150||132|202|||72
237,Diamond Bow,Archer,Bow,G53,53,11,OTP,72,1||||3|150||132|202|||72
238,Diamond Bow of Pain,Archer,Bow,G53,53,4,Agility,4,||||4|100|50|147|217|||70
238,Diamond Bow of Pain,Archer,Bow,G53,53,5,HP,100,||||4|100|50|147|217|||70
238,Diamond Bow of Pain,Archer,Bow,G53,53,6,MP,50,||||4|100|50|147|217|||70
238,Diamond Bow of Pain,Archer,Bow,G53,53,7,PDMin,147,||||4|100|50|147|217|||70
238,Diamond Bow of Pain,Archer,Bow,G53,53,8,PDMax,217,||||4|100|50|147|217|||70
238,Diamond Bow of Pain,Archer,Bow,G53,53,11,OTP,70,||||4|100|50|147|217|||70
239,Diamond Bow of Phantom,Archer,Bow,G53,53,0,Strength,2,2||||3|100||117|187|||74
239,Diamond Bow of Phantom,Archer,Bow,G53,53,4,Agility,3,2||||3|100||117|187|||74
239,Diamond Bow of Phantom,Archer,Bow,G53,53,5,HP,100,2||||3|100||117|187|||74
239,Diamond Bow of Phantom,Archer,Bow,G53,53,7,PDMin,117,2||||3|100||117|187|||74
239,Diamond Bow of Phantom,Archer,Bow,G53,53,8,PDMax,187,2||||3|100||117|187|||74
239,Diamond Bow of Phantom,Archer,Bow,G53,53,11,OTP,74,2||||3|100||117|187|||74
240,Ancient Tribal Macs Bow,Archer,Bow,G56,56,0,Strength,1,1||||4|200||151|217|||74
240,Ancient Tribal Macs Bow,Archer,Bow,G56,56,4,Agility,4,1||||4|200||151|217|||74
240,Ancient Tribal Macs Bow,Archer,Bow,G56,56,5,HP,200,1||||4|200||151|217|||74
240,Ancient Tribal Macs Bow,Archer,Bow,G56,56,7,PDMin,151,1||||4|200||151|217|||74
240,Ancient Tribal Macs Bow,Archer,Bow,G56,56,8,PDMax,217,1||||4|200||151|217|||74
240,Ancient Tribal Macs Bow,Archer,Bow,G56,56,11,OTP,74,1||||4|200||151|217|||74
241,General of Ancient Tribal Macs Bow,Archer,Bow,G56,56,0,Strength,1,1||||4|150|50|172|232|||72
241,General of Ancient Tribal Macs Bow,Archer,Bow,G56,56,4,Agility,4,1||||4|150|50|172|232|||72
241,General of Ancient Tribal Macs Bow,Archer,Bow,G56,56,5,HP,150,1||||4|150|50|172|232|||72
241,General of Ancient Tribal Macs Bow,Archer,Bow,G56,56,6,MP,50,1||||4|150|50|172|232|||72
241,General of Ancient Tribal Macs Bow,Archer,Bow,G56,56,7,PDMin,172,1||||4|150|50|172|232|||72
241,General of Ancient Tribal Macs Bow,Archer,Bow,G56,56,8,PDMax,232,1||||4|150|50|172|232|||72
241,General of Ancient Tribal Macs Bow,Archer,Bow,G56,56,11,OTP,72,1||||4|150|50|172|232|||72
242,Ancient Dynasty of Tribal Macs Bow,Archer,Bow,G56,56,4,Agility,5,||||5|150||142|202|||76
242,Ancient Dynasty of Tribal Macs Bow,Archer,Bow,G56,56,5,HP,150,||||5|150||142|202|||76
242,Ancient Dynasty of Tribal Macs Bow,Archer,Bow,G56,56,7,PDMin,142,||||5|150||142|202|||76
242,Ancient Dynasty of Tribal Macs Bow,Archer,Bow,G56,56,8,PDMax,202,||||5|150||142|202|||76
242,Ancient Dynasty of Tribal Macs Bow,Archer,Bow,G56,56,11,OTP,76,||||5|150||142|202|||76
243,Bow of Doggebi,Archer,Bow,G59,59,0,Strength,1,1|1|||6|300||200|250|||77
243,Bow of Doggebi,Archer,Bow,G59,59,1,Health,1,1|1|||6|300||200|250|||77
243,Bow of Doggebi,Archer,Bow,G59,59,4,Agility,6,1|1|||6|300||200|250|||77
243,Bow of Doggebi,Archer,Bow,G59,59,5,HP,300,1|1|||6|300||200|250|||77
243,Bow of Doggebi,Archer,Bow,G59,59,7,PDMin,200,1|1|||6|300||200|250|||77
243,Bow of Doggebi,Archer,Bow,G59,59,8,PDMax,250,1|1|||6|300||200|250|||77
243,Bow of Doggebi,Archer,Bow,G59,59,11,OTP,77,1|1|||6|300||200|250|||77
244,Bow of High Class Doggebi,Archer,Bow,G59,59,0,Strength,4,4||||4|250||225|275|||75
244,Bow of High Class Doggebi,Archer,Bow,G59,59,4,Agility,4,4||||4|250||225|275|||75
244,Bow of High Class Doggebi,Archer,Bow,G59,59,5,HP,250,4||||4|250||225|275|||75
244,Bow of High Class Doggebi,Archer,Bow,G59,59,7,PDMin,225,4||||4|250||225|275|||75
244,Bow of High Class Doggebi,Archer,Bow,G59,59,8,PDMax,275,4||||4|250||225|275|||75
244,Bow of High Class Doggebi,Archer,Bow,G59,59,11,OTP,75,4||||4|250||225|275|||75
245,Bow of Doggebi Lord,Archer,Bow,G59,59,1,Health,1,|1||2|5|200|100|190|240|||79
245,Bow of Doggebi Lord,Archer,Bow,G59,59,3,Wisdom,2,|1||2|5|200|100|190|240|||79
245,Bow of Doggebi Lord,Archer,Bow,G59,59,4,Agility,5,|1||2|5|200|100|190|240|||79
245,Bow of Doggebi Lord,Archer,Bow,G59,59,5,HP,200,|1||2|5|200|100|190|240|||79
245,Bow of Doggebi Lord,Archer,Bow,G59,59,6,MP,100,|1||2|5|200|100|190|240|||79
245,Bow of Doggebi Lord,Archer,Bow,G59,59,7,PDMin,190,|1||2|5|200|100|190|240|||79
245,Bow of Doggebi Lord,Archer,Bow,G59,59,8,PDMax,240,|1||2|5|200|100|190|240|||79
245,Bow of Doggebi Lord,Archer,Bow,G59,59,11,OTP,79,|1||2|5|200|100|190|240|||79
246,Bamboo Stick,Magician,Stick,G01,1,7,PDMin,1,|||||||1|8|2|12|12
246,Bamboo Stick,Magician,Stick,G01,1,8,PDMax,8,|||||||1|8|2|12|12
246,Bamboo Stick,Magician,Stick,G01,1,9,MDMin,2,|||||||1|8|2|12|12
